frame_index,frame_number,knee_angle_deg,angle_status,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y
0,1,179.639,computed,0.502549946308136,0.5375564098358154,0.49728113412857056,0.6775014400482178,0.49208736419677734,0.8432235717773438
1,2,178.5427,computed,0.5038619637489319,0.5368385910987854,0.49700409173965454,0.6745316982269287,0.4929291009902954,0.8419880867004395
2,3,177.2233,computed,0.503913402557373,0.5365620255470276,0.49470365047454834,0.6805833578109741,0.49217548966407776,0.8447593450546265
3,4,172.2944,computed,0.5064681768417358,0.5428177714347839,0.48962903022766113,0.685809850692749,0.4923397898674011,0.8428024053573608
4,5,170.4092,computed,0.5073937177658081,0.5452926158905029,0.4879845976829529,0.6808440685272217,0.4920823872089386,0.8436015844345093
5,6,163.2466,computed,0.509584367275238,0.5422505140304565,0.47996407747268677,0.6715933680534363,0.4914740324020386,0.8424142599105835
6,7,160.4985,computed,0.5118840336799622,0.5487103462219238,0.47797051072120667,0.6719331741333008,0.4901188611984253,0.840855598449707
7,8,155.7643,computed,0.515378475189209,0.5520589351654053,0.4735768735408783,0.677785336971283,0.49045485258102417,0.8426651954650879
8,9,151.3517,computed,0.5173102617263794,0.5629932880401611,0.4712207019329071,0.6725619435310364,0.48849064111709595,0.841571569442749
9,10,148.9912,computed,0.517913818359375,0.566866934299469,0.46680954098701477,0.6891794800758362,0.48973655700683594,0.8457105755805969
10,11,146.0097,computed,0.5151480436325073,0.5738180875778198,0.462287962436676,0.6863401532173157,0.4864960312843323,0.8422238826751709
11,12,135.0311,computed,0.5172660946846008,0.5854306221008301,0.4517097771167755,0.6907241344451904,0.48662248253822327,0.8412013053894043
12,13,135.1571,computed,0.5181393027305603,0.5946614742279053,0.45468243956565857,0.6959999203681946,0.48871079087257385,0.8459138870239258
13,14,133.0169,computed,0.5135785341262817,0.5987186431884766,0.45177507400512695,0.691120982170105,0.4875199496746063,0.843442976474762
14,15,126.0232,computed,0.5137680768966675,0.6135724782943726,0.4472521245479584,0.6939335465431213,0.48573175072669983,0.8442178964614868
15,16,120.3793,computed,0.5137583613395691,0.6294872164726257,0.4475204348564148,0.6974961757659912,0.4875105321407318,0.8429123163223267
16,17,114.5599,computed,0.5149779915809631,0.6397825479507446,0.4446619153022766,0.7014029026031494,0.4870223104953766,0.8428732752799988
17,18,108.6885,computed,0.510558545589447,0.6594785451889038,0.44529178738594055,0.7065591812133789,0.4870096445083618,0.8420254588127136
18,19,110.7759,computed,0.5143119096755981,0.6565954089164734,0.44446083903312683,0.7108951807022095,0.4851810932159424,0.8433870673179626
19,20,107.5937,computed,0.5146159529685974,0.6609206795692444,0.4436493217945099,0.711704432964325,0.48652324080467224,0.8437049388885498
20,21,95.7382,computed,0.5084518194198608,0.681950569152832,0.4447478652000427,0.7107784748077393,0.48780888319015503,0.8386580944061279
21,22,92.1245,computed,0.5066224336624146,0.6937897801399231,0.4495221674442291,0.7130635976791382,0.48791930079460144,0.8424637913703918
22,23,94.3605,computed,0.5029177069664001,0.6977112293243408,0.4453328251838684,0.7226508259773254,0.48669150471687317,0.8423810005187988
23,24,95.1277,computed,0.5030606985092163,0.7000430822372437,0.44449305534362793,0.7281524538993835,0.48647093772888184,0.8403626680374146
24,25,119.9919,computed,0.4904756247997284,0.6764600276947021,0.45087218284606934,0.7183964252471924,0.4869847893714905,0.8391719460487366
25,26,118.2367,computed,0.4923880398273468,0.7003965377807617,0.4609055519104004,0.7273237109184265,0.48549774289131165,0.84007728099823
26,27,61.2178,computed,0.5070046186447144,0.7318242788314819,0.4417543113231659,0.722798228263855,0.4856189489364624,0.837629497051239
27,28,55.9604,computed,0.5078006982803345,0.7464728355407715,0.441419392824173,0.7305380702018738,0.48138198256492615,0.8371887803077698
28,29,55.9462,computed,0.5117993950843811,0.74809730052948,0.44208425283432007,0.7326768636703491,0.484672486782074,0.8403452038764954
29,30,51.4278,computed,0.5052987337112427,0.754469096660614,0.44048020243644714,0.7335143089294434,0.48007965087890625,0.8385496139526367
30,31,49.4099,computed,0.5248277187347412,0.7619858980178833,0.444698691368103,0.7334173917770386,0.4862789213657379,0.8419222831726074
31,32,39.4317,computed,0.5107480883598328,0.7735108137130737,0.4410889446735382,0.7307239174842834,0.4798852801322937,0.8433407545089722
32,33,43.2012,computed,0.5121623277664185,0.7722605466842651,0.4412526786327362,0.736445426940918,0.48041850328445435,0.8440447449684143
33,34,35.9601,computed,0.5067604184150696,0.7819494009017944,0.4406936764717102,0.7348607182502747,0.4768238365650177,0.8424633145332336
34,35,40.7232,computed,0.5038402080535889,0.7732482552528381,0.44062793254852295,0.7359647750854492,0.47754794359207153,0.8447646498680115
35,36,30.7575,computed,0.5041585564613342,0.7815036773681641,0.4396817684173584,0.7281743884086609,0.4815998375415802,0.8455823063850403
36,37,51.5576,computed,0.500436007976532,0.7597783803939819,0.4406217038631439,0.7351066470146179,0.4717347323894501,0.843413770198822
37,38,39.3226,computed,0.4990651607513428,0.757496178150177,0.44157999753952026,0.7199557423591614,0.4785977900028229,0.8371399641036987
38,39,124.7203,computed,0.5032454133033752,0.6928640604019165,0.4628477394580841,0.7396533489227295,0.4877607524394989,0.8361756205558777
39,40,55.2578,computed,0.5076045989990234,0.7375504970550537,0.4435831308364868,0.7191535234451294,0.48515039682388306,0.8418893814086914
40,41,56.5829,computed,0.5022777318954468,0.7346266508102417,0.4396308958530426,0.7207549810409546,0.48506420850753784,0.8395357131958008
41,42,95.5152,computed,0.49588969349861145,0.7023158073425293,0.44417905807495117,0.725362241268158,0.48202967643737793,0.8384439945220947
42,43,99.9486,computed,0.49783751368522644,0.6955673694610596,0.4521928131580353,0.7163774967193604,0.48459601402282715,0.8411290645599365
43,44,67.1576,computed,0.4980331063270569,0.7197142243385315,0.44471704959869385,0.715245246887207,0.484902024269104,0.8385477066040039
44,45,100.2958,computed,0.4924375116825104,0.6921887993812561,0.44730547070503235,0.7150735855102539,0.48458561301231384,0.8401904106140137
45,46,78.7634,computed,0.4998455047607422,0.7101393342018127,0.44798463582992554,0.713923454284668,0.4821131229400635,0.8377424478530884
46,47,86.8091,computed,0.4975060224533081,0.6982985734939575,0.4464186728000641,0.7104034423828125,0.4839823544025421,0.8370461463928223
47,48,103.7183,computed,0.4966632127761841,0.6819683313369751,0.4478972554206848,0.7088545560836792,0.4825917184352875,0.8369842767715454
48,49,104.8168,computed,0.4966399371623993,0.6748360991477966,0.44795435667037964,0.7023909091949463,0.4828290343284607,0.8354013562202454
49,50,88.4164,computed,0.5075240135192871,0.6886541843414307,0.44838204979896545,0.7037913799285889,0.48590871691703796,0.8351806402206421
50,51,109.0832,computed,0.49931687116622925,0.6917109489440918,0.45600563287734985,0.71989506483078,0.48567506670951843,0.8391569256782532
51,52,97.5943,computed,0.503081738948822,0.6886445879936218,0.4477127194404602,0.712723970413208,0.4836491048336029,0.838801383972168
52,53,88.9765,computed,0.5078139305114746,0.6917191743850708,0.44712045788764954,0.708089292049408,0.48552003502845764,0.8409705758094788
53,54,95.6238,computed,0.508068859577179,0.6876934170722961,0.4454326629638672,0.7123944759368896,0.4815894067287445,0.8393371105194092
54,55,97.143,computed,0.509303092956543,0.6842531561851501,0.4477790296077728,0.7095234394073486,0.48318150639533997,0.8399443626403809
55,56,104.1216,computed,0.50310218334198,0.6815761923789978,0.4463791251182556,0.7155374884605408,0.48468488454818726,0.8425067067146301
56,57,96.492,computed,0.5088937878608704,0.6818565130233765,0.44681617617607117,0.7086077332496643,0.4855937361717224,0.8368776440620422
57,58,97.3391,computed,0.5089550018310547,0.6842443346977234,0.4465438723564148,0.7116914987564087,0.4843728542327881,0.8402245044708252
58,59,103.7525,computed,0.5062665939331055,0.6735159754753113,0.4463275074958801,0.7079792022705078,0.48369401693344116,0.8370563387870789
59,60,99.0378,computed,0.5084207653999329,0.6782417297363281,0.4463288187980652,0.7067057490348816,0.4829894006252289,0.838100016117096
60,61,97.4557,computed,0.5014038681983948,0.6796075701713562,0.44412121176719666,0.7060170769691467,0.4846072793006897,0.836036205291748
61,62,102.4847,computed,0.5071456432342529,0.6764007806777954,0.4475957453250885,0.7087321877479553,0.4857478141784668,0.8416606187820435
62,63,112.05,computed,0.5000197887420654,0.6626980900764465,0.4463978707790375,0.7062879800796509,0.4871760606765747,0.8391855955123901
63,64,109.5136,computed,0.5009798407554626,0.6689339876174927,0.44882214069366455,0.705267071723938,0.4868563413619995,0.8438453078269958
64,65,121.4189,computed,0.4991695284843445,0.6571165919303894,0.45132219791412354,0.7079865336418152,0.48693498969078064,0.8378539681434631
65,66,123.9571,computed,0.4956398904323578,0.6516917943954468,0.4483221471309662,0.7061417102813721,0.4846166968345642,0.841106653213501
66,67,106.7908,computed,0.5020698308944702,0.668348491191864,0.44790852069854736,0.7020196914672852,0.4853915274143219,0.8411526679992676
67,68,108.9726,computed,0.505702793598175,0.6666600108146667,0.44867247343063354,0.7052571177482605,0.48430243134498596,0.8371533751487732
68,69,101.6844,computed,0.5139598250389099,0.6664422154426575,0.44940775632858276,0.6978466510772705,0.48603859543800354,0.841991662979126
69,70,109.6321,computed,0.5071210265159607,0.6633325815200806,0.44615083932876587,0.7084159255027771,0.4866255223751068,0.8420673608779907
70,71,110.1132,computed,0.5068939924240112,0.6586635112762451,0.4461655020713806,0.7043996453285217,0.4873007535934448,0.8400378823280334
71,72,112.4367,computed,0.5046358108520508,0.6519652605056763,0.4441002905368805,0.7026702761650085,0.4880361258983612,0.8419061303138733
72,73,107.1282,computed,0.5150082111358643,0.6610514521598816,0.4484292268753052,0.7055799961090088,0.4894619882106781,0.8428126573562622
73,74,107.8283,computed,0.5187458395957947,0.6555123329162598,0.4488527774810791,0.702418863773346,0.48845475912094116,0.8401822447776794
74,75,111.4489,computed,0.5210220813751221,0.6470913290977478,0.4501609206199646,0.7002952694892883,0.4891306757926941,0.8412835597991943
75,76,110.2692,computed,0.5128456354141235,0.6532614231109619,0.4498102068901062,0.6975353956222534,0.4876772463321686,0.8407177925109863
76,77,107.7319,computed,0.5140113234519958,0.6552271842956543,0.4482699930667877,0.6985635757446289,0.488176167011261,0.8409080505371094
77,78,112.2556,computed,0.5103272795677185,0.65074223279953,0.4468769431114197,0.7015664577484131,0.48814451694488525,0.8414266109466553
78,79,112.0068,computed,0.5159253478050232,0.6468479633331299,0.44931554794311523,0.6984259486198425,0.4887651801109314,0.8383511304855347
79,80,114.0381,computed,0.5159792304039001,0.6442892551422119,0.4481220841407776,0.7011550664901733,0.48758792877197266,0.8394654393196106
80,81,115.6021,computed,0.5162754654884338,0.6406514644622803,0.44794729351997375,0.7021397948265076,0.4882098436355591,0.8391004800796509
81,82,115.6854,computed,0.515521764755249,0.6388769149780273,0.44813939929008484,0.6980531811714172,0.4885140359401703,0.842613160610199
82,83,122.3334,computed,0.5161883234977722,0.6266688704490662,0.44904786348342896,0.698732852935791,0.4869484603404999,0.8432806134223938
83,84,125.3147,computed,0.5128889679908752,0.6225521564483643,0.4501764178276062,0.6995283365249634,0.4893057942390442,0.8404754996299744
84,85,123.9488,computed,0.5144016742706299,0.6255365610122681,0.44929152727127075,0.6990543603897095,0.4864019453525543,0.8423241376876831
