frame_index,frame_number,knee_angle_deg,angle_status,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y
0,1,179.7261,computed,0.5731802582740784,0.40278810262680054,0.5692828297615051,0.5600725412368774,0.564133882522583,0.7342349290847778
1,2,178.7652,computed,0.575224757194519,0.40240606665611267,0.5691916942596436,0.5596433281898499,0.5662984848022461,0.73185133934021
2,3,176.9085,computed,0.5762608051300049,0.4028695225715637,0.5674117207527161,0.5569802522659302,0.5668124556541443,0.73316490650177
3,4,179.828,computed,0.5797443985939026,0.3992464542388916,0.5717031955718994,0.5567251443862915,0.5633341670036316,0.7308856248855591
4,5,173.527,computed,0.5844119787216187,0.40340203046798706,0.5661916136741638,0.5547724962234497,0.5650002360343933,0.729533314704895
5,6,171.5368,computed,0.59011310338974,0.4076090455055237,0.5671393275260925,0.554688572883606,0.5658248066902161,0.7363239526748657
6,7,171.1031,computed,0.5972597002983093,0.4088297188282013,0.5716359615325928,0.5515894293785095,0.567861020565033,0.720704972743988
7,8,168.9022,computed,0.5963202714920044,0.413186252117157,0.5690136551856995,0.5513785481452942,0.5687688589096069,0.7271677255630493
8,9,167.0199,computed,0.5981476902961731,0.4154186546802521,0.5670798420906067,0.5506666302680969,0.5672165155410767,0.7322019338607788
9,10,164.96,computed,0.5984773635864258,0.4238826334476471,0.5643120408058167,0.5535488128662109,0.5652008056640625,0.7361687421798706
10,11,157.4237,computed,0.6044270396232605,0.433463454246521,0.5571880340576172,0.5585530996322632,0.5631062388420105,0.7381203174591064
11,12,151.5017,computed,0.6035512685775757,0.43583157658576965,0.5490158200263977,0.5605331063270569,0.563762366771698,0.733352541923523
12,13,148.7716,computed,0.6060097813606262,0.4419976770877838,0.5473059415817261,0.5621413588523865,0.5632332563400269,0.7375730276107788
13,14,,chain_incomplete,,,,,,
14,15,140.5396,computed,0.5985245108604431,0.46256396174430847,0.5372154712677002,0.5638698935508728,0.5622052550315857,0.7356173992156982
15,16,,no_pose_detected,,,,,,
16,17,138.1323,computed,0.6258492469787598,0.441125750541687,0.5749713182449341,0.5121490359306335,0.5933755040168762,0.6801547408103943
17,18,64.6265,computed,0.6229353547096252,0.44913622736930847,0.5739030241966248,0.4377592206001282,0.5953549742698669,0.5360618233680725
18,19,,chain_incomplete,,,,,,
19,20,,chain_incomplete,,,,,,
20,21,,no_pose_detected,,,,,,
21,22,,chain_incomplete,,,,,,
22,23,,no_pose_detected,,,,,,
23,24,,chain_incomplete,,,,,,
24,25,159.3729,computed,0.8310118913650513,0.3386315703392029,0.8884822726249695,0.4622276723384857,0.8990662097930908,0.6026419997215271
25,26,,no_pose_detected,,,,,,
26,27,,chain_incomplete,,,,,,
27,28,,chain_incomplete,,,,,,
28,29,,chain_incomplete,,,,,,
29,30,,chain_incomplete,,,,,,
30,31,179.1426,computed,0.8905920386314392,0.4160621464252472,0.8952269554138184,0.510553240776062,0.9019129872322083,0.6149190068244934
31,32,129.0506,computed,0.5869024395942688,0.5820533037185669,0.5529534816741943,0.6132898330688477,0.5602364540100098,0.7301344275474548
32,33,94.9354,computed,0.5935161709785461,0.6081295609474182,0.5521909594535828,0.6153486371040344,0.562441885471344,0.7331433296203613
33,34,,chain_incomplete,,,,,,
34,35,86.1691,computed,0.5908376574516296,0.6164769530296326,0.5354903340339661,0.626994252204895,0.5631397366523743,0.7332163453102112
35,36,84.6854,computed,0.5907348394393921,0.6255740523338318,0.5357511043548584,0.6356117129325867,0.5635106563568115,0.7346323728561401
36,37,107.117,computed,0.585098147392273,0.60429847240448,0.5408691763877869,0.6268829703330994,0.5588740706443787,0.7296954393386841
37,38,75.4268,computed,0.5798408389091492,0.6129552125930786,0.5315628051757812,0.6123984456062317,0.5610358715057373,0.7313826084136963
38,39,,chain_incomplete,,,,,,
39,40,,chain_incomplete,,,,,,
40,41,88.0513,computed,0.5964844226837158,0.6130588054656982,0.5379091501235962,0.6244216561317444,0.563938319683075,0.7378252148628235
41,42,82.9097,computed,0.5998879671096802,0.5985006093978882,0.5424243211746216,0.5998908281326294,0.5617219805717468,0.729383111000061
42,43,,chain_incomplete,,,,,,
43,44,,chain_incomplete,,,,,,
44,45,117.8653,computed,0.6136231422424316,0.5668267607688904,0.5583308935165405,0.6073272824287415,0.5743280649185181,0.7162282466888428
45,46,104.5127,computed,0.6124563217163086,0.5672100782394409,0.5470027923583984,0.5907561779022217,0.5596293807029724,0.7275704145431519
46,47,96.2333,computed,0.6106817126274109,0.5669142603874207,0.5573015809059143,0.5750859975814819,0.5639787912368774,0.7298597693443298
47,48,,no_pose_detected,,,,,,
48,49,118.9577,computed,0.6099893450737,0.560698926448822,0.5503089427947998,0.6012352705001831,0.5626769661903381,0.7364166975021362
49,50,113.3523,computed,0.6100283861160278,0.5626382827758789,0.5490368008613586,0.5940385460853577,0.5581335425376892,0.727873682975769
