frame_index,frame_number,knee_angle_deg,angle_status,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y
0,1,178.2523,computed,0.3910738229751587,0.5259853601455688,0.3826748728752136,0.6861874461174011,0.3789275288581848,0.8574590682983398
1,2,179.1419,computed,0.3880396783351898,0.5248669385910034,0.38456428050994873,0.6759263277053833,0.37774017453193665,0.8555221557617188
2,3,178.4437,computed,0.3849022388458252,0.5253174304962158,0.383108913898468,0.6774188876152039,0.37617820501327515,0.8552604913711548
3,4,177.2411,computed,0.3795752227306366,0.5184167623519897,0.3816693425178528,0.6830644607543945,0.3755061626434326,0.8569309115409851
4,5,177.5595,computed,0.3823091685771942,0.5239177346229553,0.38333573937416077,0.6863282918930054,0.3770664632320404,0.8590877056121826
5,6,177.9514,computed,0.38168689608573914,0.5298007726669312,0.383041650056839,0.6835150122642517,0.3782939016819,0.8596930503845215
6,7,174.8685,computed,0.37742096185684204,0.5220454335212708,0.38450610637664795,0.6833750009536743,0.3764326274394989,0.8600199222564697
7,8,171.7579,computed,0.3697513937950134,0.5163615942001343,0.3855081796646118,0.6801536679267883,0.3768727779388428,0.860121488571167
8,9,169.6927,computed,0.37001150846481323,0.530004620552063,0.3885289132595062,0.6774953603744507,0.37869611382484436,0.8560932874679565
9,10,165.4279,computed,0.360067218542099,0.5205368995666504,0.3893049955368042,0.677096962928772,0.3765923082828522,0.859175443649292
10,11,163.119,computed,0.3582463562488556,0.5276111960411072,0.3914847671985626,0.6819429397583008,0.3767502009868622,0.8601415753364563
11,12,158.2275,computed,0.35879388451576233,0.5346816778182983,0.3982897400856018,0.6858740448951721,0.3768192529678345,0.8574587106704712
12,13,157.7326,computed,0.36210718750953674,0.5474690198898315,0.4004285931587219,0.6935486793518066,0.3784877061843872,0.858688473701477
13,14,152.465,computed,0.35680654644966125,0.5486829876899719,0.4046599864959717,0.6928768157958984,0.3778970241546631,0.8585642576217651
14,15,149.8616,computed,0.35648471117019653,0.5577663779258728,0.40705421566963196,0.6964998245239258,0.37852099537849426,0.8565040230751038
15,16,146.1405,computed,0.353395938873291,0.5709535479545593,0.40875259041786194,0.7037957310676575,0.37742167711257935,0.8614863157272339
16,17,140.2257,computed,0.3533705174922943,0.5829116106033325,0.41361191868782043,0.6999030113220215,0.37809330224990845,0.8597286939620972
