frame_index,frame_number,knee_angle_deg,angle_status,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y
0,1,,no_pose_detected,,,,,,
1,2,,no_pose_detected,,,,,,
2,3,,no_pose_detected,,,,,,
3,4,,no_pose_detected,,,,,,
4,5,,no_pose_detected,,,,,,
5,6,,no_pose_detected,,,,,,
6,7,,no_pose_detected,,,,,,
7,8,,no_pose_detected,,,,,,
8,9,,no_pose_detected,,,,,,
9,10,,no_pose_detected,,,,,,
10,11,,no_pose_detected,,,,,,
11,12,163.8543,computed,0.46151793003082275,0.5593489408493042,0.43995901942253113,0.6982413530349731,0.4591778814792633,0.8477990031242371
12,13,,no_pose_detected,,,,,,
13,14,150.0653,computed,0.4767690598964691,0.5703495144844055,0.43113356828689575,0.7035334706306458,0.45985808968544006,0.8510236740112305
14,15,141.1566,computed,0.4915001392364502,0.5803893208503723,0.42702674865722656,0.7057024836540222,0.4576954245567322,0.8548754453659058
15,16,138.8629,computed,0.4908032715320587,0.5869590640068054,0.4259134829044342,0.7058195471763611,0.458663672208786,0.8534784913063049
16,17,137.3947,computed,0.49285078048706055,0.5941186547279358,0.42591139674186707,0.710764467716217,0.4583374857902527,0.8540071249008179
17,18,130.2357,computed,0.48877787590026855,0.6099594831466675,0.4184417724609375,0.7118637561798096,0.4565931558609009,0.85276859998703
18,19,124.3916,computed,0.4910855293273926,0.6217368841171265,0.4155081510543823,0.7111450433731079,0.4551026523113251,0.8548885583877563
19,20,,no_pose_detected,,,,,,
20,21,,no_pose_detected,,,,,,
21,22,114.3068,computed,0.48386579751968384,0.6527463793754578,0.40979310870170593,0.7220581769943237,0.45504486560821533,0.855049192905426
22,23,106.5408,computed,0.4878041744232178,0.661553144454956,0.40653446316719055,0.720419704914093,0.45455843210220337,0.8569709658622742
23,24,103.3032,computed,0.4878016412258148,0.6709734797477722,0.40754902362823486,0.7245604395866394,0.45599550008773804,0.854627788066864
24,25,94.7948,computed,0.4944213032722473,0.6787539124488831,0.40324488282203674,0.7248243093490601,0.45464563369750977,0.8519678115844727
25,26,104.0724,computed,0.4917753338813782,0.6816203594207764,0.4127168655395508,0.7352144718170166,0.4562687575817108,0.8544759750366211
26,27,96.92,computed,0.4915092885494232,0.6893633604049683,0.40918439626693726,0.7335182428359985,0.4556359350681305,0.8527413606643677
27,28,127.931,computed,0.45802247524261475,0.6764394044876099,0.4147825837135315,0.7397456169128418,0.45113542675971985,0.8534151315689087
28,29,142.5439,computed,0.43999412655830383,0.6725337505340576,0.4150429368019104,0.7465966939926147,0.4512299597263336,0.8526656627655029
29,30,158.9938,computed,0.4145628809928894,0.6615641117095947,0.4168544411659241,0.7637215852737427,0.4531792104244232,0.8523291349411011
30,31,160.2262,computed,0.41493067145347595,0.6715081334114075,0.4164389371871948,0.7571322917938232,0.453182190656662,0.8539461493492126
31,32,174.1504,computed,0.40916261076927185,0.6755988001823425,0.4262251555919647,0.7710130214691162,0.45012974739074707,0.8544418811798096
32,33,165.6326,computed,0.4215926229953766,0.6935482621192932,0.42319709062576294,0.7635239362716675,0.4475903809070587,0.8504171967506409
33,34,160.5275,computed,0.4195112884044647,0.6975964307785034,0.4165544807910919,0.7512529492378235,0.44589632749557495,0.8514751195907593
34,35,152.0835,computed,0.4276331961154938,0.7209992408752441,0.4209806025028229,0.7830044627189636,0.4505450129508972,0.8569483160972595
35,36,156.5554,computed,0.4192276895046234,0.7153627872467041,0.42038071155548096,0.7850837111473083,0.4514317810535431,0.8535608053207397
36,37,165.2341,computed,0.4193451404571533,0.7210389375686646,0.422637403011322,0.7856795787811279,0.44496625661849976,0.8557231426239014
37,38,164.1274,computed,0.41629931330680847,0.7126435041427612,0.41874271631240845,0.7731757164001465,0.4457118809223175,0.855279803276062
38,39,157.4015,computed,0.41878893971443176,0.7007519006729126,0.4166816771030426,0.760995090007782,0.45118460059165955,0.8528119921684265
39,40,171.1795,computed,0.4150949716567993,0.6923151016235352,0.4210318922996521,0.7517392039299011,0.44740724563598633,0.8535357713699341
40,41,170.1333,computed,0.4172554016113281,0.6990981101989746,0.42507240176200867,0.7724772691726685,0.448676198720932,0.8550794720649719
41,42,173.4523,computed,0.4065699279308319,0.6511234641075134,0.4240801930427551,0.7584213018417358,0.45049917697906494,0.8516826033592224
42,43,164.3068,computed,0.41368764638900757,0.6669905185699463,0.41916435956954956,0.7623348236083984,0.4504057765007019,0.8531656265258789
43,44,167.2503,computed,0.4105677902698517,0.6547845005989075,0.4215661585330963,0.7583457231521606,0.4534105658531189,0.8518244028091431
44,45,116.0379,computed,0.47286927700042725,0.6719789505004883,0.4175683557987213,0.7208656668663025,0.4541560411453247,0.8533419966697693
45,46,157.3753,computed,0.4228692650794983,0.6533401608467102,0.41580960154533386,0.7311446070671082,0.4536373019218445,0.8515572547912598
46,47,115.7255,computed,0.47867581248283386,0.671177864074707,0.41689708828926086,0.7263565063476562,0.4528982937335968,0.8515398502349854
47,48,111.7932,computed,0.4936957359313965,0.6755083799362183,0.4232349991798401,0.7278080582618713,0.4558141827583313,0.8511892557144165
48,49,111.2197,computed,0.4941501319408417,0.674203097820282,0.4231782555580139,0.7264846563339233,0.45739811658859253,0.8528045415878296
49,50,114.3812,computed,0.4972558617591858,0.6633964776992798,0.4262281060218811,0.7173637747764587,0.4573632478713989,0.8538913726806641
50,51,109.9202,computed,0.49359673261642456,0.6668422818183899,0.4212627410888672,0.7160187363624573,0.4558136463165283,0.851668655872345
51,52,110.6566,computed,0.4985368251800537,0.663210928440094,0.4186217784881592,0.7219444513320923,0.45569780468940735,0.8542243242263794
52,53,120.7153,computed,0.4873824417591095,0.6567615866661072,0.4205731153488159,0.7267138361930847,0.45594558119773865,0.8533939719200134
53,54,122.7324,computed,0.48544949293136597,0.6558451652526855,0.42200055718421936,0.7263305187225342,0.4571880102157593,0.8551753163337708
54,55,124.5612,computed,0.4818271994590759,0.6493431925773621,0.42018115520477295,0.7239086627960205,0.4569815397262573,0.8534666299819946
55,56,118.389,computed,0.496248334646225,0.6518114805221558,0.42072242498397827,0.7208739519119263,0.4544179141521454,0.8555042743682861
56,57,127.257,computed,0.4847584366798401,0.6469436883926392,0.421434223651886,0.726591944694519,0.4541548788547516,0.85536789894104
57,58,131.3912,computed,0.4839248061180115,0.6422166228294373,0.4239078462123871,0.7269350290298462,0.45392781496047974,0.8539882898330688
58,59,127.4714,computed,0.4880252182483673,0.6415024995803833,0.4240154027938843,0.7227685451507568,0.4571986794471741,0.8529268503189087
59,60,130.6546,computed,0.49454396963119507,0.6332647800445557,0.42637842893600464,0.7226845026016235,0.4545302987098694,0.8548251986503601
60,61,132.1266,computed,0.4901299774646759,0.6323837041854858,0.4264449179172516,0.7215231657028198,0.4558010399341583,0.8558268547058105
61,62,130.6605,computed,0.4900898039340973,0.6294952630996704,0.4249986410140991,0.7181307077407837,0.45650607347488403,0.8540947437286377
62,63,129.3313,computed,0.4825611710548401,0.6311113834381104,0.4194852113723755,0.7217698693275452,0.45681118965148926,0.853323757648468
63,64,133.5783,computed,0.48390689492225647,0.622993528842926,0.42183271050453186,0.7216377258300781,0.4559231102466583,0.8559613227844238
64,65,136.3804,computed,0.47420600056648254,0.6244580745697021,0.42170828580856323,0.7192116975784302,0.457015722990036,0.854456901550293
65,66,140.3084,computed,0.4727783501148224,0.6094886064529419,0.4210849106311798,0.7175626754760742,0.4556606411933899,0.8549189567565918
66,67,136.6654,computed,0.48934808373451233,0.6091023087501526,0.42747411131858826,0.7104941010475159,0.4578340947628021,0.8540524244308472
67,68,136.631,computed,0.4847707748413086,0.6038786768913269,0.4234139323234558,0.7106858491897583,0.4579809904098511,0.8547433614730835
68,69,136.8239,computed,0.490312397480011,0.6034073829650879,0.4257955551147461,0.7128555774688721,0.45722299814224243,0.8527894020080566
69,70,133.6198,computed,0.4949168264865875,0.600950300693512,0.4244368374347687,0.7069892883300781,0.4575812816619873,0.8532319068908691
70,71,,no_pose_detected,,,,,,
71,72,,chain_incomplete,,,,,,
72,73,148.6606,computed,0.48767974972724915,0.5825082659721375,0.4352942705154419,0.7088849544525146,0.45784711837768555,0.8541561365127563
73,74,152.9553,computed,0.4809425175189972,0.5709629654884338,0.43478286266326904,0.7083519697189331,0.4567135274410248,0.8555592894554138
74,75,156.947,computed,0.4832972586154938,0.5605679154396057,0.440615713596344,0.7065926790237427,0.45778992772102356,0.8514833450317383
75,76,171.2255,computed,0.44823697209358215,0.5582523345947266,0.44220441579818726,0.7032046318054199,0.45845431089401245,0.8482730984687805
76,77,,no_pose_detected,,,,,,
77,78,,no_pose_detected,,,,,,
78,79,,no_pose_detected,,,,,,
79,80,,no_pose_detected,,,,,,
80,81,,no_pose_detected,,,,,,
81,82,,no_pose_detected,,,,,,
82,83,,no_pose_detected,,,,,,
83,84,,no_pose_detected,,,,,,
84,85,,no_pose_detected,,,,,,
85,86,,no_pose_detected,,,,,,
86,87,,no_pose_detected,,,,,,
