frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1751,0,,,,chain_incomplete
1752,1,,,,chain_incomplete
1753,2,,,,chain_incomplete
1754,3,,,,chain_incomplete
1755,4,,,,chain_incomplete
1756,5,,,,chain_incomplete
1757,6,,,,chain_incomplete
1758,7,,,,chain_incomplete
1759,8,,,,chain_incomplete
1760,9,,,,chain_incomplete
1761,10,175.6156,173.8489,173.6419,valid
1762,11,173.8489,173.1748,173.36,valid
1763,12,172.5007,172.5007,172.7733,valid
1764,13,171.978,171.978,171.3514,valid
1765,14,167.567,169.7725,169.4925,valid
1766,15,165.7808,166.6739,169.7027,valid
1767,16,,,,chain_incomplete
1768,17,162.7786,164.2797,157.2505,valid
1769,18,,,,chain_incomplete
1770,19,,,,chain_incomplete
1771,20,91.9611,88.7828,95.4711,valid
1772,21,,,,chain_incomplete
1773,22,85.6045,85.162,82.8704,valid
1774,23,84.7195,83.1898,84.5623,valid
1775,24,81.66,84.7195,82.3354,valid
1776,25,79.6765,84.7195,82.4251,valid
1777,26,124.4654,81.66,89.9768,valid
1778,27,118.2926,98.9846,100.0199,valid
1779,28,72.3593,118.2926,109.3691,valid
1780,29,,,,chain_incomplete
1781,30,,,,chain_incomplete
1782,31,100.2918,103.896,105.6825,valid
1783,32,107.5003,103.896,101.1755,valid
1784,33,,,,chain_incomplete
1785,34,,,,chain_incomplete
1786,35,,,,chain_incomplete
1787,36,,,,chain_incomplete
1788,37,,,,chain_incomplete
1789,38,53.1729,51.5623,53.7545,valid
1790,39,51.5623,51.5623,50.997,valid
1791,40,51.0949,51.5623,51.6313,valid
1792,41,,,,chain_incomplete
1793,42,,,,chain_incomplete
1794,43,,,,chain_incomplete
1795,44,,,,chain_incomplete
1796,45,,,,chain_incomplete
1797,46,,,,chain_incomplete
1798,47,,,,chain_incomplete
1799,48,,,,chain_incomplete
1800,49,,,,chain_incomplete
1801,50,,,,chain_incomplete
1802,51,,,,chain_incomplete
1803,52,,,,chain_incomplete
1804,53,,,,chain_incomplete
1805,54,,,,chain_incomplete
1806,55,,,,chain_incomplete
1807,56,,,,chain_incomplete
1808,57,,,,chain_incomplete
1809,58,,,,chain_incomplete
1810,59,,,,chain_incomplete
1811,60,114.5412,114.5412,114.1065,valid
1812,61,114.0101,115.8028,115.9605,valid
1813,62,117.3907,117.0643,118.381,valid
1814,63,117.0643,117.2275,117.9547,valid
1815,64,119.7957,117.2275,111.5678,valid
1816,65,,,,chain_incomplete
1817,66,80.1225,86.9242,92.5344,valid
1818,67,85.4208,86.9242,86.5871,valid
1819,68,88.4276,88.4276,86.8538,valid
1820,69,93.3303,90.879,90.5256,valid
1821,70,97.3956,93.3303,94.2302,valid
1822,71,,,,chain_incomplete
1823,72,,,,chain_incomplete
1824,73,111.0808,111.0808,110.4595,valid
1825,74,,,,chain_incomplete
1826,75,,,,chain_incomplete
1827,76,122.3077,122.3077,122.67,valid
1828,77,,,,chain_incomplete
1829,78,,,,chain_incomplete
1830,79,,,,chain_incomplete
1831,80,,,,chain_incomplete
1832,81,,,,chain_incomplete
1833,82,,,,chain_incomplete
1834,83,157.3797,157.3797,155.9482,valid
1835,84,,,,chain_incomplete
1836,85,,,,chain_incomplete
1837,86,,,,chain_incomplete
1838,87,,,,chain_incomplete
1839,88,,,,chain_incomplete
1840,89,,,,chain_incomplete
1841,90,,,,chain_incomplete
1842,91,,,,chain_incomplete
1843,92,,,,chain_incomplete
1844,93,,,,chain_incomplete
1845,94,,,,chain_incomplete
