frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1820,0,153.0205,154.4626,154.3283,valid
1821,1,154.4626,153.8748,153.9239,valid
1822,2,156.9674,153.2871,153.6471,valid
1823,3,153.2871,153.6518,153.4981,valid
1824,4,152.878,153.6518,153.5805,valid
1825,5,153.6518,153.6518,153.7009,valid
1826,6,153.9277,153.695,153.7737,valid
1827,7,153.695,153.695,153.7794,valid
1828,8,154.3867,153.695,153.3882,valid
1829,9,152.7175,152.7175,152.8088,valid
1830,10,150.4657,151.3207,151.6943,valid
1831,11,151.3207,150.4657,149.8492,valid
1832,12,147.6116,147.6116,147.5829,valid
1833,13,144.647,144.647,145.0113,valid
1834,14,142.3619,142.3619,142.4567,valid
1835,15,140.1647,140.1647,140.165,valid
1836,16,138.1914,138.1914,137.7951,valid
1837,17,135.1456,135.1456,135.2334,valid
1838,18,132.5815,132.5815,133.0429,valid
1839,19,130.5205,130.5205,130.7157,valid
1840,20,129.0433,129.0433,128.2882,valid
1841,21,124.7706,124.7706,124.5705,valid
1842,22,120.8645,120.8645,120.7099,valid
1843,23,115.5221,115.5221,116.8391,valid
1844,24,114.9123,114.9123,114.194,valid
1845,25,111.8629,111.8629,111.9099,valid
1846,26,110.7538,110.7538,110.5463,valid
1847,27,107.9682,107.9682,108.7798,valid
1848,28,107.8359,107.8359,106.8108,valid
1849,29,104.9954,104.9954,104.8135,valid
1850,30,101.838,101.8446,103.0613,valid
1851,31,101.8446,101.838,101.2335,valid
1852,32,99.9392,99.9392,99.7637,valid
1853,33,98.5072,98.5072,98.4352,valid
1854,34,95.4507,96.2505,96.5479,valid
1855,35,96.2505,95.4507,95.2028,valid
1856,36,93.8627,93.8627,94.1933,valid
1857,37,92.8493,93.8627,93.709,valid
1858,38,92.9684,93.4033,93.4052,valid
1859,39,93.8749,93.4033,93.4703,valid
1860,40,93.4033,93.4033,93.3515,valid
1861,41,94.0158,93.4033,93.3366,valid
1862,42,92.7779,92.93,92.9966,valid
1863,43,92.93,92.7779,92.5349,valid
1864,44,91.7457,91.7457,92.0212,valid
1865,45,91.1499,91.6543,91.6507,valid
1866,46,91.6543,91.3165,91.2537,valid
1867,47,91.3165,91.1499,91.0316,valid
1868,48,89.8768,90.6064,90.7633,valid
1869,49,89.1817,90.6064,90.5612,valid
1870,50,90.6064,90.6064,90.5769,valid
1871,51,91.4164,90.6064,90.8022,valid
1872,52,91.2416,91.1857,90.9219,valid
1873,53,90.0173,91.2416,91.2125,valid
1874,54,91.1857,91.2416,91.5045,valid
1875,55,92.1798,92.1798,92.0007,valid
1876,56,92.4695,92.4695,92.3889,valid
1877,57,93.9653,93.6889,93.5702,valid
1878,58,93.6889,93.9653,95.0861,valid
1879,59,97.7347,97.7347,96.5751,valid
1880,60,98.3583,98.3583,98.2083,valid
1881,61,98.8069,98.8069,99.5435,valid
1882,62,101.8673,101.2779,100.5882,valid
1883,63,101.2779,101.8673,102.41,valid
1884,64,104.9632,104.9632,104.9445,valid
1885,65,107.5668,107.5668,107.4595,valid
1886,66,111.1559,111.1559,110.8992,valid
1887,67,113.6001,113.6001,114.4039,valid
1888,68,118.4395,118.4395,117.8706,valid
1889,69,121.3419,121.3419,120.9826,valid
1890,70,123.5452,123.5452,123.7493,valid
1891,71,126.2075,126.2075,126.1035,valid
1892,72,128.8886,128.8886,129.5596,valid
1893,73,133.0807,133.0807,133.3536,valid
1894,74,138.1356,138.1356,137.0015,valid
1895,75,139.778,139.778,140.0689,valid
1896,76,142.0749,142.0749,142.1357,valid
1897,77,143.7726,143.7726,143.8643,valid
1898,78,145.5222,145.5222,145.7861,valid
1899,79,147.8949,147.8949,147.5044,valid
1900,80,148.7935,148.7935,148.5123,valid
1901,81,150.1011,150.1011,150.2104,valid
1902,82,150.5189,150.5189,151.776,valid
1903,83,155.6752,155.6752,154.1901,valid
1904,84,155.915,155.915,156.856,valid
1905,85,159.6646,159.6646,159.3247,valid
1906,86,161.0242,161.0242,160.7082,valid
1907,87,161.9471,161.9471,162.1888,valid
1908,88,162.6494,162.6494,162.6702,valid
1909,89,163.1687,163.1556,163.038,valid
1910,90,163.1556,163.1687,163.1747,valid
1911,91,164.8407,163.1687,163.2977,valid
1912,92,164.3467,163.2497,163.3565,valid
1913,93,162.704,163.6304,163.3609,valid
1914,94,163.2497,163.2497,163.3384,valid
1915,95,163.6304,163.0,163.1099,valid
1916,96,163.0,163.0,162.816,valid
1917,97,162.4176,162.4176,162.6052,valid
1918,98,160.5406,162.4176,162.3356,valid
1919,99,161.6924,162.055,162.0372,valid
1920,100,163.3224,161.6924,161.7098,valid
