frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1651,0,,,,chain_incomplete
1652,1,,,,chain_incomplete
1653,2,,,,chain_incomplete
1654,3,,,,chain_incomplete
1655,4,129.8355,129.8355,131.2957,valid
1656,5,,,,chain_incomplete
1657,6,,,,chain_incomplete
1658,7,,,,chain_incomplete
1659,8,,,,chain_incomplete
1660,9,,,,chain_incomplete
1661,10,,,,chain_incomplete
1662,11,165.6099,165.6099,164.344,valid
1663,12,,,,chain_incomplete
1664,13,,,,chain_incomplete
1665,14,167.6502,167.6502,165.0136,valid
1666,15,,,,chain_incomplete
1667,16,,,,chain_incomplete
1668,17,146.9283,142.0062,144.419,valid
1669,18,142.0062,142.0062,137.7802,valid
1670,19,94.8105,129.7158,130.7164,valid
1671,20,,,,chain_incomplete
1672,21,117.4254,118.0445,120.3608,valid
1673,22,118.8963,118.6636,118.5164,valid
1674,23,118.6636,118.0445,113.7214,valid
1675,24,,,,chain_incomplete
1676,25,71.7782,95.2209,98.2998,valid
1677,26,,,,chain_incomplete
1678,27,,,,chain_incomplete
1679,28,,,,chain_incomplete
1680,29,,,,chain_incomplete
1681,30,,,,chain_incomplete
1682,31,,,,chain_incomplete
1683,32,,,,chain_incomplete
1684,33,,,,chain_incomplete
1685,34,,,,chain_incomplete
1686,35,52.8892,52.8892,53.8637,valid
1687,36,,,,chain_incomplete
1688,37,,,,chain_incomplete
1689,38,,,,chain_incomplete
1690,39,,,,chain_incomplete
1691,40,,,,chain_incomplete
1692,41,,,,chain_incomplete
1693,42,,,,chain_incomplete
1694,43,46.3112,46.3112,46.7873,valid
1695,44,,,,chain_incomplete
1696,45,,,,chain_incomplete
1697,46,,,,chain_incomplete
1698,47,,,,chain_incomplete
1699,48,,,,chain_incomplete
1700,49,,,,chain_incomplete
1701,50,,,,chain_incomplete
1702,51,,,,chain_incomplete
1703,52,,,,chain_incomplete
1704,53,,,,chain_incomplete
1705,54,,,,chain_incomplete
1706,55,,,,chain_incomplete
1707,56,,,,chain_incomplete
1708,57,,,,chain_incomplete
1709,58,,,,chain_incomplete
1710,59,,,,chain_incomplete
1711,60,,,,chain_incomplete
1712,61,61.5073,61.5073,66.3392,valid
1713,62,,,,chain_incomplete
1714,63,,,,chain_incomplete
1715,64,70.8758,114.7751,110.5902,valid
1716,65,114.7751,117.1066,117.9521,valid
1717,66,119.4381,119.4381,122.5878,valid
1718,67,120.8635,119.4381,118.3757,valid
1719,68,126.1534,119.4381,111.4461,valid
1720,69,87.3209,94.7961,102.8569,valid
1721,70,91.0873,94.7961,95.7326,valid
1722,71,94.7961,94.7961,92.6932,valid
1723,72,98.0132,96.4046,96.7415,valid
1724,73,101.381,99.6971,100.189,valid
1725,74,,,,chain_incomplete
1726,75,109.1257,109.1257,107.8126,valid
1727,76,,,,chain_incomplete
1728,77,114.5853,111.8555,112.8368,valid
1729,78,,,,chain_incomplete
1730,79,,,,chain_incomplete
1731,80,,,,chain_incomplete
1732,81,,,,chain_incomplete
1733,82,,,,chain_incomplete
1734,83,133.9529,133.9529,134.9223,valid
1735,84,,,,chain_incomplete
1736,85,,,,chain_incomplete
1737,86,,,,chain_incomplete
1738,87,,,,chain_incomplete
1739,88,,,,chain_incomplete
1740,89,176.4084,176.4084,173.6965,valid
1741,90,,,,chain_incomplete
1742,91,,,,chain_incomplete
1743,92,,,,chain_incomplete
1744,93,,,,chain_incomplete
1745,94,,,,chain_incomplete
1746,95,161.9144,161.9144,162.6046,valid
1747,96,,,,chain_incomplete
1748,97,,,,chain_incomplete
1749,98,,,,chain_incomplete
1750,99,,,,chain_incomplete
