frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
355,0,113.3427,113.7019,113.6814,valid
356,1,113.9119,113.6012,113.6121,valid
357,2,113.7019,113.5004,113.5452,valid
358,3,113.5004,113.5004,113.4806,valid
359,4,113.276,113.4295,113.6014,valid
360,5,113.3874,113.3874,113.3781,valid
361,6,113.4295,113.276,112.6661,valid
362,7,111.4152,111.4152,111.7958,valid
363,8,110.375,110.375,110.8712,valid
364,9,110.0858,110.0858,109.7563,valid
365,10,108.8309,108.8309,108.4671,valid
366,11,106.4408,106.4408,106.5075,valid
367,12,103.9848,103.9848,104.1833,valid
368,13,101.7082,101.7082,101.9204,valid
369,14,99.9775,99.9775,99.6761,valid
370,15,97.5959,97.5959,97.3129,valid
371,16,94.9257,94.9257,95.4273,valid
372,17,92.8267,93.1598,93.4586,valid
373,18,93.1598,92.8267,91.8886,valid
374,19,90.0188,90.0188,90.6785,valid
375,20,89.4457,89.4457,89.4432,valid
376,21,88.5603,88.5603,88.351,valid
377,22,87.4137,87.4137,87.6432,valid
378,23,86.2755,86.8446,86.5581,valid
379,24,84.3688,85.3221,85.2903,valid
380,25,,,,chain_incomplete
381,26,83.0528,82.7616,83.0004,valid
382,27,82.4705,82.4414,82.4623,valid
383,28,82.4124,82.4414,82.3133,valid
384,29,82.359,82.4124,82.4621,valid
385,30,,,,chain_incomplete
386,31,,,,chain_incomplete
387,32,,,,chain_incomplete
388,33,82.9242,83.3994,83.4124,valid
389,34,83.8746,83.8746,84.251,valid
390,35,,,,chain_incomplete
391,36,87.0214,87.0214,86.682,valid
392,37,,,,chain_incomplete
393,38,88.5071,88.6249,88.6984,valid
394,39,88.7427,89.5769,89.5998,valid
395,40,90.4111,90.4111,90.4559,valid
396,41,91.7546,91.7546,91.5231,valid
397,42,92.1742,92.1742,92.2696,valid
398,43,94.0217,94.0217,93.6596,valid
399,44,94.6778,94.6778,96.0281,valid
400,45,99.164,99.164,98.5455,valid
401,46,102.1725,102.1725,101.1407,valid
402,47,102.3996,102.3996,103.6133,valid
403,48,105.3544,105.3544,104.8276,valid
404,49,106.6233,106.3435,105.8923,valid
405,50,106.3435,106.6233,107.3213,valid
406,51,108.3097,108.3097,108.3346,valid
407,52,110.1572,110.1572,109.812,valid
408,53,111.1356,111.1356,111.4609,valid
409,54,112.7759,112.7759,112.596,valid
410,55,113.6994,113.6159,113.3556,valid
411,56,113.6159,113.6994,113.9748,valid
412,57,115.043,114.1873,114.3624,valid
413,58,114.6752,114.6752,114.5184,valid
