frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
351,0,141.3249,140.3759,141.4104,valid
352,1,140.3759,140.2455,139.5611,valid
353,2,140.1151,140.1151,137.8669,valid
354,3,135.1599,135.1599,136.3279,valid
355,4,132.9633,133.6334,134.3501,valid
356,5,133.6334,133.6334,133.1796,valid
357,6,133.3045,133.3045,133.3368,valid
358,7,134.304,133.3045,133.1161,valid
359,8,132.7264,132.7264,132.5427,valid
360,9,131.3404,131.7229,131.9717,valid
361,10,131.0708,131.3404,131.5031,valid
362,11,131.7229,131.2603,131.1684,valid
363,12,131.2603,131.0708,130.8322,valid
364,13,130.2497,130.2497,130.5183,valid
365,14,129.6092,129.6092,129.6421,valid
366,15,129.2416,129.2416,128.6083,valid
367,16,125.5443,126.8838,127.5501,valid
368,17,126.8838,126.5355,126.5715,valid
369,18,126.5355,125.5443,125.4476,valid
370,19,124.6292,124.6292,124.265,valid
371,20,122.3545,122.3545,122.3981,valid
372,21,120.3154,120.3154,120.4427,valid
373,22,118.5088,118.5088,118.5988,valid
374,23,117.4389,117.4389,117.5872,valid
375,24,116.6037,116.6037,116.7701,valid
376,25,116.564,116.564,116.0673,valid
377,26,114.6731,114.6731,114.8254,valid
378,27,113.4932,113.4932,113.0814,valid
379,28,110.9876,110.9876,111.3445,valid
380,29,109.4023,109.8084,110.3119,valid
381,30,108.1131,109.8084,109.3623,valid
382,31,109.8084,109.4023,109.1235,valid
383,32,110.0505,108.1131,108.7847,valid
384,33,106.0016,108.8149,108.2551,valid
385,34,107.8229,107.8229,107.9348,valid
386,35,108.8149,107.4464,107.8768,valid
387,36,107.4464,107.4464,107.1178,valid
388,37,106.7857,106.7857,106.4615,valid
389,38,104.4514,104.4514,104.8431,valid
390,39,103.6181,103.6181,102.9349,valid
391,40,100.219,100.3716,101.4346,valid
392,41,100.3716,100.219,99.9372,valid
393,42,99.3768,99.3768,98.4652,valid
394,43,96.7055,96.7055,97.6331,valid
395,44,96.246,96.7055,96.7337,valid
396,45,95.921,96.7055,96.3554,valid
397,46,98.041,96.5833,96.7615,valid
398,47,98.7605,96.7191,96.874,valid
399,48,96.5833,97.3644,96.9111,valid
400,49,96.7191,96.7191,96.8816,valid
401,50,97.3644,96.6147,96.7417,valid
402,51,96.6147,96.6147,96.5852,valid
403,52,95.694,96.6147,96.5913,valid
404,53,96.3313,96.6147,96.4796,valid
405,54,96.9464,96.3313,96.4461,valid
406,55,96.946,96.3313,96.487,valid
407,56,96.0697,96.7579,96.5506,valid
408,57,95.7672,96.7579,96.7229,valid
409,58,96.7579,96.7579,96.8489,valid
410,59,98.559,97.1577,97.1033,valid
411,60,97.1577,97.5118,97.7528,valid
412,61,97.5118,98.559,98.5496,valid
413,62,99.4943,99.4943,99.1792,valid
414,63,99.6677,99.657,99.6056,valid
415,64,99.657,99.6677,99.9294,valid
416,65,100.1083,100.1083,100.1435,valid
417,66,100.9163,100.9163,100.5897,valid
418,67,100.9311,100.9311,101.3033,valid
419,68,102.0123,102.0123,102.0054,valid
420,69,102.9969,102.9969,102.6461,valid
421,70,103.3504,103.3504,103.3733,valid
422,71,104.0625,104.0625,104.2215,valid
423,72,105.3678,105.3678,105.7927,valid
424,73,107.6241,107.6241,107.655,valid
425,74,110.0034,109.967,109.1392,valid
426,75,109.967,110.0034,110.068,valid
427,76,110.0602,110.0602,110.4774,valid
428,77,110.885,110.885,110.7227,valid
429,78,111.7755,111.7755,111.9111,valid
430,79,112.8526,112.8526,113.2809,valid
431,80,115.3328,115.3328,114.4756,valid
432,81,115.4466,115.4466,115.7206,valid
433,82,116.2971,116.2971,116.6457,valid
434,83,117.7925,117.7925,117.0798,valid
435,84,118.0786,118.0786,118.4988,valid
436,85,119.2414,119.2414,120.0543,valid
437,86,122.7623,122.7623,121.4041,valid
438,87,123.2816,123.2816,123.4191,valid
439,88,124.6117,124.6117,125.9785,valid
440,89,128.7367,128.7367,128.3065,valid
441,90,131.5955,131.5955,130.5029,valid
442,91,131.7172,131.7172,131.9605,valid
443,92,133.1727,131.7172,132.2063,valid
444,93,132.8774,132.8774,132.6898,valid
445,94,131.077,133.1727,133.6425,valid
446,95,135.0431,135.0431,134.5336,valid
447,96,135.3237,135.0431,135.0519,valid
448,97,136.3385,135.0431,135.1296,valid
449,98,134.8588,134.8588,134.6441,valid
450,99,133.9393,134.0347,134.3565,valid
451,100,134.0347,133.9393,133.9463,valid
452,101,132.6756,133.9071,133.5594,valid
453,102,133.9071,133.1552,133.4277,valid
454,103,133.1552,133.1552,133.288,valid
455,104,132.5201,133.5112,133.2504,valid
456,105,133.5112,133.3808,133.4561,valid
457,106,133.8606,133.5112,133.6186,valid
458,107,133.3808,133.8606,133.7763,valid
459,108,134.0987,133.9796,133.9459,valid
460,109,134.8918,134.0987,134.1273,valid
