frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
2026,0,162.0496,161.7031,161.2341,valid
2027,1,161.7031,161.8764,162.1732,valid
2028,2,161.4655,162.0496,163.0097,valid
2029,3,165.4354,164.1272,163.7438,valid
2030,4,164.1272,164.9181,164.6465,valid
2031,5,164.9181,165.1786,165.2808,valid
2032,6,165.1786,164.9181,165.0155,valid
2033,7,165.223,164.9181,164.5829,valid
2034,8,163.704,163.704,164.1233,valid
2035,9,163.6468,163.6468,163.6824,valid
2036,10,163.2796,163.2796,162.9935,valid
2037,11,162.4816,162.4816,162.3315,valid
2038,12,160.9155,161.2305,161.6288,valid
2039,13,161.2305,160.9155,161.0082,valid
2040,14,160.8743,160.8743,160.4727,valid
2041,15,159.3453,159.98,160.0809,valid
2042,16,158.6302,159.3453,159.8481,valid
2043,17,159.98,159.1657,159.2833,valid
2044,18,159.1657,158.6302,157.823,valid
2045,19,155.0817,155.0817,154.8379,valid
2046,20,150.2497,150.2497,150.1862,valid
2047,21,145.2184,145.2184,145.8115,valid
2048,22,140.8585,140.8585,141.7809,valid
2049,23,139.886,139.886,138.4074,valid
2050,24,134.3894,134.3894,135.1885,valid
2051,25,131.4952,131.4952,131.2587,valid
2052,26,126.8879,126.8879,126.3061,valid
2053,27,121.4281,121.4281,121.8694,valid
2054,28,116.9615,116.9615,117.1687,valid
2055,29,113.8038,113.8038,113.6901,valid
2056,30,110.4772,110.4772,110.9707,valid
2057,31,109.3421,109.3421,108.6992,valid
2058,32,106.1505,106.1505,106.2915,valid
2059,33,104.1558,104.1558,104.0045,valid
2060,34,101.2168,101.2168,101.536,valid
2061,35,99.6974,99.6974,99.583,valid
2062,36,97.6818,97.6818,97.6413,valid
2063,37,96.097,96.097,96.1396,valid
2064,38,94.2438,94.2438,94.2742,valid
2065,39,93.0711,93.0711,92.6902,valid
2066,40,90.5867,90.5867,91.1993,valid
2067,41,90.1837,90.1837,89.8365,valid
2068,42,88.7321,88.7321,88.7274,valid
2069,43,87.5917,87.5917,87.7945,valid
2070,44,87.0668,87.0668,86.7305,valid
2071,45,85.6601,85.6601,85.9289,valid
2072,46,85.3047,85.3047,85.321,valid
2073,47,84.6904,84.6904,84.6529,valid
2074,48,84.362,84.362,84.1222,valid
2075,49,82.933,83.2992,83.475,valid
2076,50,83.2992,82.933,82.9799,valid
2077,51,82.6495,82.6495,82.6176,valid
2078,52,82.5135,82.6495,82.6494,valid
2079,53,82.4922,82.6495,82.7585,valid
2080,54,83.8726,83.0966,82.9541,valid
2081,55,83.0966,83.0966,83.1132,valid
2082,56,83.7385,83.2339,83.2426,valid
2083,57,82.9632,83.2339,83.2457,valid
2084,58,83.2339,83.3169,83.2747,valid
2085,59,83.3169,83.2339,83.2801,valid
2086,60,83.7617,83.2899,83.2908,valid
2087,61,82.0496,83.3169,83.2823,valid
2088,62,83.2899,83.2899,83.2132,valid
2089,63,84.3273,83.2899,83.2586,valid
2090,64,82.8303,83.3535,83.5737,valid
2091,65,83.3535,84.3273,84.3932,valid
2092,66,86.7911,85.4055,85.4124,valid
2093,67,87.1253,86.7911,86.3587,valid
2094,68,85.4055,87.1253,87.3278,valid
2095,69,87.873,87.873,88.0167,valid
2096,70,89.5417,89.5417,89.0318,valid
2097,71,90.082,90.082,90.8271,valid
2098,72,93.2849,93.2849,93.3969,valid
2099,73,96.2515,96.2515,95.8998,valid
2100,74,99.1432,99.1432,98.1638,valid
2101,75,99.9844,99.9844,100.9332,valid
2102,76,102.7746,102.7746,103.8656,valid
2103,77,108.9963,108.9963,107.1638,valid
2104,78,110.487,110.487,111.118,valid
2105,79,114.2579,114.2579,114.9399,valid
2106,80,118.2718,118.2718,117.8167,valid
2107,81,121.3134,121.3134,120.4258,valid
2108,82,121.9996,121.9996,122.5393,valid
2109,83,123.3232,123.3232,123.966,valid
2110,84,126.8244,126.8244,126.1061,valid
2111,85,127.6326,127.6326,128.6327,valid
2112,86,131.6076,131.6076,130.3633,valid
2113,87,131.7361,131.7361,131.7697,valid
2114,88,134.766,131.9562,133.1651,valid
2115,89,131.9562,134.766,133.821,valid
2116,90,136.4084,134.9591,134.9542,valid
2117,91,134.9591,135.3372,135.7269,valid
2118,92,135.3372,136.3086,135.7732,valid
2119,93,136.3086,136.3086,136.6057,valid
2120,94,137.0066,137.0066,137.642,valid
2121,95,139.5814,139.5814,138.8392,valid
2122,96,140.0842,140.0842,140.2279,valid
2123,97,141.2045,141.2045,141.266,valid
2124,98,141.9571,141.9571,141.8186,valid
2125,99,142.396,142.396,142.3533,valid
2126,100,143.0058,143.0058,143.1461,valid
2127,101,143.6093,143.6093,144.1144,valid
2128,102,145.7019,145.7019,144.8551,valid
2129,103,145.8696,145.7858,145.5617,valid
2130,104,147.3676,145.8696,146.2344,valid
