frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
171,0,160.6095,160.6095,160.4661,valid
172,1,160.9809,159.3114,159.9648,valid
173,2,158.0134,160.4775,159.5809,valid
174,3,157.915,159.0279,159.3144,valid
175,4,160.4775,159.0279,159.2384,valid
176,5,159.0279,159.0884,159.0016,valid
177,6,159.0884,159.3027,159.1972,valid
178,7,160.3417,159.3027,159.3451,valid
179,8,159.3027,159.3027,159.5539,valid
180,9,159.7015,159.6306,159.5468,valid
181,10,157.863,159.3027,158.8853,valid
182,11,159.6306,157.863,157.6754,valid
183,12,155.7276,155.7276,156.3348,valid
184,13,154.6439,154.9876,155.2833,valid
185,14,154.9876,154.6439,154.3396,valid
186,15,153.3727,153.3727,152.9232,valid
187,16,150.6468,150.6468,150.5266,valid
188,17,147.4672,147.4672,147.8821,valid
189,18,144.938,144.938,145.1394,valid
190,19,143.6395,143.6395,143.1538,valid
191,20,140.7397,141.0018,141.804,valid
192,21,141.0018,140.7397,140.2526,valid
193,22,139.1059,139.1059,138.6264,valid
194,23,136.3003,136.3003,136.9466,valid
195,24,135.2315,135.2315,134.9497,valid
196,25,133.1236,133.1236,133.2802,valid
197,26,131.9168,131.9168,131.9141,valid
198,27,130.4043,130.4043,130.4084,valid
199,28,128.8866,128.8866,128.72,valid
200,29,127.0708,127.0708,126.9972,valid
201,30,124.5969,124.5969,125.2862,valid
202,31,123.6152,123.6152,123.06,valid
203,32,120.8399,120.8399,120.2554,valid
204,33,116.828,116.828,117.1432,valid
205,34,113.7953,113.7953,114.4843,valid
206,35,112.1052,112.1052,112.2566,valid
207,36,111.7838,111.7838,110.8148,valid
208,37,108.3183,108.3183,109.0487,valid
209,38,107.2905,107.2905,106.5175,valid
210,39,103.7589,103.7589,103.8936,valid
211,40,100.8748,101.3267,102.3036,valid
212,41,101.3267,100.8748,100.6173,valid
213,42,100.1305,100.1305,99.2849,valid
214,43,97.1702,97.1702,97.5053,valid
215,44,95.0544,95.0544,95.1663,valid
216,45,92.9128,92.9128,93.0199,valid
217,46,91.199,91.199,91.1433,valid
218,47,89.8123,89.8123,89.4238,valid
219,48,87.5889,87.5889,88.0983,valid
220,49,87.1623,87.1623,87.2197,valid
221,50,86.5615,86.8156,86.7615,valid
222,51,86.8156,86.5615,86.3248,valid
223,52,85.8361,85.8361,85.5628,valid
224,53,84.1978,84.3554,84.8655,valid
225,54,84.3554,84.1978,84.2213,valid
226,55,84.125,84.125,83.9184,valid
227,56,83.4715,83.4715,83.5475,valid
228,57,83.2095,83.2095,82.8468,valid
229,58,81.8135,81.8135,82.1453,valid
230,59,80.8918,81.5664,81.6773,valid
231,60,81.5664,81.536,81.4293,valid
232,61,81.3159,81.536,81.4793,valid
233,62,81.536,81.5664,81.5637,valid
234,63,83.3201,81.536,81.6968,valid
235,64,82.0034,81.9906,81.78,valid
236,65,80.6905,82.0034,81.7358,valid
237,66,81.9906,82.0034,82.3723,valid
238,67,82.7135,82.7135,83.2729,valid
239,68,85.5759,85.5759,84.5788,valid
240,69,86.0675,86.0675,86.6048,valid
241,70,87.9853,87.9853,88.3661,valid
242,71,90.7612,90.7612,89.7441,valid
243,72,92.4078,90.7781,91.2404,valid
244,73,90.7781,92.4078,92.4968,valid
245,74,93.7788,93.7788,93.6109,valid
246,75,95.7844,95.7844,95.7597,valid
247,76,97.7142,97.7142,98.5905,valid
248,77,101.8653,101.8653,101.5419,valid
249,78,106.0047,104.8786,104.0101,valid
250,79,105.3264,105.3264,105.6635,valid
251,80,104.8786,106.0047,105.7413,valid
252,81,106.3383,106.3383,105.996,valid
253,82,106.4169,106.4169,108.0897,valid
254,83,110.8051,110.8051,111.0457,valid
255,84,115.81,115.81,113.8154,valid
256,85,116.5355,116.3428,116.2895,valid
257,86,116.3428,116.5355,117.8646,valid
258,87,119.8071,119.8071,119.5389,valid
259,88,122.6979,122.6979,122.6866,valid
260,89,125.7027,125.7027,125.9821,valid
261,90,129.125,129.125,128.0328,valid
262,91,129.9103,129.9103,130.0715,valid
263,92,130.657,130.657,131.7149,valid
264,93,134.6578,134.6578,133.7264,valid
265,94,136.1237,136.1237,136.6542,valid
266,95,140.1673,140.1673,140.4125,valid
267,96,143.5085,143.5085,143.3632,valid
268,97,147.3766,147.3766,146.3871,valid
269,98,147.5456,147.5456,148.6298,valid
270,99,150.444,150.444,150.0426,valid
271,100,151.9183,151.7096,151.1586,valid
272,101,151.7096,151.9183,152.9312,valid
273,102,154.3066,154.3066,154.2725,valid
274,103,156.3072,156.3072,155.6469,valid
275,104,156.8591,156.5667,156.7377,valid
276,105,156.9544,156.8591,156.9499,valid
277,106,156.5667,156.8591,156.7844,valid
278,107,157.9243,156.5667,156.6599,valid
279,108,155.5298,156.3146,156.3958,valid
280,109,156.0625,156.0625,155.992,valid
