frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
2801,0,178.1483,178.1483,178.1132,valid
2802,1,178.032,178.4245,178.4384,valid
2803,2,178.7007,178.7007,178.7502,valid
2804,3,178.9486,178.9486,179.0486,valid
2805,4,179.5432,179.5432,179.3651,valid
2806,5,179.8447,179.5432,179.6434,valid
2807,6,179.9364,179.8447,179.8961,valid
2808,7,179.2568,179.9364,179.8459,valid
2809,8,179.9811,179.9364,179.7408,valid
2810,9,179.9643,179.2568,179.5385,valid
2811,10,177.8533,179.396,179.3322,valid
2812,11,178.6942,179.396,179.3495,valid
2813,12,179.396,179.396,179.5835,valid
2814,13,179.9313,179.9187,179.9584,valid
2815,14,179.9495,179.9187,179.8583,valid
2816,15,179.9187,179.9187,179.3063,valid
2817,16,177.672,177.672,178.1564,valid
2818,17,176.921,176.921,177.0032,valid
2819,18,175.635,175.635,175.7465,valid
2820,19,175.1411,175.1411,174.6725,valid
2821,20,173.282,173.282,173.6196,valid
2822,21,172.083,172.083,172.45,valid
2823,22,171.5181,171.5181,170.8667,valid
2824,23,168.9618,168.9618,168.9454,valid
2825,24,166.4856,166.4856,167.074,valid
2826,25,163.858,163.858,163.8228,valid
2827,26,162.0805,162.0805,160.6611,valid
2828,27,155.1968,155.1968,156.8125,valid
2829,28,153.7822,153.7822,153.0864,valid
2830,29,148.9444,148.9444,149.7791,valid
2831,30,146.9641,146.9641,146.3306,valid
2832,31,142.963,142.963,141.8539,valid
2833,32,136.0232,136.0232,137.4779,valid
2834,33,133.1362,133.1362,132.9798,valid
2835,34,129.2054,129.2054,128.9348,valid
2836,35,126.1708,126.1708,126.1044,valid
2837,36,122.111,122.111,122.7948,valid
2838,37,120.5627,120.5627,119.7728,valid
2839,38,115.9756,115.9756,116.2012,valid
2840,39,112.8789,112.8789,112.4244,valid
2841,40,107.9841,107.9841,108.8334,valid
2842,41,105.0988,105.0988,105.2079,valid
2843,42,102.8808,102.8808,101.1628,valid
2844,43,96.8487,96.8487,97.8948,valid
2845,44,94.0611,94.3733,95.4558,valid
2846,45,94.3733,94.3733,93.9632,valid
2847,46,92.0011,94.0611,93.6197,valid
2848,47,94.4676,92.0011,91.718,valid
2849,48,89.3897,89.3897,88.6604,valid
2850,49,84.1256,84.1256,85.4912,valid
2851,50,82.6925,82.6925,82.6123,valid
2852,51,81.0668,81.0668,80.3747,valid
2853,52,78.5697,78.5697,79.0182,valid
2854,53,77.5101,77.5101,77.5336,valid
2855,54,76.6503,76.6503,76.5295,valid
2856,55,75.633,75.9217,76.0901,valid
2857,56,75.9217,75.633,75.5065,valid
2858,57,75.2485,75.2485,74.9697,valid
2859,58,74.1984,74.1984,74.5398,valid
2860,59,74.0689,74.1709,74.2039,valid
2861,60,73.8037,74.1709,74.0306,valid
2862,61,74.1709,74.0689,74.076,valid
2863,62,74.2411,73.9085,74.0356,valid
2864,63,73.9085,73.9085,73.7625,valid
2865,64,73.6019,73.6019,73.433,valid
2866,65,72.3473,72.7262,73.0203,valid
2867,66,72.2882,72.7262,72.5679,valid
2868,67,72.7262,72.3473,72.3762,valid
2869,68,72.8857,72.2882,72.3852,valid
2870,69,71.7125,72.7262,72.3903,valid
2871,70,71.4524,72.8857,72.9608,valid
2872,71,73.8766,73.8766,74.5718,valid
2873,72,76.5748,76.5748,76.5638,valid
2874,73,80.3964,79.7667,78.8328,valid
2875,74,79.7667,80.3964,80.8249,valid
2876,75,83.6107,82.219,81.8741,valid
2877,76,82.219,83.6107,83.8103,valid
2878,77,85.0852,85.0852,86.3006,valid
2879,78,90.813,90.813,89.0808,valid
2880,79,91.5888,91.5888,92.3839,valid
2881,80,95.2287,95.2287,95.3512,valid
2882,81,98.5588,98.5588,98.0533,valid
2883,82,100.5099,100.5099,101.0905,valid
2884,83,104.4547,104.4547,103.6632,valid
2885,84,105.8641,105.8641,106.1963,valid
2886,85,109.4248,109.4248,109.8517,valid
2887,86,112.9961,112.9961,113.4416,valid
2888,87,118.8021,118.8021,117.4934,valid
2889,88,120.4995,120.4995,121.267,valid
2890,89,124.1212,124.1212,124.4071,valid
2891,90,127.0684,127.0684,125.8222,valid
2892,91,127.8869,127.8869,127.6628,valid
2893,92,127.8911,127.8911,129.8709,valid
2894,93,133.4142,133.4142,132.7412,valid
2895,94,137.8269,137.8269,137.0924,valid
2896,95,141.0998,141.0998,141.9829,valid
2897,96,146.733,146.733,146.3881,valid
2898,97,150.515,150.515,150.7925,valid
2899,98,154.711,154.711,154.2706,valid
2900,99,156.7274,156.7274,156.2489,valid
2901,100,157.4648,156.7274,156.7887,valid
2902,101,157.4845,157.4648,157.5983,valid
2903,102,156.2323,157.4845,159.1862,valid
2904,103,162.6191,162.6191,161.2001,valid
2905,104,163.2889,163.2889,162.8795,valid
2906,105,165.0944,163.2889,163.752,valid
2907,106,164.5806,163.2889,163.1378,valid
2908,107,160.977,162.6955,162.7394,valid
2909,108,161.1868,162.3364,162.5015,valid
2910,109,162.6955,162.3364,162.4509,valid
2911,110,162.3364,162.6955,162.5272,valid
2912,111,163.2272,162.6955,162.5574,valid
2913,112,163.7777,162.3364,162.5261,valid
2914,113,161.8329,162.3081,162.2667,valid
2915,114,162.3081,162.3081,162.0974,valid
2916,115,160.5757,161.8329,162.1662,valid
2917,116,162.7499,162.3081,162.3187,valid
2918,117,161.628,162.7499,162.4658,valid
2919,118,162.7894,162.7697,162.6726,valid
2920,119,164.3137,162.7894,162.9391,valid
