frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1911,0,163.0766,163.0766,163.0839,valid
1912,1,162.9505,163.0766,163.0687,valid
1913,2,163.6172,163.0766,163.0783,valid
1914,3,,,,chain_incomplete
1915,4,,,,chain_incomplete
1916,5,165.6421,163.2238,163.4009,valid
1917,6,,,,chain_incomplete
1918,7,160.8054,163.543,163.1629,valid
1919,8,163.543,162.1742,161.8443,valid
1920,9,,,,chain_incomplete
1921,10,,,,chain_incomplete
1922,11,,,,chain_incomplete
1923,12,,,,chain_incomplete
1924,13,,,,chain_incomplete
1925,14,,,,chain_incomplete
1926,15,,,,chain_incomplete
1927,16,,,,chain_incomplete
1928,17,,,,chain_incomplete
1929,18,,,,chain_incomplete
1930,19,,,,chain_incomplete
1931,20,,,,chain_incomplete
1932,21,,,,chain_incomplete
1933,22,,,,chain_incomplete
1934,23,,,,chain_incomplete
1935,24,,,,chain_incomplete
1936,25,,,,chain_incomplete
1937,26,,,,chain_incomplete
1938,27,,,,chain_incomplete
1939,28,,,,chain_incomplete
1940,29,,,,chain_incomplete
1941,30,,,,chain_incomplete
1942,31,,,,chain_incomplete
1943,32,,,,chain_incomplete
1944,33,,,,chain_incomplete
1945,34,,,,chain_incomplete
1946,35,,,,chain_incomplete
1947,36,,,,chain_incomplete
1948,37,,,,chain_incomplete
1949,38,,,,chain_incomplete
1950,39,,,,chain_incomplete
1951,40,,,,chain_incomplete
1952,41,,,,chain_incomplete
1953,42,,,,chain_incomplete
1954,43,65.5011,64.9339,65.6884,valid
1955,44,64.9339,64.769,64.901,valid
1956,45,64.6041,64.769,64.5659,valid
1957,46,64.09,64.6041,63.9919,valid
1958,47,,,,chain_incomplete
1959,48,,,,chain_incomplete
1960,49,57.7634,57.7634,58.6676,valid
1961,50,,,,chain_incomplete
1962,51,,,,chain_incomplete
1963,52,,,,chain_incomplete
1964,53,,,,chain_incomplete
1965,54,,,,chain_incomplete
1966,55,,,,chain_incomplete
1967,56,,,,chain_incomplete
1968,57,,,,chain_incomplete
1969,58,,,,chain_incomplete
1970,59,,,,chain_incomplete
1971,60,,,,chain_incomplete
1972,61,,,,chain_incomplete
1973,62,,,,chain_incomplete
1974,63,,,,chain_incomplete
1975,64,,,,chain_incomplete
1976,65,,,,chain_incomplete
1977,66,,,,chain_incomplete
1978,67,,,,chain_incomplete
1979,68,,,,chain_incomplete
1980,69,,,,chain_incomplete
1981,70,,,,chain_incomplete
1982,71,,,,chain_incomplete
1983,72,,,,chain_incomplete
1984,73,,,,chain_incomplete
1985,74,,,,chain_incomplete
1986,75,,,,chain_incomplete
1987,76,,,,chain_incomplete
1988,77,,,,chain_incomplete
1989,78,,,,chain_incomplete
1990,79,,,,chain_incomplete
1991,80,,,,chain_incomplete
1992,81,,,,chain_incomplete
1993,82,,,,chain_incomplete
1994,83,,,,chain_incomplete
1995,84,,,,chain_incomplete
1996,85,,,,chain_incomplete
1997,86,,,,chain_incomplete
1998,87,,,,chain_incomplete
1999,88,,,,chain_incomplete
2000,89,,,,chain_incomplete
2001,90,,,,chain_incomplete
2002,91,,,,chain_incomplete
2003,92,91.3455,95.7928,96.0327,valid
2004,93,95.7928,99.2958,98.0891,valid
2005,94,102.7987,99.2958,101.3666,valid
2006,95,109.9692,106.384,105.4295,valid
2007,96,,,,chain_incomplete
2008,97,120.3822,115.1757,115.9761,valid
2009,98,,,,chain_incomplete
2010,99,,,,chain_incomplete
2011,100,,,,chain_incomplete
2012,101,140.3753,140.3753,138.5753,valid
2013,102,,,,chain_incomplete
2014,103,,,,chain_incomplete
2015,104,,,,chain_incomplete
2016,105,,,,chain_incomplete
2017,106,,,,chain_incomplete
2018,107,,,,chain_incomplete
2019,108,,,,chain_incomplete
2020,109,,,,chain_incomplete
