frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
660,0,134.2648,132.6097,132.5614,valid
661,1,132.6097,131.7978,132.1896,valid
662,2,130.9859,132.6097,131.9752,valid
663,3,130.8733,131.7978,131.9183,valid
664,4,133.0058,131.7674,132.2342,valid
665,5,,,,chain_incomplete
666,6,132.549,132.7774,132.1374,valid
667,7,,,,chain_incomplete
668,8,,,,chain_incomplete
669,9,,,,chain_incomplete
670,10,,,,chain_incomplete
671,11,,,,chain_incomplete
672,12,,,,chain_incomplete
673,13,,,,chain_incomplete
674,14,,,,chain_incomplete
675,15,121.0884,118.767,118.9929,valid
676,16,,,,chain_incomplete
677,17,116.4457,116.4457,116.0835,valid
678,18,,,,chain_incomplete
679,19,113.4997,111.7577,111.9814,valid
680,20,110.0156,109.2704,109.8354,valid
681,21,108.5251,108.5251,107.606,valid
682,22,105.3134,105.3134,105.3887,valid
683,23,102.6993,102.6993,103.2438,valid
684,24,99.9214,101.3104,101.1521,valid
685,25,99.682,99.8017,99.6005,valid
686,26,,,,chain_incomplete
687,27,94.6298,97.1559,97.568,valid
688,28,,,,chain_incomplete
689,29,,,,chain_incomplete
690,30,,,,chain_incomplete
691,31,,,,chain_incomplete
692,32,,,,chain_incomplete
693,33,,,,chain_incomplete
694,34,,,,chain_incomplete
695,35,,,,chain_incomplete
696,36,,,,chain_incomplete
697,37,,,,chain_incomplete
698,38,,,,chain_incomplete
699,39,,,,chain_incomplete
700,40,,,,chain_incomplete
701,41,,,,chain_incomplete
702,42,,,,chain_incomplete
703,43,,,,chain_incomplete
704,44,,,,chain_incomplete
705,45,,,,chain_incomplete
706,46,,,,chain_incomplete
707,47,,,,chain_incomplete
708,48,,,,chain_incomplete
709,49,99.4692,101.144,101.2291,valid
710,50,,,,chain_incomplete
711,51,102.8187,102.8187,102.9764,valid
712,52,,,,chain_incomplete
713,53,105.404,106.6427,106.8462,valid
714,54,107.8814,109.4665,108.9503,valid
715,55,111.0516,111.0516,110.8296,valid
716,56,112.7799,112.7799,113.4004,valid
717,57,115.6848,115.6848,116.2601,valid
718,58,120.4699,120.4699,119.6402,valid
719,59,122.4962,122.4962,122.3843,valid
720,60,124.77,124.77,124.395,valid
721,61,125.2393,125.2393,125.0912,valid
722,62,130.8161,128.0277,127.6526,valid
723,63,132.6788,130.8161,133.2143,valid
724,64,,,,chain_incomplete
725,65,,,,chain_incomplete
726,66,,,,chain_incomplete
727,67,178.6365,178.6365,174.9348,valid
728,68,,,,chain_incomplete
729,69,,,,chain_incomplete
730,70,,,,chain_incomplete
731,71,174.6326,174.6326,173.1095,valid
732,72,,,,chain_incomplete
733,73,,,,chain_incomplete
734,74,,,,chain_incomplete
735,75,,,,chain_incomplete
736,76,,,,chain_incomplete
737,77,137.9047,136.6423,138.4396,valid
738,78,136.6423,136.5806,136.2421,valid
739,79,135.4964,136.6423,135.9871,valid
740,80,136.5188,136.5806,136.8295,valid
741,81,138.2204,137.3696,137.2328,valid
742,82,,,,chain_incomplete
743,83,140.3197,138.4527,138.6327,valid
744,84,138.4527,139.3862,139.1008,valid
745,85,,,,chain_incomplete
746,86,,,,chain_incomplete
747,87,,,,chain_incomplete
748,88,,,,chain_incomplete
749,89,,,,chain_incomplete
750,90,,,,chain_incomplete
