frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
150,0,179.8435,179.8435,181.3407,valid
151,1,,,,chain_incomplete
152,2,,,,chain_incomplete
153,3,,,,chain_incomplete
154,4,145.1226,145.1226,147.6892,valid
155,5,,,,chain_incomplete
156,6,,,,chain_incomplete
157,7,146.4661,146.0317,145.9421,valid
158,8,145.5972,145.5972,144.9146,valid
159,9,,,,chain_incomplete
160,10,140.3431,139.6406,139.7578,valid
161,11,138.938,136.5662,136.9894,valid
162,12,134.1944,134.1944,134.1564,valid
163,13,132.4955,132.4955,131.7634,valid
164,14,128.172,128.172,129.3864,valid
165,15,127.3229,127.3229,126.3253,valid
166,16,123.5104,123.5104,123.139,valid
167,17,119.4913,119.4913,120.6334,valid
168,18,116.6033,118.0473,118.0015,valid
169,19,115.6062,116.6033,116.0153,valid
170,20,,,,chain_incomplete
171,21,,,,chain_incomplete
172,22,107.5761,108.6726,109.2708,valid
173,23,108.6726,108.1244,107.9928,valid
174,24,109.829,107.5761,107.5003,valid
175,25,106.8209,107.0327,107.3486,valid
176,26,107.0327,106.8209,106.3914,valid
177,27,105.1586,105.1586,104.5016,valid
178,28,101.897,101.897,102.2363,valid
179,29,99.4228,99.4228,100.2987,valid
180,30,98.6747,99.0488,98.9542,valid
181,31,95.8508,98.6747,97.9917,valid
182,32,,,,chain_incomplete
183,33,,,,chain_incomplete
184,34,,,,chain_incomplete
185,35,,,,chain_incomplete
186,36,,,,chain_incomplete
187,37,,,,chain_incomplete
188,38,,,,chain_incomplete
189,39,83.1328,82.1588,82.7666,valid
190,40,81.1849,82.1588,81.9534,valid
191,41,,,,chain_incomplete
192,42,,,,chain_incomplete
193,43,,,,chain_incomplete
194,44,,,,chain_incomplete
195,45,,,,chain_incomplete
196,46,,,,chain_incomplete
197,47,,,,chain_incomplete
198,48,,,,chain_incomplete
199,49,,,,chain_incomplete
200,50,,,,chain_incomplete
201,51,,,,chain_incomplete
202,52,,,,chain_incomplete
203,53,,,,chain_incomplete
204,54,,,,chain_incomplete
205,55,,,,chain_incomplete
206,56,,,,chain_incomplete
207,57,,,,chain_incomplete
208,58,,,,chain_incomplete
209,59,,,,chain_incomplete
210,60,,,,chain_incomplete
211,61,,,,chain_incomplete
212,62,,,,chain_incomplete
213,63,,,,chain_incomplete
214,64,,,,chain_incomplete
215,65,,,,chain_incomplete
216,66,,,,chain_incomplete
217,67,,,,chain_incomplete
218,68,,,,chain_incomplete
219,69,,,,chain_incomplete
220,70,,,,chain_incomplete
221,71,,,,chain_incomplete
222,72,,,,chain_incomplete
223,73,,,,chain_incomplete
224,74,,,,chain_incomplete
225,75,,,,chain_incomplete
226,76,,,,chain_incomplete
227,77,,,,chain_incomplete
228,78,,,,chain_incomplete
229,79,,,,chain_incomplete
230,80,67.1651,67.1651,67.7311,valid
231,81,,,,chain_incomplete
232,82,,,,chain_incomplete
233,83,,,,chain_incomplete
234,84,,,,chain_incomplete
235,85,,,,chain_incomplete
236,86,76.6892,76.8017,76.0624,valid
237,87,76.8017,76.8017,77.3113,valid
238,88,80.5059,78.6538,79.5749,valid
239,89,,,,chain_incomplete
240,90,85.4618,86.394,85.0569,valid
241,91,87.3263,87.3263,87.1818,valid
242,92,88.3406,87.8334,89.4711,valid
243,93,,,,chain_incomplete
244,94,95.5434,95.69,93.8307,valid
245,95,95.8367,95.8367,96.0292,valid
246,96,97.6738,96.7552,98.3315,valid
247,97,,,,chain_incomplete
248,98,105.6912,107.3352,106.7905,valid
249,99,108.9792,112.5846,112.0438,valid
250,100,116.1901,116.1901,116.7727,valid
251,101,121.8436,121.8436,122.1192,valid
252,102,127.2407,127.2407,127.1962,valid
253,103,133.6556,133.6556,132.7899,valid
254,104,136.5186,136.5186,137.5686,valid
255,105,142.7588,142.7588,141.9406,valid
256,106,145.4916,145.4916,145.9949,valid
257,107,149.8428,149.8428,149.6383,valid
258,108,153.3166,153.3166,152.9166,valid
259,109,155.1757,155.1757,156.4602,valid
260,110,160.0554,160.0554,159.2087,valid
261,111,162.0721,161.6006,161.1651,valid
262,112,161.6006,162.0721,162.2948,valid
263,113,162.5418,162.0721,162.3084,valid
264,114,163.1216,162.3059,162.3403,valid
265,115,161.6549,162.5418,162.3734,valid
266,116,162.3059,162.3059,162.3753,valid
267,117,162.8007,162.3059,162.3766,valid
268,118,161.5378,162.3059,162.3636,valid
269,119,163.1725,162.5192,162.3425,valid
270,120,162.2377,162.2377,162.3133,valid
