frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
855,0,156.2185,155.5123,155.0556,valid
856,1,155.5123,154.9241,155.1525,valid
857,2,154.3358,154.3358,154.7642,valid
858,3,153.1267,153.1267,153.8906,valid
859,4,152.8279,152.8279,152.6211,valid
860,5,152.5026,152.5026,150.8088,valid
861,6,147.2112,147.2112,149.0752,valid
862,7,146.66,146.66,146.8646,valid
863,8,145.728,145.728,144.5753,valid
864,9,142.1445,142.1445,142.3128,valid
865,10,139.1922,139.1922,139.0412,valid
866,11,135.523,135.523,136.3705,valid
867,12,134.0451,134.0451,134.1178,valid
868,13,133.242,133.242,132.1345,valid
869,14,129.5036,129.5036,130.4461,valid
870,15,128.1155,128.1155,128.09,valid
871,16,125.8464,125.8464,124.9049,valid
872,17,121.9649,121.9649,122.3485,valid
873,18,118.2747,118.2747,119.44,valid
874,19,117.6272,117.6272,116.4311,valid
875,20,113.6921,113.6921,113.7744,valid
876,21,109.8096,109.8096,110.4415,valid
877,22,106.8846,106.8846,105.9272,valid
878,23,101.3754,101.3754,101.4496,valid
879,24,96.6568,96.6568,97.2846,valid
880,25,93.3121,93.3121,93.5104,valid
881,26,91.2081,91.2081,90.6497,valid
882,27,88.2024,88.2024,88.335,valid
883,28,85.8098,85.8098,86.1241,valid
884,29,84.274,84.274,84.0376,valid
885,30,81.9672,81.9672,81.9003,valid
886,31,79.9117,79.9117,79.7234,valid
887,32,76.8579,76.8579,77.2205,valid
888,33,75.2881,75.2881,75.1076,valid
889,34,72.6041,72.6041,72.7307,valid
890,35,71.3696,71.3696,70.8224,valid
891,36,68.219,68.219,69.1374,valid
892,37,68.1188,68.1188,67.7867,valid
893,38,66.8801,66.8801,66.5542,valid
894,39,65.2276,65.2276,65.5212,valid
895,40,64.2449,64.2449,63.9468,valid
896,41,62.6265,62.6265,62.7483,valid
897,42,61.5978,61.5978,61.905,valid
898,43,61.5756,61.5756,61.5015,valid
899,44,61.188,61.188,61.137,valid
900,45,61.1181,61.1181,60.6021,valid
901,46,59.288,59.4784,59.911,valid
902,47,59.4784,59.288,59.4314,valid
903,48,58.9503,59.288,59.1212,valid
904,49,58.8328,59.466,59.3076,valid
905,50,59.466,59.466,59.6796,valid
906,51,60.2963,60.2963,60.5157,valid
907,52,61.5615,61.5615,61.4969,valid
908,53,62.7687,62.7687,62.3731,valid
909,54,63.1177,62.7687,62.8591,valid
910,55,62.8286,62.8286,62.8841,valid
911,56,62.7336,62.9849,62.9689,valid
912,57,62.9849,62.9849,63.2022,valid
913,58,63.9468,63.9468,63.5054,valid
914,59,64.0185,64.0185,64.3386,valid
915,60,65.1209,65.1209,65.5445,valid
916,61,67.3474,67.3474,66.7803,valid
917,62,68.2259,68.2259,68.0164,valid
918,63,69.0776,69.0776,69.3657,valid
919,64,70.261,70.261,70.4234,valid
920,65,72.9482,72.9482,72.5399,valid
921,66,74.2151,74.2151,75.3405,valid
922,67,78.8593,78.8593,77.9449,valid
923,68,80.757,80.757,80.3942,valid
924,69,81.5498,81.5498,82.3947,valid
925,70,84.0956,83.9889,83.3825,valid
926,71,83.9889,84.0956,84.1064,valid
927,72,84.7598,84.7349,84.7779,valid
928,73,84.7349,84.7598,85.1224,valid
929,74,86.0965,86.0965,85.8994,valid
930,75,86.5489,86.5489,86.6024,valid
931,76,89.1603,87.3457,87.2064,valid
932,77,87.3457,87.3457,87.3475,valid
933,78,87.458,87.3457,87.371,valid
934,79,87.1298,87.1298,87.3225,valid
935,80,86.7955,87.0569,86.948,valid
936,81,87.0569,86.7955,86.3704,valid
937,82,85.1419,85.1419,85.6205,valid
938,83,84.9069,84.9069,84.8345,valid
939,84,83.3463,84.2013,84.1757,valid
940,85,84.2013,83.8457,83.81,valid
941,86,83.0541,83.3463,83.3788,valid
942,87,83.8457,83.0541,83.0786,valid
943,88,82.675,82.8974,82.8216,valid
944,89,82.8974,82.675,82.7589,valid
945,90,82.5918,82.675,82.7262,valid
946,91,81.1303,82.8875,82.7136,valid
947,92,84.3845,82.6777,82.7636,valid
948,93,82.8875,82.7339,82.7201,valid
949,94,82.6777,82.8875,82.6441,valid
950,95,82.7339,82.8875,83.1906,valid
951,96,83.6905,83.6905,84.1866,valid
952,97,85.872,85.872,85.317,valid
953,98,86.6891,86.5703,86.3637,valid
954,99,87.1192,86.6891,86.9614,valid
955,100,86.5703,86.9833,87.0552,valid
956,101,87.3674,86.9833,86.7967,valid
957,102,86.9833,86.5703,86.2928,valid
958,103,85.2185,85.2185,85.6199,valid
959,104,84.8262,85.0284,85.1397,valid
960,105,84.855,84.855,84.782,valid
961,106,85.0284,84.8262,84.5191,valid
962,107,83.5501,83.9648,84.1925,valid
963,108,83.9648,83.5501,83.6797,valid
964,109,82.5642,83.5501,83.1926,valid
965,110,82.2135,82.5642,82.8607,valid
966,111,83.5787,82.5642,82.5423,valid
967,112,81.9604,82.2135,82.1334,valid
968,113,82.5836,81.9604,82.0616,valid
969,114,81.3292,81.3292,81.3997,valid
970,115,81.2101,81.2101,80.4844,valid
971,116,78.6192,78.9399,79.5283,valid
972,117,78.9399,78.6329,78.8378,valid
973,118,77.8505,78.6329,78.4546,valid
974,119,78.6329,78.754,78.6477,valid
975,120,78.9334,78.754,78.7463,valid
976,121,78.754,78.9334,78.9816,valid
977,122,79.4088,79.4088,79.4264,valid
978,123,80.2951,80.2951,80.2918,valid
979,124,81.389,81.389,81.661,valid
980,125,83.1,83.1,82.7753,valid
981,126,84.6585,84.6585,84.1363,valid
982,127,84.7738,84.7738,85.9107,valid
983,128,88.0468,88.0468,87.6195,valid
984,129,90.3541,90.3541,89.8842,valid
985,130,91.5539,91.5539,92.3211,valid
986,131,94.7613,94.7613,93.9845,valid
987,132,95.9012,95.9012,95.9047,valid
988,133,97.5616,97.5616,98.3421,valid
989,134,101.0191,101.0191,100.5673,valid
990,135,104.1287,104.1287,103.9223,valid
991,136,106.416,106.416,107.2787,valid
992,137,111.3955,111.3955,110.2514,valid
993,138,113.1062,113.1062,113.5866,valid
994,139,116.2282,116.2282,116.7198,valid
995,140,120.3279,120.3279,119.3266,valid
996,141,122.0711,122.0711,122.416,valid
997,142,125.3275,125.3275,125.8433,valid
998,143,129.3709,129.3709,129.5734,valid
999,144,134.1391,134.1391,132.8948,valid
1000,145,137.0894,137.0894,137.3556,valid
1001,146,139.0898,139.0898,141.103,valid
1002,147,148.0351,148.0269,145.5004,valid
1003,148,148.0269,148.0351,149.6861,valid
1004,149,154.4722,154.4722,153.1382,valid
1005,150,154.9179,154.9179,155.3232,valid
1006,151,157.8378,157.8378,158.4673,valid
1007,152,161.2674,161.2674,161.0225,valid
1008,153,164.1756,164.1756,163.972,valid
1009,154,167.0177,167.0177,166.4959,valid
1010,155,168.1714,168.1714,169.2672,valid
1011,156,171.8598,171.8598,171.9616,valid
1012,157,175.2492,175.2492,174.2564,valid
1013,158,175.7969,175.7969,175.9456,valid
1014,159,177.3934,176.221,176.3991,valid
1015,160,176.2974,176.221,176.2578,valid
1016,161,176.221,176.221,176.2624,valid
1017,162,175.9825,175.9825,176.0495,valid
1018,163,175.812,175.812,175.5868,valid
1019,164,173.9509,174.8814,174.9058,valid
1020,165,172.7363,173.9509,174.0065,valid
