frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1781,0,,,,chain_incomplete
1782,1,,,,chain_incomplete
1783,2,,,,chain_incomplete
1784,3,,,,chain_incomplete
1785,4,,,,chain_incomplete
1786,5,,,,chain_incomplete
1787,6,164.2066,164.2066,163.3856,valid
1788,7,,,,chain_incomplete
1789,8,,,,chain_incomplete
1790,9,,,,chain_incomplete
1791,10,,,,chain_incomplete
1792,11,,,,chain_incomplete
1793,12,,,,chain_incomplete
1794,13,,,,chain_incomplete
1795,14,,,,chain_incomplete
1796,15,,,,chain_incomplete
1797,16,,,,chain_incomplete
1798,17,,,,chain_incomplete
1799,18,,,,chain_incomplete
1800,19,,,,chain_incomplete
1801,20,123.9764,123.9764,124.0167,valid
1802,21,,,,chain_incomplete
1803,22,,,,chain_incomplete
1804,23,,,,chain_incomplete
1805,24,,,,chain_incomplete
1806,25,,,,chain_incomplete
1807,26,,,,chain_incomplete
1808,27,,,,chain_incomplete
1809,28,105.254,102.1173,102.7969,valid
1810,29,102.1173,101.2894,101.4415,valid
1811,30,100.4616,100.4616,99.8428,valid
1812,31,95.961,98.2113,97.6947,valid
1813,32,92.2852,94.1231,94.4202,valid
1814,33,,,,chain_incomplete
1815,34,84.5845,88.4349,89.1603,valid
1816,35,,,,chain_incomplete
1817,36,,,,chain_incomplete
1818,37,,,,chain_incomplete
1819,38,,,,chain_incomplete
1820,39,,,,chain_incomplete
1821,40,,,,chain_incomplete
1822,41,,,,chain_incomplete
1823,42,,,,chain_incomplete
1824,43,,,,chain_incomplete
1825,44,,,,chain_incomplete
1826,45,,,,chain_incomplete
1827,46,,,,chain_incomplete
1828,47,,,,chain_incomplete
1829,48,,,,chain_incomplete
1830,49,,,,chain_incomplete
1831,50,,,,chain_incomplete
1832,51,,,,chain_incomplete
1833,52,,,,chain_incomplete
1834,53,,,,chain_incomplete
1835,54,,,,chain_incomplete
1836,55,,,,chain_incomplete
1837,56,,,,chain_incomplete
1838,57,,,,chain_incomplete
1839,58,,,,chain_incomplete
1840,59,,,,chain_incomplete
1841,60,,,,chain_incomplete
1842,61,,,,chain_incomplete
1843,62,,,,chain_incomplete
1844,63,,,,chain_incomplete
1845,64,,,,chain_incomplete
1846,65,,,,chain_incomplete
1847,66,,,,chain_incomplete
1848,67,,,,chain_incomplete
1849,68,,,,chain_incomplete
1850,69,,,,chain_incomplete
1851,70,,,,chain_incomplete
1852,71,,,,chain_incomplete
1853,72,,,,chain_incomplete
1854,73,,,,chain_incomplete
1855,74,,,,chain_incomplete
1856,75,,,,chain_incomplete
1857,76,,,,chain_incomplete
1858,77,,,,chain_incomplete
1859,78,,,,chain_incomplete
1860,79,,,,chain_incomplete
1861,80,,,,chain_incomplete
1862,81,,,,chain_incomplete
1863,82,,,,chain_incomplete
1864,83,,,,chain_incomplete
1865,84,,,,chain_incomplete
1866,85,,,,chain_incomplete
1867,86,,,,chain_incomplete
1868,87,,,,chain_incomplete
1869,88,,,,chain_incomplete
1870,89,,,,chain_incomplete
1871,90,92.2503,94.5664,94.3267,valid
1872,91,96.8824,94.5664,95.8217,valid
1873,92,,,,chain_incomplete
1874,93,,,,chain_incomplete
1875,94,107.6929,107.6929,107.7443,valid
1876,95,,,,chain_incomplete
1877,96,,,,chain_incomplete
1878,97,119.0807,121.3596,119.6155,valid
1879,98,121.3596,121.3596,121.3553,valid
1880,99,125.4159,121.3596,123.1211,valid
1881,100,,,,chain_incomplete
1882,101,,,,chain_incomplete
1883,102,135.2997,135.2997,135.1453,valid
1884,103,,,,chain_incomplete
1885,104,,,,chain_incomplete
1886,105,,,,chain_incomplete
1887,106,,,,chain_incomplete
1888,107,153.2488,155.8308,155.4846,valid
1889,108,158.4127,158.4127,157.9517,valid
1890,109,,,,chain_incomplete
1891,110,160.2407,159.8245,159.9838,valid
1892,111,159.4084,160.5046,160.2916,valid
1893,112,160.7685,160.7685,160.9723,valid
1894,113,162.9141,161.3672,161.652,valid
1895,114,161.3672,162.8,162.2108,valid
1896,115,163.4483,162.9141,163.1288,valid
1897,116,162.8,163.4483,163.9735,valid
1898,117,165.5521,165.251,164.6191,valid
1899,118,165.251,165.251,165.3318,valid
1900,119,165.8754,165.5521,165.8464,valid
1901,120,164.6652,165.8754,165.7076,valid
1902,121,165.9346,165.8754,165.4952,valid
1903,122,166.1977,164.6652,165.0496,valid
1904,123,164.3728,164.5396,164.5676,valid
1905,124,163.6652,164.3728,164.3116,valid
1906,125,164.5396,164.3728,164.3995,valid
1907,126,163.8952,164.5396,164.5059,valid
1908,127,165.3857,164.7019,164.7068,valid
1909,128,164.7019,165.0438,165.0087,valid
1910,129,165.5697,165.3857,165.4117,valid
