frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
751,0,,,,chain_incomplete
752,1,,,,chain_incomplete
753,2,135.6493,136.2202,136.0814,valid
754,3,136.7911,136.2202,136.7753,valid
755,4,,,,chain_incomplete
756,5,,,,chain_incomplete
757,6,,,,chain_incomplete
758,7,,,,chain_incomplete
759,8,,,,chain_incomplete
760,9,,,,chain_incomplete
761,10,,,,chain_incomplete
762,11,151.7616,151.7616,148.8847,valid
763,12,,,,chain_incomplete
764,13,,,,chain_incomplete
765,14,,,,chain_incomplete
766,15,121.8471,119.2557,120.8745,valid
767,16,,,,chain_incomplete
768,17,116.6643,114.1897,113.4776,valid
769,18,111.1639,111.4395,112.6492,valid
770,19,111.7151,111.1639,110.8643,valid
771,20,110.8833,110.8833,108.8934,valid
772,21,105.4354,105.4354,107.0625,valid
773,22,104.682,104.682,105.1929,valid
774,23,104.5011,104.5011,104.1128,valid
775,24,103.6218,103.6218,103.3829,valid
776,25,102.265,102.265,101.3272,valid
777,26,98.1482,98.1482,98.9742,valid
778,27,96.2642,96.2642,96.8481,valid
779,28,95.272,95.7681,95.2537,valid
780,29,93.6495,94.4608,94.4816,valid
781,30,,,,chain_incomplete
782,31,90.369,92.0093,91.7283,valid
783,32,,,,chain_incomplete
784,33,,,,chain_incomplete
785,34,85.4632,85.4632,86.2675,valid
786,35,,,,chain_incomplete
787,36,,,,chain_incomplete
788,37,,,,chain_incomplete
789,38,,,,chain_incomplete
790,39,,,,chain_incomplete
791,40,,,,chain_incomplete
792,41,,,,chain_incomplete
793,42,,,,chain_incomplete
794,43,,,,chain_incomplete
795,44,,,,chain_incomplete
796,45,,,,chain_incomplete
797,46,,,,chain_incomplete
798,47,,,,chain_incomplete
799,48,,,,chain_incomplete
800,49,,,,chain_incomplete
801,50,,,,chain_incomplete
802,51,,,,chain_incomplete
803,52,,,,chain_incomplete
804,53,,,,chain_incomplete
805,54,96.6387,98.1264,98.341,valid
806,55,99.6141,99.6141,99.7596,valid
807,56,,,,chain_incomplete
808,57,103.0878,103.8319,103.7542,valid
809,58,104.576,105.8494,105.4522,valid
810,59,107.1229,107.1229,107.1259,valid
811,60,108.689,108.689,109.5276,valid
812,61,112.0932,112.0932,111.9638,valid
813,62,115.8884,115.8884,114.8982,valid
814,63,116.7953,116.7953,117.8692,valid
815,64,120.4662,120.4662,120.1805,valid
816,65,122.4537,122.4537,121.7941,valid
817,66,124.251,123.3524,123.4818,valid
818,67,128.5456,124.251,124.851,valid
819,68,,,,chain_incomplete
820,69,,,,chain_incomplete
821,70,,,,chain_incomplete
822,71,,,,chain_incomplete
823,72,,,,chain_incomplete
824,73,,,,chain_incomplete
825,74,,,,chain_incomplete
826,75,,,,chain_incomplete
827,76,,,,chain_incomplete
828,77,,,,chain_incomplete
829,78,,,,chain_incomplete
830,79,,,,chain_incomplete
831,80,,,,chain_incomplete
832,81,,,,chain_incomplete
833,82,,,,chain_incomplete
834,83,,,,chain_incomplete
835,84,,,,chain_incomplete
836,85,174.8138,171.6912,171.3498,valid
837,86,168.5686,171.6912,169.3468,valid
838,87,,,,chain_incomplete
839,88,,,,chain_incomplete
840,89,,,,chain_incomplete
841,90,136.9791,137.113,139.6246,valid
842,91,137.2469,137.113,136.4507,valid
843,92,,,,chain_incomplete
844,93,,,,chain_incomplete
845,94,134.4811,134.4811,135.8592,valid
