frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
576,0,137.4021,136.743,136.7844,valid
577,1,136.743,136.8974,136.8275,valid
578,2,136.7117,136.8974,136.8526,valid
579,3,137.0517,136.7509,136.8595,valid
580,4,,,,chain_incomplete
581,5,136.7588,136.9053,136.8149,valid
582,6,,,,chain_incomplete
583,7,,,,chain_incomplete
584,8,136.6823,136.4121,136.4041,valid
585,9,136.4121,136.2665,136.3121,valid
586,10,136.1208,136.1242,136.2074,valid
587,11,135.5695,136.1208,136.0007,valid
588,12,136.1242,135.5695,135.518,valid
589,13,134.8149,134.8149,134.7764,valid
590,14,133.7061,133.7061,133.8299,valid
591,15,131.9755,132.8408,132.8317,valid
592,16,131.7152,131.8454,131.8454,valid
593,17,,,,chain_incomplete
594,18,129.6067,129.6067,129.4534,valid
595,19,126.2667,127.9367,128.0096,valid
596,20,,,,chain_incomplete
597,21,,,,chain_incomplete
598,22,,,,chain_incomplete
599,23,,,,chain_incomplete
600,24,104.356,120.4042,120.9084,valid
601,25,120.4698,120.4042,120.3795,valid
602,26,120.4042,120.437,120.2277,valid
603,27,,,,chain_incomplete
604,28,120.7783,118.9216,118.3697,valid
605,29,117.4389,116.4668,116.9354,valid
606,30,115.4946,115.4946,115.8613,valid
607,31,114.4939,115.2746,115.128,valid
608,32,115.0547,115.0547,114.8007,valid
609,33,,,,chain_incomplete
610,34,,,,chain_incomplete
611,35,,,,chain_incomplete
612,36,,,,chain_incomplete
613,37,,,,chain_incomplete
614,38,,,,chain_incomplete
615,39,,,,chain_incomplete
616,40,,,,chain_incomplete
617,41,,,,chain_incomplete
618,42,,,,chain_incomplete
619,43,,,,chain_incomplete
620,44,104.7542,104.7542,104.7833,valid
621,45,,,,chain_incomplete
622,46,,,,chain_incomplete
623,47,,,,chain_incomplete
624,48,,,,chain_incomplete
625,49,101.434,100.9714,101.2079,valid
626,50,100.5089,100.9714,100.8139,valid
627,51,,,,chain_incomplete
628,52,,,,chain_incomplete
629,53,99.6959,99.6959,99.7919,valid
630,54,100.4022,99.3716,99.3443,valid
631,55,98.0183,99.0474,98.908,valid
632,56,99.0474,98.0183,98.287,valid
633,57,97.5788,97.5788,97.167,valid
634,58,94.6061,96.0924,95.9557,valid
635,59,94.2536,94.4298,94.9998,valid
636,60,,,,chain_incomplete
637,61,94.0694,94.4675,94.4724,valid
638,62,94.8761,94.6814,94.6605,valid
639,63,94.6814,94.6814,94.3757,valid
640,64,,,,chain_incomplete
641,65,,,,chain_incomplete
642,66,,,,chain_incomplete
643,67,,,,chain_incomplete
644,68,89.4793,89.4793,89.3321,valid
645,69,,,,chain_incomplete
646,70,,,,chain_incomplete
647,71,,,,chain_incomplete
648,72,,,,chain_incomplete
649,73,81.9055,81.702,81.6445,valid
650,74,,,,chain_incomplete
651,75,81.4985,76.6349,75.8542,valid
652,76,66.1757,71.7713,74.789,valid
653,77,71.7713,76.6349,75.8366,valid
654,78,,,,chain_incomplete
655,79,81.8683,81.0061,80.6367,valid
656,80,81.0061,81.0061,81.1649,valid
657,81,,,,chain_incomplete
658,82,78.3901,81.0061,80.9509,valid
659,83,82.4728,80.4315,79.8047,valid
660,84,,,,chain_incomplete
661,85,,,,chain_incomplete
662,86,72.7631,71.8396,72.6917,valid
663,87,70.9161,71.8396,71.5003,valid
664,88,,,,chain_incomplete
665,89,,,,chain_incomplete
666,90,,,,chain_incomplete
667,91,,,,chain_incomplete
668,92,69.2451,68.2881,68.6961,valid
669,93,58.6773,68.7666,68.5092,valid
670,94,68.2881,68.7666,68.496,valid
671,95,71.4726,68.2881,68.6169,valid
672,96,,,,chain_incomplete
673,97,,,,chain_incomplete
674,98,,,,chain_incomplete
675,99,,,,chain_incomplete
676,100,70.4536,70.4536,70.5306,valid
677,101,,,,chain_incomplete
678,102,,,,chain_incomplete
679,103,72.5612,72.5612,72.3482,valid
680,104,,,,chain_incomplete
681,105,,,,chain_incomplete
682,106,,,,chain_incomplete
683,107,,,,chain_incomplete
684,108,,,,chain_incomplete
685,109,,,,chain_incomplete
686,110,,,,chain_incomplete
687,111,,,,chain_incomplete
688,112,69.9917,72.1753,72.0846,valid
689,113,74.3589,72.1753,72.7912,valid
690,114,,,,chain_incomplete
691,115,,,,chain_incomplete
692,116,,,,chain_incomplete
693,117,,,,chain_incomplete
694,118,,,,chain_incomplete
695,119,,,,chain_incomplete
696,120,,,,chain_incomplete
697,121,85.8169,89.4772,88.5913,valid
698,122,89.4772,89.4772,89.8688,valid
699,123,92.2083,90.8428,91.6684,valid
700,124,,,,chain_incomplete
701,125,96.3771,97.8367,97.3926,valid
702,126,99.2963,100.5384,100.1829,valid
703,127,101.7805,101.7805,102.0447,valid
704,128,103.8986,103.8986,103.6295,valid
705,129,105.3305,105.3305,105.7996,valid
706,130,108.485,108.485,108.6909,valid
707,131,112.5663,112.5663,112.3455,valid
708,132,115.894,115.894,116.2017,valid
709,133,120.0421,120.0421,119.3422,valid
710,134,121.6511,121.6511,121.7061,valid
711,135,123.2097,123.2097,123.6101,valid
712,136,126.198,124.8689,124.7624,valid
713,137,124.8689,126.198,125.8227,valid
714,138,126.3538,126.3538,126.6655,valid
715,139,128.3501,127.2244,127.3516,valid
716,140,128.095,128.2226,127.4531,valid
717,141,,,,chain_incomplete
718,142,131.2422,129.6686,131.545,valid
719,143,,,,chain_incomplete
720,144,,,,chain_incomplete
721,145,171.9386,151.2644,146.0095,valid
722,146,,,,chain_incomplete
723,147,130.5901,134.3232,138.135,valid
724,148,134.021,134.021,133.7184,valid
725,149,134.6255,134.021,133.2287,valid
726,150,,,,chain_incomplete
727,151,,,,chain_incomplete
728,152,,,,chain_incomplete
729,153,,,,chain_incomplete
730,154,,,,chain_incomplete
731,155,,,,chain_incomplete
732,156,,,,chain_incomplete
733,157,,,,chain_incomplete
734,158,,,,chain_incomplete
735,159,,,,chain_incomplete
