frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1171,0,143.6681,143.4955,143.5715,valid
1172,1,143.4955,142.1198,142.0195,valid
1173,2,140.7441,140.7441,140.6518,valid
1174,3,139.2076,139.2076,139.4683,valid
1175,4,138.8343,138.8343,138.5462,valid
1176,5,137.1656,137.2915,137.7172,valid
1177,6,137.2915,137.1656,136.841,valid
1178,7,135.427,135.427,135.6267,valid
1179,8,133.697,133.697,133.3838,valid
1180,9,130.9942,130.9942,130.7401,valid
1181,10,126.0961,126.0961,127.158,valid
1182,11,124.2744,124.2744,122.6607,valid
1183,12,117.4747,117.4747,118.1243,valid
1184,13,113.3137,113.3137,114.0656,valid
1185,14,110.5002,110.5002,110.1595,valid
1186,15,107.5208,107.5208,107.4392,valid
1187,16,104.4309,104.4309,104.6006,valid
1188,17,101.1638,101.1638,100.6678,valid
1189,18,97.2459,97.2459,96.9004,valid
1190,19,91.5608,91.5608,93.1574,valid
1191,20,90.214,90.214,89.0361,valid
1192,21,85.5264,85.5264,84.9903,valid
1193,22,80.2942,80.2942,80.9948,valid
1194,23,77.2784,77.2784,77.1542,valid
1195,24,74.4819,74.4819,75.0888,valid
1196,25,74.1727,74.4819,74.9064,valid
1197,26,67.9437,74.4819,74.1874,valid
1198,27,84.2652,74.1727,72.0942,valid
1199,28,83.0326,67.9437,68.8649,valid
1200,29,64.0429,64.0429,65.4414,valid
1201,30,62.3522,63.1976,62.5735,valid
1202,31,60.4583,61.4052,60.9208,valid
1203,32,,,,chain_incomplete
1204,33,57.3362,57.2433,57.8011,valid
1205,34,57.1504,56.8007,57.0601,valid
1206,35,55.1102,57.1504,56.534,valid
1207,36,56.451,56.451,56.3039,valid
1208,37,58.131,55.1102,55.6081,valid
1209,38,54.309,55.38,54.8685,valid
1210,39,51.5773,54.1974,54.6483,valid
1211,40,,,,chain_incomplete
1212,41,54.0859,55.2327,54.8705,valid
1213,42,56.3795,55.2327,55.2987,valid
1214,43,78.032,55.2327,55.473,valid
1215,44,53.0296,55.7831,55.4598,valid
1216,45,,,,chain_incomplete
1217,46,55.1867,55.4646,55.3138,valid
1218,47,55.7424,56.2954,56.477,valid
1219,48,56.8484,56.8484,58.4242,valid
1220,49,65.1444,62.8033,60.9629,valid
1221,50,65.1937,62.8222,63.1835,valid
1222,51,62.8033,64.6178,64.1067,valid
1223,52,62.8222,64.6178,64.5609,valid
1224,53,64.6178,64.6178,66.1583,valid
1225,54,69.6447,69.6447,68.4134,valid
1226,55,71.8763,71.8763,71.9591,valid
1227,56,76.2071,76.2071,75.4209,valid
1228,57,81.5171,81.5171,82.3764,valid
1229,58,88.1366,88.1366,92.4982,valid
1230,59,113.529,107.0399,102.166,valid
1231,60,107.0399,112.1179,110.08,valid
1232,61,112.1179,113.529,116.001,valid
1233,62,119.0218,119.0218,119.9962,valid
1234,63,127.4998,127.4998,127.7011,valid
1235,64,136.4334,136.4334,136.4524,valid
1236,65,145.4897,145.4897,143.3882,valid
1237,66,148.1632,148.1632,148.5953,valid
1238,67,150.9838,150.9838,152.5662,valid
1239,68,156.1313,156.1313,155.4197,valid
1240,69,159.0883,159.0883,158.4368,valid
1241,70,159.8157,159.8157,160.4001,valid
1242,71,163.0881,161.2481,161.0486,valid
1243,72,161.2481,161.2481,161.3449,valid
1244,73,162.0679,161.2481,161.4877,valid
1245,74,159.7538,160.9223,160.5505,valid
1246,75,160.9223,159.7538,159.2482,valid
1247,76,156.9463,156.9463,157.7803,valid
1248,77,156.497,156.497,156.7858,valid
1249,78,155.4059,156.0074,155.9649,valid
1250,79,155.5179,155.5179,155.3176,valid
