frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1706,0,152.3405,152.6759,152.6999,valid
1707,1,154.1799,152.5082,152.6909,valid
1708,2,152.6759,152.3405,152.1657,valid
1709,3,151.5404,151.5404,151.1244,valid
1710,4,149.4579,149.4579,149.422,valid
1711,5,146.8221,146.8221,147.6268,valid
1712,6,145.2998,145.2998,145.3541,valid
1713,7,143.2119,143.2119,141.8518,valid
1714,8,137.8566,137.8566,137.5023,valid
1715,9,131.8646,131.8646,133.5676,valid
1716,10,129.8388,129.8388,131.1319,valid
1717,11,126.4283,129.8388,128.3734,valid
1718,12,105.9659,126.4283,123.2069,valid
1719,13,132.103,115.8766,117.774,valid
1720,14,115.8766,109.0718,113.0122,valid
1721,15,109.0718,112.4742,109.7862,valid
1722,16,108.7659,109.0718,107.8287,valid
1723,17,,,,chain_incomplete
1724,18,,,,chain_incomplete
1725,19,96.9118,92.6166,93.5152,valid
1726,20,92.6166,90.2244,90.1156,valid
1727,21,87.8322,87.8322,87.3773,valid
1728,22,85.283,85.283,85.2031,valid
1729,23,82.4078,82.4078,82.9905,valid
1730,24,80.9086,80.9086,80.5106,valid
1731,25,78.6608,78.6608,78.1909,valid
1732,26,75.1169,75.1169,75.8448,valid
1733,27,73.7918,73.7918,73.3645,valid
1734,28,71.4012,71.4012,71.4256,valid
1735,29,69.9536,69.9536,70.5483,valid
1736,30,69.4536,69.5116,69.5395,valid
1737,31,69.5116,69.4536,68.4055,valid
1738,32,66.5705,66.5705,66.9166,valid
1739,33,64.5129,64.5129,64.9631,valid
1740,34,63.3751,63.3751,62.9666,valid
1741,35,61.6486,61.6486,61.9149,valid
1742,36,60.661,60.661,60.8878,valid
1743,37,60.5421,60.5421,59.8974,valid
1744,38,58.7837,58.7837,59.1371,valid
1745,39,58.2885,58.2885,58.4153,valid
1746,40,57.8398,57.8398,57.6773,valid
1747,41,56.317,57.3982,57.3142,valid
1748,42,56.9566,56.7686,56.954,valid
1749,43,,,,chain_incomplete
1750,44,56.5807,56.5807,56.4253,valid
1751,45,55.8869,56.2338,56.4389,valid
1752,46,,,,chain_incomplete
1753,47,,,,chain_incomplete
1754,48,57.7679,57.2197,56.8274,valid
1755,49,57.2197,56.3556,56.5865,valid
1756,50,54.5562,56.1373,56.2507,valid
1757,51,55.4916,56.1373,56.0461,valid
1758,52,56.1373,56.1373,56.1361,valid
1759,53,56.4714,56.4714,56.4549,valid
1760,54,56.8415,56.8415,56.6277,valid
1761,55,57.9897,57.9897,57.8796,valid
1762,56,58.8627,58.8627,60.4132,valid
1763,57,64.1002,64.1002,63.2949,valid
1764,58,67.0613,67.0613,66.0495,valid
1765,59,67.333,67.333,67.6934,valid
1766,60,68.669,68.669,68.6025,valid
1767,61,68.8023,68.8023,69.9754,valid
1768,62,73.7636,72.5669,71.7641,valid
1769,63,72.5669,73.7636,73.1073,valid
1770,64,75.3656,74.3573,74.7038,valid
1771,65,74.3573,75.3656,76.2758,valid
1772,66,78.901,78.901,78.39,valid
1773,67,81.6479,81.6479,81.0086,valid
1774,68,83.209,83.209,83.8795,valid
1775,69,86.6849,86.6849,86.9709,valid
1776,70,90.2256,90.2256,90.1042,valid
1777,71,93.8197,93.8197,92.9848,valid
1778,72,94.8065,94.8065,94.7987,valid
1779,73,96.585,96.585,97.2118,valid
1780,74,98.8206,98.8206,99.5435,valid
1781,75,104.5346,104.5346,102.9165,valid
1782,76,105.5108,105.5108,106.757,valid
1783,77,110.6805,110.6805,110.4315,valid
1784,78,114.3341,114.3341,113.7764,valid
1785,79,117.1317,117.1317,117.7506,valid
1786,80,121.0649,121.0649,121.0842,valid
1787,81,124.2825,124.2825,124.0253,valid
1788,82,126.7103,126.7103,126.4308,valid
1789,83,127.4716,127.4716,127.7567,valid
1790,84,128.6192,128.6192,128.4144,valid
1791,85,129.3443,128.6192,128.9859,valid
1792,86,129.8367,128.9818,129.2095,valid
1793,87,128.4776,129.3443,129.0852,valid
