frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
891,0,173.0452,173.0452,172.2926,valid
892,1,172.9977,173.4782,174.1588,valid
893,2,173.9113,173.9113,174.8079,valid
894,3,174.0815,173.9964,174.2398,valid
895,4,174.3016,174.0815,172.7534,valid
896,5,,,,chain_incomplete
897,6,,,,chain_incomplete
898,7,160.0443,160.0443,162.8027,valid
899,8,,,,chain_incomplete
900,9,,,,chain_incomplete
901,10,160.0561,174.9707,172.9842,valid
902,11,176.5617,174.9707,173.0893,valid
903,12,174.9707,169.0394,173.125,valid
904,13,,,,chain_incomplete
905,14,163.108,174.9707,171.4187,valid
906,15,176.2305,169.6692,172.1186,valid
907,16,,,,chain_incomplete
908,17,,,,chain_incomplete
909,18,176.7083,175.3495,165.097,valid
910,19,175.3495,149.6344,149.7121,valid
911,20,123.9192,123.9192,133.6299,valid
912,21,123.0292,123.0292,122.0769,valid
913,22,122.7149,122.7149,120.2035,valid
914,23,121.1275,122.2345,122.2683,valid
915,24,122.2345,121.1512,121.3711,valid
916,25,121.1512,121.1275,120.4249,valid
917,26,117.9178,117.9178,118.9494,valid
918,27,117.6388,117.6388,116.4403,valid
919,28,113.7868,113.7868,113.6913,valid
920,29,110.2151,110.2151,111.5157,valid
921,30,110.0887,110.0887,109.7339,valid
922,31,108.9391,108.9391,108.7089,valid
923,32,108.4133,108.4133,107.9358,valid
924,33,106.2289,106.2289,106.8889,valid
925,34,104.1531,106.2289,106.3211,valid
926,35,105.5429,105.8859,105.7623,valid
927,36,106.3077,105.5429,105.1668,valid
928,37,,,,chain_incomplete
929,38,,,,chain_incomplete
930,39,,,,chain_incomplete
931,40,,,,chain_incomplete
932,41,,,,chain_incomplete
933,42,,,,chain_incomplete
934,43,,,,chain_incomplete
935,44,,,,chain_incomplete
936,45,,,,chain_incomplete
937,46,,,,chain_incomplete
938,47,,,,chain_incomplete
939,48,,,,chain_incomplete
940,49,,,,chain_incomplete
941,50,,,,chain_incomplete
942,51,,,,chain_incomplete
943,52,,,,chain_incomplete
944,53,,,,chain_incomplete
945,54,73.976,73.615,73.8625,valid
946,55,73.615,72.9337,72.9788,valid
947,56,72.2493,72.2524,72.4069,valid
948,57,72.2524,72.2493,71.7062,valid
949,58,68.8324,70.8869,70.8258,valid
950,59,69.5245,69.5245,70.0211,valid
951,60,,,,chain_incomplete
952,61,,,,chain_incomplete
953,62,,,,chain_incomplete
954,63,,,,chain_incomplete
955,64,,,,chain_incomplete
956,65,,,,chain_incomplete
957,66,,,,chain_incomplete
958,67,,,,chain_incomplete
959,68,,,,chain_incomplete
960,69,,,,chain_incomplete
