frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
110,0,,,,chain_incomplete
111,1,,,,chain_incomplete
112,2,,,,chain_incomplete
113,3,,,,chain_incomplete
114,4,,,,chain_incomplete
115,5,,,,chain_incomplete
116,6,,,,chain_incomplete
117,7,,,,chain_incomplete
118,8,,,,chain_incomplete
119,9,,,,chain_incomplete
120,10,,,,chain_incomplete
121,11,146.9635,146.5671,146.5514,valid
122,12,,,,chain_incomplete
123,13,146.1707,146.1707,146.0131,valid
124,14,,,,chain_incomplete
125,15,144.9154,144.9154,145.1031,valid
126,16,,,,chain_incomplete
127,17,144.6643,144.7898,144.7945,valid
128,18,143.495,144.8804,144.9193,valid
129,19,145.7781,145.0966,145.0332,valid
130,20,145.0966,145.0966,145.3114,valid
131,21,146.0417,145.0966,144.9395,valid
132,22,144.8973,144.8973,144.1736,valid
133,23,142.5243,142.5243,143.5653,valid
134,24,142.4866,142.5054,142.7233,valid
135,25,138.7054,142.4866,141.5246,valid
136,26,,,,chain_incomplete
137,27,,,,chain_incomplete
138,28,134.6833,134.6833,134.1883,valid
139,29,,,,chain_incomplete
140,30,,,,chain_incomplete
141,31,127.7372,121.682,122.8696,valid
142,32,121.682,120.8934,121.3383,valid
143,33,120.1047,120.1047,118.9547,valid
144,34,117.4818,117.4818,115.7027,valid
145,35,109.3312,109.3312,111.4451,valid
146,36,106.9711,106.9711,107.08,valid
147,37,104.7307,104.7307,104.0351,valid
148,38,102.2039,102.2039,102.7082,valid
149,39,100.5048,101.6681,101.4398,valid
150,40,100.7315,100.7315,100.862,valid
151,41,101.6681,100.6969,100.8002,valid
152,42,100.6969,100.6969,100.4935,valid
153,43,98.9585,100.2252,99.9601,valid
154,44,100.2252,98.9585,99.0321,valid
155,45,97.8903,97.8903,98.1156,valid
156,46,97.3225,97.3225,97.5399,valid
157,47,96.6795,97.1959,96.9911,valid
158,48,97.1959,96.6795,96.2496,valid
159,49,94.9506,94.9506,95.3291,valid
160,50,94.0875,94.0875,94.1343,valid
161,51,93.4215,93.4215,93.1808,valid
162,52,92.2503,92.2763,92.577,valid
163,53,92.2763,92.2503,92.0966,valid
164,54,91.7841,91.7899,91.8003,valid
165,55,91.181,91.7899,91.7296,valid
166,56,91.7899,91.7899,91.8407,valid
167,57,92.1604,92.1604,92.4075,valid
168,58,93.1831,93.1831,93.0988,valid
169,59,94.1096,93.9973,93.5959,valid
170,60,94.0922,94.0922,94.1516,valid
171,61,93.9973,94.1096,94.2654,valid
172,62,95.6749,95.6749,95.0507,valid
173,63,96.1785,96.1785,97.6521,valid
174,64,100.9784,100.9784,100.8423,valid
175,65,106.3023,106.3023,105.0868,valid
176,66,107.7633,107.7633,108.6774,valid
177,67,113.0705,113.0705,111.9163,valid
178,68,119.0721,113.0705,113.9721,valid
179,69,120.2102,119.0721,117.8571,valid
180,70,75.5515,120.2102,123.2498,valid
181,71,131.1254,131.1254,130.0496,valid
182,72,137.6257,137.6257,135.6062,valid
183,73,142.7318,140.1787,140.7018,valid
184,74,147.7144,142.7318,143.6201,valid
185,75,,,,chain_incomplete
186,76,,,,chain_incomplete
187,77,,,,chain_incomplete
188,78,,,,chain_incomplete
189,79,,,,chain_incomplete
190,80,,,,chain_incomplete
191,81,173.1558,173.1558,172.0192,valid
192,82,,,,chain_incomplete
193,83,,,,chain_incomplete
194,84,174.7596,174.2604,174.1948,valid
195,85,173.7613,174.2604,174.0409,valid
196,86,,,,chain_incomplete
197,87,,,,chain_incomplete
198,88,172.4812,171.7712,171.5959,valid
199,89,171.7712,170.6839,170.7737,valid
200,90,169.5967,169.6095,169.9923,valid
201,91,166.8163,169.5967,169.0372,valid
202,92,169.6095,168.2783,168.2123,valid
203,93,165.9562,167.0298,167.5417,valid
204,94,168.2783,167.1602,167.1727,valid
205,95,167.0298,167.095,167.0279,valid
206,96,167.1602,167.1602,167.1072,valid
