frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
206,0,178.0626,176.8407,176.8403,valid
207,1,176.4002,176.6204,176.604,valid
208,2,176.8407,176.4002,176.4411,valid
209,3,176.3665,176.3665,176.3517,valid
210,4,175.1662,176.3665,176.2794,valid
211,5,176.138,176.3665,176.4553,valid
212,6,176.5294,176.5294,176.7393,valid
213,7,177.322,177.322,177.2656,valid
214,8,178.3654,177.322,177.7357,valid
215,9,178.2837,177.322,176.5418,valid
216,10,175.059,175.059,174.094,valid
217,11,167.5602,169.35,170.7231,valid
218,12,169.35,167.5602,168.0151,valid
219,13,164.7367,164.7367,165.1329,valid
220,14,163.7559,163.7559,161.5621,valid
221,15,155.4631,155.4631,155.8789,valid
222,16,148.7916,148.7916,149.4839,valid
223,17,142.5204,142.5204,143.2147,valid
224,18,138.3606,138.3606,137.6357,valid
225,19,133.5785,133.5785,133.1743,valid
226,20,124.6034,126.3304,127.883,valid
227,21,126.3304,124.6034,122.3869,valid
228,22,115.1618,115.1618,116.6897,valid
229,23,111.6937,111.6937,110.9251,valid
230,24,105.0739,105.0739,105.3051,valid
231,25,100.2436,100.2436,101.1405,valid
232,26,97.8617,97.8617,96.4203,valid
233,27,92.7992,92.7992,93.2638,valid
234,28,89.2619,89.2619,90.6148,valid
235,29,89.0411,89.0411,87.7279,valid
236,30,85.7516,85.7516,85.4621,valid
237,31,81.659,81.659,82.2546,valid
238,32,79.3669,79.3669,78.924,valid
239,33,75.0224,75.0224,76.0829,valid
240,34,74.322,74.322,73.2616,valid
241,35,70.1954,70.1954,70.2869,valid
242,36,66.8048,66.8048,67.1455,valid
243,37,64.1317,64.1317,63.4974,valid
244,38,60.4159,60.4159,60.9302,valid
245,39,58.642,58.8551,59.2644,valid
246,40,58.8551,58.6543,58.6309,valid
247,41,58.2835,58.642,58.2823,valid
248,42,58.6543,58.2835,57.648,valid
249,43,56.0602,56.074,56.8264,valid
250,44,56.074,56.074,56.198,valid
251,45,55.5182,56.074,55.8016,valid
252,46,56.824,56.074,55.9639,valid
253,47,56.5447,55.5182,55.8822,valid
254,48,54.1482,55.8912,55.4676,valid
255,49,55.288,55.288,55.1339,valid
256,50,55.8912,54.4153,55.0789,valid
257,51,54.4153,55.288,55.068,valid
258,52,54.0473,55.657,55.4099,valid
259,53,55.657,55.657,55.8401,valid
260,54,56.0375,56.0375,55.9181,valid
261,55,56.2218,56.2218,55.946,valid
262,56,56.4112,56.4112,56.625,valid
263,57,57.4422,57.4422,57.9953,valid
264,58,60.6809,60.6809,60.2968,valid
265,59,63.2895,63.2895,63.3372,valid
266,60,66.6029,66.6029,66.6656,valid
267,61,69.761,69.761,69.7301,valid
268,62,72.7177,72.7177,72.4147,valid
269,63,74.929,74.929,74.7374,valid
270,64,76.6059,76.6059,77.1568,valid
271,65,79.7511,79.7511,79.7942,valid
272,66,83.1452,83.1452,82.9011,valid
273,67,86.0478,86.0478,86.0323,valid
274,68,89.2904,89.2904,89.3833,valid
275,69,91.8587,91.8587,92.2542,valid
276,70,96.5929,95.9434,94.8132,valid
277,71,95.9434,96.5929,97.1507,valid
278,72,99.354,99.354,99.5386,valid
279,73,102.5366,102.5366,102.2605,valid
280,74,106.1879,106.1879,106.83,valid
281,75,111.3103,111.3103,111.4226,valid
282,76,117.68,117.68,116.6259,valid
283,77,120.4418,120.4418,121.1708,valid
284,78,126.366,126.366,124.8803,valid
285,79,128.8588,128.8588,130.5951,valid
286,80,135.4564,135.4564,137.2667,valid
287,81,147.3343,147.3343,143.7034,valid
288,82,149.2082,149.2082,149.7802,valid
289,83,154.2963,154.2963,155.5332,valid
290,84,159.1452,159.1452,159.969,valid
291,85,167.472,167.472,165.3033,valid
292,86,168.7521,168.7521,169.4635,valid
293,87,172.2444,172.2444,172.7574,valid
294,88,174.7626,174.7626,174.6179,valid
295,89,178.5872,176.98,176.7053,valid
296,90,177.1604,176.98,177.1298,valid
297,91,176.98,176.98,176.3808,valid
298,92,174.3366,174.3366,175.2558,valid
299,93,171.1505,172.8512,173.3873,valid
300,94,171.3659,171.3659,170.7752,valid
