frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
10,0,163.1411,162.2504,162.2068,valid
11,1,162.0827,162.6697,162.7258,valid
12,2,162.2504,163.089,163.0515,valid
13,3,163.089,163.089,163.1838,valid
14,4,165.4965,163.089,163.3406,valid
15,5,163.3264,163.089,162.8415,valid
16,6,162.3031,162.3031,161.6841,valid
17,7,159.6877,159.6877,160.0804,valid
18,8,158.2285,158.2285,158.5536,valid
19,9,157.2771,157.5955,157.3529,valid
20,10,156.7664,157.5955,157.5758,valid
21,11,157.5955,157.5955,158.5043,valid
22,12,160.4725,160.4725,159.6607,valid
23,13,161.638,160.9756,160.7606,valid
24,14,162.0597,161.1214,161.419,valid
25,15,160.9756,161.4093,161.2596,valid
26,16,161.1214,161.1214,161.5151,valid
27,17,161.4093,160.9756,161.176,valid
28,18,160.8894,160.8894,159.785,valid
29,19,157.2113,157.2113,157.7954,valid
30,20,153.9087,153.9087,154.1091,valid
31,21,151.0668,151.0668,150.2411,valid
32,22,144.7239,144.7239,146.0306,valid
33,23,142.8132,142.8132,142.2101,valid
34,24,136.2469,136.2469,136.72,valid
35,25,132.8746,132.8746,130.2374,valid
36,26,121.5564,121.5564,123.404,valid
37,27,116.7215,116.7215,118.8039,valid
38,28,115.5564,115.5564,114.5368,valid
39,29,113.3856,113.3856,111.2979,valid
40,30,105.566,105.566,106.246,valid
41,31,99.9409,99.9409,100.5779,valid
42,32,95.0262,95.0262,95.4369,valid
43,33,93.0304,93.0304,92.5994,valid
44,34,89.5691,89.5691,89.9598,valid
45,35,88.7348,88.7348,87.742,valid
46,36,84.5461,84.5461,85.374,valid
47,37,81.5867,83.6271,83.6422,valid
48,38,83.6271,81.5867,81.4453,valid
49,39,80.2738,80.2738,80.1146,valid
50,40,76.7938,76.7938,77.1831,valid
51,41,75.356,75.356,73.6668,valid
52,42,68.8246,68.8246,70.6428,valid
53,43,67.2346,67.2346,67.8266,valid
54,44,66.7752,66.7752,64.685,valid
55,45,61.9883,61.9883,62.6331,valid
56,46,59.1634,59.1634,60.1186,valid
57,47,58.8158,58.8158,58.2724,valid
58,48,57.2349,57.3787,57.5296,valid
59,49,55.196,57.2349,56.8086,valid
60,50,57.3787,55.6814,55.8952,valid
61,51,54.8298,55.196,55.3029,valid
62,52,55.6814,54.8661,54.8409,valid
63,53,54.8661,54.8298,54.8152,valid
64,54,54.619,54.8661,54.798,valid
65,55,54.4118,54.8661,54.869,valid
66,56,54.953,54.953,54.9688,valid
67,57,55.2725,55.2725,55.307,valid
68,58,55.652,55.652,55.7081,valid
69,59,56.5261,56.5261,56.3596,valid
70,60,58.2139,56.7672,56.9635,valid
71,61,56.7672,57.9568,57.7142,valid
72,62,57.9568,58.2139,58.5144,valid
73,63,59.5438,59.5438,59.2219,valid
74,64,60.2457,60.2457,60.1469,valid
75,65,60.843,60.843,61.2873,valid
76,66,63.3846,63.3846,63.0742,valid
77,67,64.9184,64.9184,65.2831,valid
78,68,68.8044,68.8044,68.2874,valid
79,69,70.8826,70.8826,71.5304,valid
80,70,75.6514,75.6514,75.5133,valid
81,71,78.9117,78.9117,78.9099,valid
82,72,82.7477,82.7477,82.0801,valid
83,73,83.6826,83.6826,84.0025,valid
84,74,85.878,85.878,85.7208,valid
85,75,86.9698,86.9698,87.4138,valid
86,76,89.9109,89.9109,89.7175,valid
87,77,92.5377,92.5377,92.4918,valid
88,78,95.4988,95.4988,95.6452,valid
89,79,99.5599,99.5599,99.019,valid
90,80,102.8641,102.8641,103.1696,valid
91,81,108.4563,108.4563,109.5249,valid
92,82,115.4285,115.4285,115.6402,valid
93,83,124.6455,124.6455,121.5162,valid
94,84,125.2724,125.2724,127.1529,valid
95,85,131.7283,131.7283,133.1618,valid
96,86,139.8549,139.8549,138.867,valid
97,87,146.9379,146.9379,145.1985,valid
98,88,150.1782,150.1782,151.9073,valid
99,89,155.9179,155.9179,157.1512,valid
100,90,166.2106,165.9944,162.846,valid
101,91,165.9944,166.2106,168.9394,valid
102,92,174.0103,174.0103,173.2988,valid
103,93,176.8273,176.8273,175.558,valid
104,94,179.5235,176.8273,177.435,valid
105,95,177.3292,176.8273,177.0405,valid
106,96,175.6088,176.6118,176.6389,valid
107,97,176.2892,176.5139,176.4626,valid
108,98,176.6118,176.2892,176.3831,valid
109,99,176.5139,176.3037,176.4534,valid
110,100,175.3263,176.5139,176.2203,valid
111,101,176.3037,176.3037,176.1927,valid
112,102,176.8389,175.3263,176.0346,valid
113,103,173.8886,176.2175,175.5743,valid
114,104,173.7356,175.053,174.9257,valid
115,105,176.2175,173.8886,174.0889,valid
