frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
996,0,179.4103,179.4103,179.4189,valid
997,1,179.6006,179.5054,179.5001,valid
998,2,177.6772,179.5814,179.5612,valid
999,3,179.6867,179.6006,179.6021,valid
1000,4,179.5814,179.5814,179.6159,valid
1001,5,179.7816,179.6548,179.6421,valid
1002,6,179.307,179.5986,179.6445,valid
1003,7,179.6548,179.5986,179.7149,valid
1004,8,179.5986,179.307,179.1229,valid
1005,9,178.8196,178.8196,178.219,valid
1006,10,175.15,176.4356,177.2168,valid
1007,11,176.4356,176.4356,176.4405,valid
1008,12,176.2491,176.2491,175.9638,valid
1009,13,177.5332,176.2491,176.3182,valid
1010,14,176.1931,176.2491,176.6528,valid
1011,15,175.9136,177.5136,177.0921,valid
1012,16,179.0201,177.5136,177.523,valid
1013,17,177.5136,177.5136,177.7556,valid
1014,18,179.6857,177.5136,177.7193,valid
1015,19,176.783,176.783,177.2138,valid
1016,20,175.1408,175.1408,173.9286,valid
1017,21,169.603,169.603,168.5595,valid
1018,22,159.1205,159.1205,160.9817,valid
1019,23,153.3376,153.3376,152.8426,valid
1020,24,144.1873,144.1873,144.7635,valid
1021,25,137.645,137.645,136.4287,valid
1022,26,127.4891,127.4891,127.2316,valid
1023,27,117.8979,117.8979,119.5832,valid
1024,28,112.0176,112.0176,111.9464,valid
1025,29,107.878,107.878,105.9345,valid
1026,30,99.6368,99.6368,101.6875,valid
1027,31,96.9959,96.9959,97.3843,valid
1028,32,95.0755,95.0755,92.5999,valid
1029,33,88.3732,88.3732,89.027,valid
1030,34,83.3191,83.4464,85.3303,valid
1031,35,83.4464,83.3191,82.4874,valid
1032,36,73.354,80.9237,80.1319,valid
1033,37,80.9237,78.1737,77.7667,valid
1034,38,78.1737,73.354,75.8298,valid
1035,39,73.1542,73.1542,72.1612,valid
1036,40,71.1543,71.1543,67.4214,valid
1037,41,59.3074,59.3074,62.7234,valid
1038,42,57.1698,57.1698,58.0118,valid
1039,43,56.112,56.112,54.8416,valid
1040,44,54.4977,54.4977,54.2237,valid
1041,45,52.5524,52.5524,53.1817,valid
1042,46,52.1242,52.1936,52.3118,valid
1043,47,52.1936,52.1242,51.5398,valid
1044,48,48.399,50.7843,50.7016,valid
1045,49,49.2449,49.2449,49.5657,valid
1046,50,50.7843,48.399,48.4612,valid
1047,51,47.8217,47.8217,47.7921,valid
1048,52,44.9865,47.1925,46.966,valid
1049,53,46.5943,46.5943,46.5205,valid
1050,54,47.1925,45.3083,46.0778,valid
1051,55,45.3083,46.5943,45.7837,valid
1052,56,44.9635,45.3419,45.6322,valid
1053,57,46.6862,45.3083,45.3649,valid
1054,58,45.3419,44.9635,44.6979,valid
1055,59,44.0793,44.0793,44.3246,valid
1056,60,43.8659,43.8659,43.8437,valid
1057,61,41.907,43.4249,43.3471,valid
1058,62,43.1149,43.1149,43.0208,valid
1059,63,43.4249,42.4937,42.736,valid
1060,64,42.4937,42.6812,42.3954,valid
1061,65,42.2249,42.6812,42.6555,valid
1062,66,42.6812,42.6812,43.4238,valid
1063,67,45.0263,45.0263,44.2888,valid
1064,68,46.7145,45.7534,45.8331,valid
1065,69,45.7534,46.7145,47.3957,valid
1066,70,49.3648,49.2753,48.3182,valid
1067,71,49.2753,49.3648,49.5211,valid
1068,72,53.0245,49.8377,50.5625,valid
1069,73,52.0424,51.7202,50.8834,valid
1070,74,49.8377,52.0424,51.5787,valid
1071,75,51.7202,52.0424,53.2288,valid
1072,76,55.2207,55.2207,55.5758,valid
1073,77,60.083,60.083,59.2219,valid
1074,78,62.9021,62.9021,62.7651,valid
1075,79,66.7988,66.7988,66.7736,valid
1076,80,69.0486,69.0486,70.5507,valid
1077,81,84.6087,76.1304,74.6631,valid
1078,82,77.6244,77.6244,76.8172,valid
1079,83,76.1304,80.3823,80.3005,valid
1080,84,80.3823,80.3823,84.3321,valid
1081,85,107.811,91.9902,89.5435,valid
1082,86,91.9902,95.3354,93.4764,valid
1083,87,96.278,96.278,96.5669,valid
1084,88,95.3354,96.278,98.2415,valid
1085,89,101.5845,101.5845,101.2509,valid
1086,90,107.8403,107.8403,106.2575,valid
1087,91,111.7982,111.7982,113.4113,valid
1088,92,121.5451,121.5451,121.9842,valid
1089,93,132.3418,132.3418,132.6047,valid
1090,94,143.2424,143.2424,142.7386,valid
1091,95,152.033,152.033,149.801,valid
1092,96,153.1155,153.1155,154.0163,valid
1093,97,155.9097,155.9097,156.9193,valid
1094,98,159.1108,159.1108,159.486,valid
1095,99,163.7497,163.7497,162.7765,valid
1096,100,165.142,165.142,165.0457,valid
1097,101,167.4024,166.6163,166.828,valid
1098,102,169.975,167.4024,168.0791,valid
1099,103,166.6163,169.975,169.3989,valid
1100,104,170.5726,170.5726,170.1878,valid
1101,105,170.9428,170.6744,170.7327,valid
1102,106,170.6744,170.9428,171.6236,valid
1103,107,172.8817,172.8817,173.3442,valid
1104,108,176.0955,176.0955,175.2415,valid
1105,109,176.9477,176.9477,176.5724,valid
1106,110,178.2376,176.9477,177.3318,valid
1107,111,178.6724,176.9477,177.5174,valid
1108,112,176.7215,178.2376,177.5695,valid
1109,113,176.0949,177.6369,177.4011,valid
1110,114,178.5523,176.7215,177.0122,valid
