frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
746,0,174.1295,173.0605,172.7263,valid
747,1,173.0605,172.5107,172.8951,valid
748,2,171.884,172.0511,172.5762,valid
749,3,171.9609,171.9609,171.7697,valid
750,4,172.0511,171.884,170.7002,valid
751,5,167.3206,167.3206,168.7922,valid
752,6,166.7732,166.7732,166.0417,valid
753,7,162.8117,162.8117,162.8506,valid
754,8,159.3833,159.3833,159.8847,valid
755,9,155.6056,155.6056,154.8037,valid
756,10,150.8846,150.8846,150.7078,valid
757,11,142.6335,143.4697,145.0738,valid
758,12,143.4697,142.6335,139.6391,valid
759,13,133.1037,133.1037,135.9258,valid
760,14,129.8294,133.1037,134.1325,valid
761,15,121.319,133.1037,131.5974,valid
762,16,160.947,129.8294,128.2156,valid
763,17,158.3364,121.319,121.3001,valid
764,18,111.8899,111.8899,113.0033,valid
765,19,105.794,105.794,106.6405,valid
766,20,101.3661,101.3661,101.7717,valid
767,21,100.1089,100.1089,97.9967,valid
768,22,92.6345,92.6345,93.7081,valid
769,23,89.3545,89.3545,89.0833,valid
770,24,84.2503,84.2503,84.5258,valid
771,25,81.307,81.307,81.5126,valid
772,26,78.778,78.778,78.4175,valid
773,27,76.3498,76.3498,76.4511,valid
774,28,73.6994,73.6994,74.1105,valid
775,29,72.8795,72.8795,71.9371,valid
776,30,68.9493,68.9493,69.7817,valid
777,31,67.7595,67.7595,67.2458,valid
778,32,65.0709,65.0709,64.7511,valid
779,33,62.2647,62.3376,63.414,valid
780,34,62.3376,62.2647,62.3369,valid
781,35,62.0944,62.0944,61.3142,valid
782,36,60.1731,60.1731,59.6126,valid
783,37,56.7919,56.7919,57.4255,valid
784,38,54.4685,54.4685,55.1505,valid
785,39,54.095,54.095,53.3393,valid
786,40,51.7486,51.7486,51.7304,valid
787,41,50.0084,50.0084,50.093,valid
788,42,47.948,47.948,48.215,valid
789,43,47.0936,47.0936,46.7826,valid
790,44,45.4576,45.4576,45.546,valid
791,45,43.962,44.5809,44.6749,valid
792,46,44.5809,43.962,44.006,valid
793,47,43.7491,43.7491,43.6735,valid
794,48,43.1627,43.5218,43.3978,valid
795,49,43.5218,43.1696,43.2938,valid
796,50,42.9465,43.1696,43.1882,valid
797,51,43.1696,43.5218,43.2842,valid
798,52,43.5271,43.5271,43.7211,valid
799,53,44.516,44.516,44.6012,valid
800,54,45.9387,45.9387,46.1287,valid
801,55,47.8792,47.8792,47.6726,valid
802,56,49.8223,49.8223,49.1845,valid
803,57,50.1221,50.1221,50.6607,valid
804,58,52.7281,52.7281,53.1454,valid
805,59,55.4287,55.4287,55.5331,valid
806,60,60.1639,60.1639,58.6855,valid
807,61,60.2746,60.2746,61.817,valid
808,62,65.3517,65.3517,64.9885,valid
809,63,68.483,68.483,68.0544,valid
810,64,71.5692,71.5692,71.8811,valid
811,65,74.7958,74.7958,74.9562,valid
812,66,78.3239,78.3239,77.9405,valid
813,67,80.816,80.816,80.6077,valid
814,68,83.0216,83.0216,83.0788,valid
815,69,85.9965,85.9965,86.197,valid
816,70,90.1305,90.1305,90.5704,valid
817,71,96.5718,96.5718,96.5015,valid
818,72,103.133,103.133,103.1872,valid
819,73,110.5885,110.5885,110.2903,valid
820,74,116.3816,116.3816,116.3316,valid
821,75,122.752,122.752,122.3613,valid
822,76,126.4101,126.4101,127.2701,valid
823,77,133.6178,133.6178,132.5444,valid
824,78,136.3897,136.3897,137.8728,valid
825,79,143.7774,143.7774,142.8329,valid
826,80,147.7576,147.7576,147.2976,valid
827,81,150.3845,150.3845,151.6066,valid
828,82,155.5109,155.5109,154.6083,valid
829,83,157.2456,157.2456,157.1283,valid
830,84,159.4265,159.4265,159.4295,valid
831,85,160.7902,160.7902,161.3612,valid
832,86,164.3296,164.3296,164.2523,valid
833,87,167.4665,167.4665,167.7166,valid
834,88,171.2987,171.2987,171.187,valid
835,89,174.1169,174.1169,173.5639,valid
836,90,175.6905,174.9273,174.8986,valid
837,91,175.3981,174.9273,175.1624,valid
838,92,174.9273,174.9273,175.3478,valid
839,93,173.8234,174.8153,175.0745,valid
840,94,174.7033,174.7033,174.3425,valid
