frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
976,0,173.0514,173.0514,172.376,valid
977,1,171.5207,174.6218,175.1497,valid
978,2,176.1923,176.1923,176.7392,valid
979,3,178.6822,176.5565,177.1443,valid
980,4,176.5565,176.5565,176.6861,valid
981,5,176.6531,176.5565,174.638,valid
982,6,169.895,169.895,171.5323,valid
983,7,166.5914,166.5914,166.4605,valid
984,8,162.1331,162.1331,160.4556,valid
985,9,154.465,154.465,156.5944,valid
986,10,151.08,151.295,152.6433,valid
987,11,151.295,151.08,148.3713,valid
988,12,143.2826,143.2826,143.1969,valid
989,13,134.9453,134.9453,135.3782,valid
990,14,126.597,126.597,126.8005,valid
991,15,118.3707,118.3707,119.2955,valid
992,16,113.3571,113.3571,112.5819,valid
993,17,105.5119,105.5119,105.405,valid
994,18,98.9602,98.9602,98.1696,valid
995,19,89.6778,89.6778,90.8819,valid
996,20,84.967,84.967,84.9768,valid
997,21,80.2646,80.2646,80.1631,valid
998,22,76.7012,76.7012,76.3699,valid
999,23,72.9354,72.9354,73.1262,valid
1000,24,69.1774,69.1774,69.6758,valid
1001,25,67.7094,67.7094,66.4664,valid
1002,26,62.0782,62.0782,63.0199,valid
1003,27,60.3642,60.3642,59.6633,valid
1004,28,56.1009,56.1009,56.6348,valid
1005,29,54.768,54.768,54.9403,valid
1006,30,53.8858,53.8858,53.7887,valid
1007,31,53.2246,53.3209,53.3591,valid
1008,32,51.2989,53.2246,52.7134,valid
1009,33,53.3209,51.7094,52.0092,valid
1010,34,51.7094,51.2989,51.3642,valid
1011,35,48.861,50.8954,50.6635,valid
1012,36,50.2911,50.8954,50.939,valid
1013,37,50.8954,50.8954,51.5756,valid
1014,38,53.4329,53.4329,52.7289,valid
1015,39,54.0353,54.0353,54.2175,valid
1016,40,57.1098,55.6719,55.6202,valid
1017,41,55.6719,57.1098,56.9692,valid
1018,42,58.2667,58.2667,58.5944,valid
1019,43,60.9288,60.9288,60.2848,valid
1020,44,62.5364,62.5364,62.9568,valid
1021,45,66.0854,66.0854,66.6524,valid
1022,46,71.7907,71.7907,71.3865,valid
1023,47,76.8504,76.8504,76.8046,valid
1024,48,82.8322,82.8322,82.3783,valid
1025,49,87.6409,87.6409,87.8244,valid
1026,50,94.45,94.45,94.3287,valid
1027,51,101.6896,101.6896,103.155,valid
1028,52,112.4527,112.4527,111.5251,valid
1029,53,124.1922,124.1922,122.2877,valid
1030,54,128.412,128.412,133.2159,valid
1031,55,146.8689,146.8689,142.7853,valid
1032,56,151.6332,151.6332,151.7866,valid
1033,57,158.2977,158.2977,160.2968,valid
1034,58,166.2129,166.2129,164.712,valid
1035,59,170.2016,170.2016,169.593,valid
1036,60,171.6573,171.6573,173.2385,valid
1037,61,175.8334,175.8334,175.5253,valid
1038,62,179.2261,178.1534,177.4319,valid
1039,63,178.1534,178.1534,178.3846,valid
1040,64,179.7154,178.1534,177.9823,valid
1041,65,176.6635,176.9771,177.2992,valid
1042,66,176.7538,176.9771,176.9981,valid
1043,67,176.9771,176.9771,177.1556,valid
1044,68,178.4472,177.7122,177.6281,valid
1045,69,178.5839,178.4472,178.4157,valid
