frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
2010,0,172.1275,170.1011,170.0937,valid
2011,1,168.8582,170.0124,170.0394,valid
2012,2,170.1011,170.1011,170.0457,valid
2013,3,169.9238,170.1011,170.1127,valid
2014,4,173.4641,170.1011,170.2794,valid
2015,5,170.6108,170.6108,170.4083,valid
2016,6,167.6938,170.6108,170.6028,valid
2017,7,170.9531,170.6108,170.8344,valid
2018,8,170.3126,170.9531,170.8314,valid
2019,9,173.6619,170.9531,170.7714,valid
2020,10,171.4015,170.3126,170.4891,valid
2021,11,170.0722,170.0722,170.2267,valid
2022,12,169.0238,169.4471,169.489,valid
2023,13,169.4471,169.0238,168.2148,valid
2024,14,166.1642,166.1642,166.4804,valid
2025,15,163.6614,164.4809,165.0635,valid
2026,16,163.6788,163.6788,164.19,valid
2027,17,164.4809,163.6614,162.6082,valid
2028,18,161.6258,161.6258,160.6105,valid
2029,19,155.9686,155.9686,158.0447,valid
2030,20,155.8527,155.8527,155.108,valid
2031,21,152.9863,152.9863,152.4319,valid
2032,22,150.149,150.149,150.7236,valid
2033,23,147.7155,147.7155,147.9875,valid
2034,24,146.8225,146.8225,145.9099,valid
2035,25,143.0737,143.0737,143.8681,valid
2036,26,142.287,142.287,142.2847,valid
2037,27,138.6853,139.86,140.035,valid
2038,28,139.86,138.6853,137.4595,valid
2039,29,133.3623,133.3623,134.0947,valid
2040,30,129.8913,129.8913,130.1472,valid
2041,31,126.9342,126.9342,126.1805,valid
2042,32,122.4078,122.4078,123.1358,valid
2043,33,120.7431,120.7431,120.7094,valid
2044,34,118.7449,118.7449,118.9143,valid
2045,35,118.1256,118.1256,117.6675,valid
2046,36,116.3088,116.3088,116.4024,valid
2047,37,114.7535,114.7535,115.0866,valid
2048,38,113.9286,113.9286,113.4504,valid
2049,39,111.7597,111.7597,111.9515,valid
2050,40,110.0227,110.0227,110.0134,valid
2051,41,108.4326,108.4326,108.2452,valid
2052,42,105.9928,105.9928,106.564,valid
2053,43,105.6447,105.6447,104.9179,valid
2054,44,103.1644,103.1644,103.5879,valid
2055,45,100.32,102.3052,102.5997,valid
2056,46,98.2416,101.6742,101.1623,valid
2057,47,102.3052,100.32,100.387,valid
2058,48,101.6742,98.2416,98.6757,valid
2059,49,97.9955,97.9955,96.8698,valid
2060,50,94.0904,94.0904,95.1836,valid
2061,51,94.0389,94.0389,93.7512,valid
2062,52,92.1007,92.7111,92.603,valid
2063,53,92.7111,92.1007,92.4845,valid
2064,54,91.7995,92.0556,91.9081,valid
2065,55,92.0556,91.7995,91.407,valid
2066,56,90.2325,90.2325,90.3868,valid
2067,57,89.2368,89.2368,89.0989,valid
2068,58,87.6845,87.6845,88.0483,valid
2069,59,87.3704,87.3704,87.3943,valid
2070,60,85.6425,87.2403,86.9376,valid
2071,61,87.2403,86.6203,86.8417,valid
2072,62,86.4838,86.4838,86.5044,valid
2073,63,86.6203,86.4838,86.206,valid
2074,64,84.8813,85.602,85.9596,valid
2075,65,85.602,85.602,85.3775,valid
2076,66,83.7158,84.8813,84.7241,valid
2077,67,86.9462,83.7158,84.051,valid
2078,68,83.4091,83.4091,83.1985,valid
2079,69,81.8432,82.4675,82.5129,valid
2080,70,82.4675,81.8432,81.8846,valid
2081,71,81.382,81.382,81.2775,valid
2082,72,80.7735,80.7735,81.0048,valid
2083,73,80.7189,80.7692,80.7323,valid
2084,74,80.7692,80.7189,80.4194,valid
2085,75,79.9858,79.9858,80.133,valid
2086,76,79.6883,79.6883,79.7913,valid
2087,77,79.5109,79.6883,79.5823,valid
2088,78,78.9202,79.6883,79.7469,valid
2089,79,80.6316,79.9645,80.0873,valid
2090,80,81.3257,80.6316,80.5383,valid
2091,81,79.9645,81.0193,80.9695,valid
2092,82,81.0193,81.2919,81.2472,valid
2093,83,81.2919,81.2919,81.3378,valid
2094,84,82.1873,81.355,81.3665,valid
2095,85,81.355,81.3747,81.2789,valid
2096,86,81.3747,81.3747,81.3838,valid
2097,87,82.6908,81.3747,81.4231,valid
2098,88,81.3673,82.2803,82.1048,valid
2099,89,82.2803,82.6908,83.4831,valid
2100,90,85.5774,85.5774,85.2212,valid
2101,91,87.1311,87.1311,86.7363,valid
2102,92,87.8026,87.8026,87.7438,valid
2103,93,87.9139,87.9139,87.978,valid
2104,94,89.6444,87.9948,88.3336,valid
2105,95,88.8022,88.8022,88.7292,valid
2106,96,87.9948,89.6444,89.1029,valid
2107,97,89.6672,89.6672,90.0312,valid
2108,98,90.6382,90.6382,91.2592,valid
2109,99,93.6183,93.6183,92.923,valid
2110,100,94.9915,94.9915,95.1468,valid
2111,101,97.0204,97.0204,97.2814,valid
2112,102,99.2484,99.2484,98.7712,valid
2113,103,100.5077,100.5077,100.5326,valid
2114,104,101.3871,101.3871,101.5146,valid
2115,105,103.8061,103.8061,103.4396,valid
2116,106,104.3395,104.3395,105.7261,valid
2117,107,110.2542,110.2542,108.7057,valid
2118,108,111.2794,111.2794,112.2666,valid
2119,109,115.7374,115.7374,115.603,valid
2120,110,119.2647,119.2647,118.4552,valid
2121,111,120.2537,120.2537,120.9387,valid
2122,112,124.7406,124.304,123.6564,valid
2123,113,124.304,124.7406,126.2414,valid
2124,114,131.175,131.175,129.636,valid
2125,115,131.577,131.577,132.3081,valid
2126,116,137.0525,135.9755,135.538,valid
2127,117,135.9755,137.0525,137.4371,valid
2128,118,141.1221,141.1221,140.4028,valid
2129,119,142.3588,142.3588,143.4126,valid
2130,120,147.6161,147.6161,147.4286,valid
2131,121,151.7422,151.7422,151.5064,valid
2132,122,155.8551,155.8551,156.0053,valid
2133,123,159.3722,159.3722,159.2298,valid
2134,124,162.1686,162.1686,161.5194,valid
2135,125,163.0985,163.0985,163.346,valid
2136,126,164.6061,164.6061,165.4211,valid
2137,127,167.9985,167.9985,167.9798,valid
2138,128,171.237,171.237,170.7828,valid
2139,129,173.2268,173.2268,173.0349,valid
2140,130,174.056,174.056,174.2034,valid
2141,131,174.7192,174.681,174.6391,valid
2142,132,175.6596,174.7192,174.7861,valid
2143,133,174.681,174.7192,174.8181,valid
2144,134,175.5904,174.681,174.5782,valid
2145,135,174.3428,174.3428,174.2113,valid
2146,136,173.0888,173.6079,173.7521,valid
2147,137,173.3078,173.3078,173.3743,valid
2148,138,173.6079,173.169,173.1854,valid
2149,139,173.169,173.2384,173.132,valid
2150,140,169.2474,173.169,173.214,valid
