frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
770,0,,,,chain_incomplete
771,1,,,,chain_incomplete
772,2,166.7475,161.3317,161.346,valid
773,3,161.3317,159.5206,160.0754,valid
774,4,157.7095,157.7095,158.0883,valid
775,5,156.1905,156.1905,154.6912,valid
776,6,149.6057,149.6057,150.5649,valid
777,7,144.2642,144.2642,144.2884,valid
778,8,138.6999,138.6999,137.1413,valid
779,9,129.1456,129.1456,130.9088,valid
780,10,125.1075,125.1075,125.9751,valid
781,11,118.0416,121.5746,121.3281,valid
782,12,107.9099,118.0416,116.1755,valid
783,13,,,,chain_incomplete
784,14,,,,chain_incomplete
785,15,94.1985,88.3541,90.5758,valid
786,16,88.3541,85.774,85.3459,valid
787,17,83.1938,83.1938,82.0908,valid
788,18,79.2324,79.2324,79.6241,valid
789,19,76.798,76.798,76.7824,valid
790,20,73.7223,73.7223,74.0344,valid
791,21,72.1263,72.1263,71.4694,valid
792,22,68.6477,68.6477,68.8393,valid
793,23,66.0665,66.0665,66.4614,valid
794,24,64.188,64.188,63.896,valid
795,25,62.0998,62.0998,62.0094,valid
796,26,59.5116,59.5116,59.9312,valid
797,27,58.3613,58.3613,57.8216,valid
798,28,55.3437,55.3437,55.6341,valid
799,29,53.627,53.627,53.3274,valid
800,30,51.1058,51.1058,51.297,valid
801,31,49.336,49.336,49.7509,valid
802,32,49.1398,49.1398,48.5492,valid
803,33,47.3826,47.505,48.0274,valid
804,34,47.505,47.3826,47.2195,valid
805,35,46.8508,46.8508,46.1605,valid
806,36,43.5936,44.7213,45.3744,valid
807,37,44.5571,44.5571,44.5256,valid
808,38,44.7213,44.5571,44.4212,valid
809,39,43.2851,44.7213,45.0142,valid
810,40,46.2416,46.2416,45.8875,valid
811,41,46.9561,46.9561,47.2078,valid
812,42,48.8205,48.8205,48.7133,valid
813,43,50.5682,50.5682,50.3712,valid
814,44,52.2274,52.2274,52.6209,valid
815,45,54.9372,54.9372,54.9884,valid
816,46,57.8333,57.8333,57.2813,valid
817,47,59.8176,59.8176,59.9559,valid
818,48,61.8425,61.8425,62.4284,valid
819,49,65.7636,65.7636,64.9779,valid
820,50,67.6756,67.6756,67.8776,valid
821,51,71.0205,71.0205,71.2716,valid
822,52,74.8829,74.8829,75.2787,valid
823,53,79.7727,79.7727,79.149,valid
824,54,84.3569,84.3569,83.2067,valid
825,55,86.3288,86.3288,88.2895,valid
826,56,94.2077,94.2077,94.2622,valid
827,57,102.4986,102.4986,101.6444,valid
828,58,109.329,109.329,109.6958,valid
829,59,117.2126,117.2126,116.676,valid
830,60,123.0444,123.0444,122.7489,valid
831,61,129.5284,129.5284,129.5318,valid
832,62,136.0986,136.0986,138.1552,valid
833,63,147.6576,147.6576,147.6079,valid
834,64,158.671,158.671,155.7087,valid
835,65,162.6339,162.6339,163.4187,valid
836,66,166.4266,166.4266,169.0588,valid
837,67,175.5415,175.5415,173.32,valid
838,68,179.8285,177.3149,176.961,valid
839,69,178.3752,178.2235,178.7693,valid
840,70,177.3149,178.3752,178.443,valid
841,71,178.2235,178.3752,178.3899,valid
842,72,179.5406,178.2235,178.3242,valid
843,73,178.6717,178.2235,178.2873,valid
844,74,178.0694,178.3705,178.2213,valid
845,75,177.7785,178.0694,178.1261,valid
