frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1381,0,163.7525,161.2122,161.2131,valid
1382,1,161.2122,160.7764,160.9475,valid
1383,2,160.3407,160.3407,159.9277,valid
1384,3,158.239,158.239,158.1535,valid
1385,4,154.6152,154.6152,155.3471,valid
1386,5,153.3144,153.3144,152.3804,valid
1387,6,148.0165,148.0165,149.302,valid
1388,7,146.4282,146.4282,145.1176,valid
1389,8,141.161,141.161,141.0256,valid
1390,9,135.0398,135.0398,136.9272,valid
1391,10,134.2121,134.2121,132.491,valid
1392,11,127.7267,127.7267,128.3771,valid
1393,12,124.2384,124.2384,123.828,valid
1394,13,118.557,118.557,118.368,valid
1395,14,113.6693,113.6693,114.4703,valid
1396,15,110.2739,110.2739,110.8334,valid
1397,16,108.5978,108.5978,107.4859,valid
1398,17,103.9247,103.9247,103.8517,valid
1399,18,98.4929,98.4929,98.7918,valid
1400,19,93.7723,93.7723,93.0806,valid
1401,20,86.9656,86.9656,87.8471,valid
1402,21,83.5735,83.5735,83.5532,valid
1403,22,79.8822,79.8822,80.1958,valid
1404,23,77.6599,77.6599,77.0823,valid
1405,24,74.3973,74.3973,73.8574,valid
1406,25,69.5038,69.5038,70.5287,valid
1407,26,67.9339,67.9339,67.4576,valid
1408,27,64.5291,64.5291,64.8789,valid
1409,28,63.1068,63.1068,62.7648,valid
1410,29,60.1588,60.1588,60.3258,valid
1411,30,57.8416,57.8416,57.6341,valid
1412,31,55.0669,55.0669,54.5986,valid
1413,32,51.4401,51.4401,52.1564,valid
1414,33,49.8088,50.2554,50.7642,valid
1415,34,50.2554,49.8088,49.6095,valid
1416,35,49.6815,49.6815,48.3198,valid
1417,36,45.8973,45.8973,46.5718,valid
1418,37,44.1813,44.1813,44.8219,valid
1419,38,43.8606,43.8606,43.5581,valid
1420,39,43.0845,43.4738,43.3933,valid
1421,40,42.4598,43.202,43.2238,valid
1422,41,43.4738,43.0845,42.9886,valid
1423,42,43.202,42.7176,42.8278,valid
1424,43,42.7176,42.7176,42.6781,valid
1425,44,42.0913,42.601,42.543,valid
1426,45,42.4566,42.4566,42.3793,valid
1427,46,42.601,42.4566,42.5566,valid
1428,47,42.1649,42.601,43.0075,valid
1429,48,44.0482,44.0482,43.5686,valid
1430,49,44.3975,44.1833,44.0608,valid
1431,50,44.8758,44.3975,44.4389,valid
1432,51,44.1833,44.8758,45.0439,valid
1433,52,46.099,46.099,46.4843,valid
1434,53,48.5799,48.5799,48.3626,valid
1435,54,50.6904,50.6904,50.4351,valid
1436,55,52.0767,52.0767,51.8645,valid
1437,56,53.6217,53.6217,53.6303,valid
1438,57,54.5234,54.5234,55.6437,valid
1439,58,59.1839,59.1839,57.9657,valid
1440,59,60.5894,60.5894,60.6821,valid
1441,60,63.2984,63.2984,63.5652,valid
1442,61,67.146,67.146,67.3882,valid
1443,62,71.2301,71.2301,72.1849,valid
1444,63,78.4138,78.4138,76.4441,valid
1445,64,80.3413,80.3413,79.9432,valid
1446,65,82.913,82.913,84.0152,valid
1447,66,88.2892,88.2892,89.9612,valid
1448,67,97.9047,97.9047,97.2227,valid
1449,68,107.1755,107.1755,104.1513,valid
1450,69,109.734,109.734,111.4308,valid
1451,70,116.851,116.851,119.4997,valid
1452,71,129.2395,129.2395,127.9625,valid
1453,72,138.5521,138.5521,134.8388,valid
1454,73,145.1249,141.8385,141.1992,valid
1455,74,152.9979,145.1249,147.0439,valid
