frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
340,0,142.6137,142.1213,142.0674,valid
341,1,142.1213,142.2092,142.0827,valid
342,2,140.5819,142.2971,142.3623,valid
343,3,142.2971,142.2971,142.9062,valid
344,4,145.704,143.8588,143.9774,valid
345,5,143.8588,145.6302,144.9452,valid
346,6,145.6302,145.6302,145.6242,valid
347,7,146.1249,145.207,146.2687,valid
348,8,145.207,145.207,145.0356,valid
349,9,144.4643,144.4643,141.9854,valid
350,10,136.1978,136.1978,137.5327,valid
351,11,131.4761,131.4761,132.2568,valid
352,12,128.3869,128.3869,128.2169,valid
353,13,125.119,125.6037,126.2148,valid
354,14,121.8274,125.119,124.2448,valid
355,15,125.6037,121.8274,121.4843,valid
356,16,118.6332,118.6332,118.6704,valid
357,17,114.6935,114.6935,115.6885,valid
358,18,114.1261,114.1261,113.5127,valid
359,19,112.0038,112.0038,112.2891,valid
360,20,109.6786,110.6041,110.7721,valid
361,21,110.6041,109.6786,108.5784,valid
362,22,105.0932,105.0932,105.9418,valid
363,23,103.1899,103.1899,102.9413,valid
364,24,99.5579,99.5579,99.9948,valid
365,25,97.2825,97.2825,96.7919,valid
366,26,94.0718,94.0718,93.2985,valid
367,27,88.2439,88.9929,90.6043,valid
368,28,86.9564,88.2439,88.1558,valid
369,29,88.9929,86.9564,85.9741,valid
370,30,83.8773,83.8773,83.749,valid
371,31,80.7066,80.7066,81.1764,valid
372,32,78.46,78.46,79.2394,valid
373,33,78.2584,78.2584,77.4719,valid
374,34,76.7115,76.7115,76.2307,valid
375,35,73.2739,73.418,74.4017,valid
376,36,73.418,73.2739,72.2999,valid
377,37,69.9913,69.9913,70.6909,valid
378,38,69.6164,69.6164,69.689,valid
379,39,68.7707,68.7707,68.4315,valid
380,40,67.9578,67.9578,67.9806,valid
381,41,66.5604,66.6388,66.9151,valid
382,42,66.6388,66.5604,65.9168,valid
383,43,64.4278,64.5579,65.1005,valid
384,44,64.2796,64.5579,64.5888,valid
385,45,64.5579,64.4278,64.2795,valid
386,46,65.2592,64.3947,64.4602,valid
387,47,62.8162,64.5216,64.4422,valid
388,48,64.3947,64.4787,64.4557,valid
389,49,64.5216,64.3947,64.471,valid
390,50,64.4787,64.4787,64.4615,valid
391,51,64.1635,64.5216,64.4817,valid
392,52,67.7839,64.4787,64.51,valid
393,53,68.1359,64.4935,64.5064,valid
394,54,64.4295,64.4935,64.46,valid
395,55,64.4935,64.4295,64.4005,valid
396,56,63.9207,64.2743,64.2726,valid
397,57,64.2094,64.2743,64.3038,valid
398,58,64.2743,64.2743,64.4558,valid
399,59,65.0742,64.8673,64.6716,valid
400,60,64.8673,64.8673,64.8457,valid
401,61,64.9573,64.8814,64.9272,valid
402,62,64.8395,64.8673,64.8813,valid
403,63,64.8814,64.8395,64.8412,valid
404,64,63.4456,64.8395,64.7722,valid
405,65,64.2249,64.6378,64.6648,valid
406,66,65.0327,64.6378,64.7038,valid
407,67,64.6378,64.6378,64.685,valid
408,68,65.4312,65.0327,64.7926,valid
409,69,64.4122,64.6378,64.8242,valid
410,70,66.0559,65.1247,64.8158,valid
411,71,64.2423,65.1247,65.4958,valid
412,72,65.1247,66.0559,66.6586,valid
413,73,68.6527,68.6527,67.6821,valid
414,74,69.3933,68.6758,68.4151,valid
415,75,68.6758,68.6758,69.2788,valid
416,76,72.1311,69.3933,70.0348,valid
417,77,68.322,72.0418,71.0769,valid
418,78,72.2214,72.1311,72.0523,valid
419,79,72.0418,72.2214,72.3847,valid
420,80,73.736,73.0818,73.1988,valid
421,81,73.0818,73.736,74.5606,valid
422,82,77.6477,77.6477,76.3726,valid
423,83,77.6977,77.6977,78.377,valid
424,84,82.445,80.1259,79.9875,valid
425,85,80.1259,81.746,81.1832,valid
426,86,81.746,82.445,83.3796,valid
427,87,85.306,85.306,84.8602,valid
428,88,88.2577,88.2577,87.5591,valid
429,89,89.1057,89.1057,90.9796,valid
430,90,95.7982,95.7982,94.4979,valid
431,91,98.3857,98.3857,98.426,valid
432,92,101.8446,101.8446,102.2812,valid
433,93,105.3875,105.3875,104.7348,valid
434,94,107.2874,107.2874,107.432,valid
435,95,109.3453,109.3453,110.003,valid
436,96,112.3348,112.3348,112.0567,valid
437,97,114.5516,114.5516,113.3246,valid
438,98,114.6073,114.6073,115.099,valid
439,99,115.7213,115.7213,117.8606,valid
440,100,122.1616,122.1616,120.7815,valid
441,101,125.9935,125.8043,124.2801,valid
442,102,125.8043,125.9935,127.9898,valid
443,103,130.2865,130.2865,130.4787,valid
444,104,134.2433,134.2433,132.5698,valid
445,105,136.5378,134.2433,134.6659,valid
446,106,136.9347,134.5961,135.5065,valid
447,107,133.7629,136.5378,135.8024,valid
448,108,134.5961,136.621,135.9985,valid
449,109,136.621,136.621,137.4066,valid
450,110,137.6612,137.6612,139.3889,valid
451,111,143.8085,143.8085,141.8319,valid
452,112,145.1384,144.1745,143.9122,valid
453,113,146.6061,144.1745,144.7497,valid
454,114,144.1745,144.1745,144.0654,valid
455,115,143.6139,143.6139,143.7761,valid
456,116,139.5253,143.2581,143.0082,valid
457,117,141.1031,142.6297,142.4312,valid
