frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
340,0,167.9455,166.7391,166.0526,valid
341,1,166.7391,165.3448,165.857,valid
342,2,163.1303,163.9505,164.9486,valid
343,3,163.9505,163.1303,163.3276,valid
344,4,162.3993,162.3993,161.1529,valid
345,5,158.1632,158.1632,158.1235,valid
346,6,153.5886,153.5886,154.6998,valid
347,7,148.687,151.136,151.1029,valid
348,8,151.136,148.687,147.6751,valid
349,9,144.6092,144.6092,144.8203,valid
350,10,140.9812,140.9812,142.3748,valid
351,11,140.7429,140.7429,139.8125,valid
352,12,138.7539,138.7539,137.9979,valid
353,13,133.8723,134.5809,135.8039,valid
354,14,134.5809,133.8723,133.3345,valid
355,15,130.3032,130.3032,130.507,valid
356,16,128.5584,128.5584,127.5346,valid
357,17,123.4191,123.4191,124.6403,valid
358,18,121.2758,121.2758,121.7498,valid
359,19,120.1491,120.1491,118.6009,valid
360,20,114.5522,114.5522,115.0068,valid
361,21,111.1594,111.1594,110.7888,valid
362,22,106.0054,106.0054,106.9982,valid
363,23,104.7892,104.7892,104.6604,valid
364,24,102.4223,103.5804,103.6028,valid
365,25,103.5804,102.4332,102.8733,valid
366,26,102.4332,102.4223,100.7978,valid
367,27,97.8514,97.8514,98.2511,valid
368,28,94.3099,94.3099,95.5377,valid
369,29,93.0008,93.0008,92.5704,valid
370,30,90.6101,90.6101,90.0489,valid
371,31,86.611,86.611,86.4486,valid
372,32,82.545,82.545,82.7592,valid
373,33,77.8886,77.8886,78.8818,valid
374,34,76.9173,76.9173,75.255,valid
375,35,71.7252,71.7252,72.4483,valid
376,36,69.6325,69.6325,70.5174,valid
377,37,69.53,69.53,68.9461,valid
378,38,68.5636,68.5636,68.242,valid
379,39,67.3792,67.3792,67.2684,valid
380,40,65.7481,65.7481,66.3287,valid
381,41,65.3644,65.505,65.4682,valid
382,42,65.505,65.3644,64.8187,valid
383,43,63.2165,63.6815,64.0039,valid
384,44,63.6815,63.2165,62.9713,valid
385,45,61.8066,61.8066,62.2561,valid
386,46,61.775,61.8066,61.8048,valid
387,47,60.5232,61.775,61.3555,valid
388,48,62.0114,60.5232,60.7368,valid
389,49,60.0457,60.0457,59.9235,valid
390,50,58.257,58.5311,58.8545,valid
391,51,58.5311,58.257,57.7516,valid
392,52,56.3677,56.3677,56.5052,valid
393,53,54.7496,55.3564,55.6756,valid
394,54,55.3564,54.784,54.7893,valid
395,55,54.784,54.7496,54.3578,valid
396,56,53.5874,53.5874,53.8463,valid
397,57,53.4501,53.4501,53.4458,valid
398,58,52.8227,52.8227,52.8806,valid
399,59,51.6994,52.8227,52.5411,valid
400,60,51.6325,51.6994,52.0175,valid
401,61,53.7492,51.6325,51.3984,valid
402,62,50.8007,50.8007,50.7456,valid
403,63,49.9742,50.1149,50.2762,valid
404,64,50.1149,50.1149,50.1172,valid
405,65,49.9748,50.1149,50.2964,valid
406,66,52.4363,51.171,50.8769,valid
407,67,51.1861,51.1861,51.3791,valid
408,68,51.171,52.298,51.9958,valid
409,69,52.298,52.298,52.6192,valid
410,70,53.5821,53.5821,53.4762,valid
411,71,54.5543,54.5543,54.574,valid
412,72,57.6002,55.6209,55.7642,valid
413,73,55.6209,57.2863,56.8023,valid
414,74,57.2863,57.6002,57.9828,valid
415,75,60.7108,59.1465,59.047,valid
416,76,59.1465,60.7108,60.6674,valid
417,77,62.0227,62.0227,62.7006,valid
418,78,65.2949,65.2949,64.2468,valid
419,79,66.0439,66.0439,65.9683,valid
420,80,66.9258,66.9258,68.0099,valid
421,81,70.4494,70.4494,70.2337,valid
422,82,73.1464,73.1464,72.7008,valid
423,83,75.2555,75.2555,74.8202,valid
424,84,75.9898,75.9898,76.4704,valid
425,85,78.0983,78.0983,78.3756,valid
426,86,81.0868,81.0868,80.8058,valid
427,87,83.9864,83.9864,84.1339,valid
428,88,87.347,87.347,87.5476,valid
429,89,91.347,91.347,90.9389,valid
430,90,94.0262,94.0262,93.8551,valid
431,91,97.0365,97.0365,97.0121,valid
432,92,99.4227,99.4227,100.6395,valid
433,93,104.9322,104.9322,104.1025,valid
434,94,108.4189,108.4189,107.4715,valid
435,95,109.4918,109.4918,110.4993,valid
436,96,113.478,113.478,113.1566,valid
437,97,116.6023,116.6023,117.0695,valid
438,98,121.5483,121.5483,121.5876,valid
439,99,127.3294,127.3294,126.8048,valid
440,100,130.7701,130.7701,131.6289,valid
441,101,137.4244,137.4244,135.8473,valid
442,102,138.7196,138.7196,139.5934,valid
443,103,143.653,143.653,144.0584,valid
444,104,147.9835,147.9835,148.2686,valid
445,105,153.8207,153.8207,152.8698,valid
446,106,156.3791,156.3791,156.2932,valid
447,107,158.767,158.767,159.3186,valid
448,108,161.2382,161.2382,161.4188,valid
449,109,164.7253,164.1913,163.4604,valid
450,110,164.1913,164.7253,165.1626,valid
451,111,168.5398,166.1476,166.2887,valid
452,112,167.2191,167.2191,166.8426,valid
453,113,166.1476,167.2664,167.3442,valid
454,114,168.2944,167.2664,167.4481,valid
455,115,167.2664,167.4576,167.4212,valid
456,116,168.2827,167.4576,167.4803,valid
457,117,167.4576,167.2664,167.2923,valid
458,118,166.9309,166.9309,166.711,valid
459,119,164.5882,165.7596,165.8211,valid
460,120,162.7216,164.5882,164.6228,valid
