frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
2810,0,167.5675,161.2936,161.6079,valid
2811,1,161.2936,159.3232,159.2634,valid
2812,2,157.3529,157.3529,156.6641,valid
2813,3,154.4684,154.4684,153.8099,valid
2814,4,148.1763,148.7095,150.3062,valid
2815,5,148.7095,148.1763,147.3342,valid
2816,6,143.7781,143.7781,144.3771,valid
2817,7,142.5754,142.5754,142.2377,valid
2818,8,137.2835,137.2835,137.144,valid
2819,9,134.0399,134.0399,132.0357,valid
2820,10,123.318,123.318,126.5139,valid
2821,11,122.7938,122.7938,122.5109,valid
2822,12,118.8449,118.8449,117.8066,valid
2823,13,115.3351,115.3351,113.81,valid
2824,14,106.6819,106.6819,108.8667,valid
2825,15,104.3345,104.3345,104.706,valid
2826,16,102.6223,102.6223,101.1887,valid
2827,17,98.7025,98.7025,98.8536,valid
2828,18,95.882,95.882,97.1754,valid
2829,19,94.3188,94.3188,94.3966,valid
2830,20,94.3065,94.3065,91.1833,valid
2831,21,85.3683,85.3683,88.1356,valid
2832,22,83.0014,83.0014,83.6438,valid
2833,23,81.3319,81.3319,78.2214,valid
2834,24,72.8835,72.8835,74.3142,valid
2835,25,66.2889,68.8113,70.4644,valid
2836,26,68.8113,67.955,67.2955,valid
2837,27,67.955,66.2889,65.1101,valid
2838,28,61.909,61.909,61.7299,valid
2839,29,57.3977,57.3977,58.1386,valid
2840,30,54.3771,54.3771,55.2985,valid
2841,31,54.2643,54.2643,53.2276,valid
2842,32,52.1699,52.1699,51.8123,valid
2843,33,49.5013,49.5013,50.3605,valid
2844,34,49.1159,49.1159,48.7107,valid
2845,35,46.9019,47.7041,47.6514,valid
2846,36,47.7041,46.9019,47.0509,valid
2847,37,46.365,46.4032,46.4842,valid
2848,38,46.4032,46.365,46.2415,valid
2849,39,46.1641,46.1641,46.0689,valid
2850,40,45.1736,45.8146,45.9286,valid
2851,41,45.8146,45.8146,45.7883,valid
2852,42,45.4624,45.8146,45.7252,valid
2853,43,46.1974,45.9028,45.9273,valid
2854,44,45.9028,46.1974,46.4438,valid
2855,45,47.2425,47.2425,46.9739,valid
2856,46,48.2306,48.2306,47.9153,valid
2857,47,48.72,48.72,49.4252,valid
2858,48,51.5263,51.5263,51.4647,valid
2859,49,54.2662,54.2662,53.7788,valid
2860,50,56.8915,56.8915,56.8065,valid
2861,51,59.3616,59.3616,59.9196,valid
2862,52,64.3999,64.3999,64.0008,valid
2863,53,68.7043,68.7043,69.5893,valid
2864,54,75.4132,75.4132,75.5047,valid
2865,55,81.7798,81.7798,80.2467,valid
2866,56,84.0378,84.0378,83.8917,valid
2867,57,85.8938,85.8938,87.1859,valid
2868,58,89.4891,89.4891,89.7976,valid
2869,59,94.9395,94.9395,93.4707,valid
2870,60,95.423,95.423,96.6529,valid
2871,61,100.248,100.248,99.4206,valid
2872,62,104.6567,100.7572,101.2416,valid
2873,63,100.7572,104.1629,103.4538,valid
2874,64,104.1629,104.6567,105.0748,valid
2875,65,108.0266,108.0266,108.4012,valid
2876,66,111.5363,111.5363,111.0274,valid
2877,67,117.7743,117.7743,116.7788,valid
2878,68,120.6078,120.6078,124.8891,valid
2879,69,135.7262,135.7262,132.9022,valid
2880,70,143.4375,143.4375,141.2266,valid
2881,71,145.727,145.727,149.1457,valid
2882,72,155.42,155.42,154.1039,valid
2883,73,159.7793,159.7793,159.353,valid
2884,74,163.2381,163.2381,163.9732,valid
2885,75,168.1865,166.6853,165.9973,valid
2886,76,167.628,167.1767,167.1928,valid
2887,77,166.6853,167.1767,167.3457,valid
2888,78,167.1767,166.6853,166.7626,valid
2889,79,165.793,166.2857,166.3062,valid
2890,80,164.9789,165.793,165.8279,valid
2891,81,166.2857,165.5479,165.5376,valid
2892,82,165.5479,165.1303,165.3402,valid
2893,83,165.1303,165.1303,164.8423,valid
2894,84,164.4818,164.4818,164.2296,valid
2895,85,161.9881,163.0451,163.5297,valid
2896,86,161.588,163.0451,162.8504,valid
2897,87,163.0451,162.5165,162.5936,valid
2898,88,163.1835,162.5165,162.4434,valid
2899,89,162.5165,162.7808,162.4894,valid
2900,90,161.1989,162.5165,162.7316,valid
