frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
846,0,176.8036,176.8036,176.3886,valid
847,1,177.287,175.1998,175.6617,valid
848,2,173.5961,174.7291,174.853,valid
849,3,173.2268,173.5961,173.9627,valid
850,4,174.7291,173.2268,173.4059,valid
851,5,172.8786,172.8786,172.1605,valid
852,6,170.1603,170.1603,170.4948,valid
853,7,167.0906,167.0906,166.8302,valid
854,8,163.852,163.852,163.3659,valid
855,9,157.2957,157.2957,159.6002,valid
856,10,157.1716,157.1716,154.8721,valid
857,11,149.4186,149.4186,149.1741,valid
858,12,142.4068,142.4068,143.1391,valid
859,13,136.3839,136.3839,137.0291,valid
860,14,132.0401,132.0401,132.0776,valid
861,15,129.3931,129.3931,127.9809,valid
862,16,121.2361,122.9251,124.6605,valid
863,17,122.9251,121.2361,120.9335,valid
864,18,117.9957,117.9957,116.4181,valid
865,19,111.8597,111.8597,112.8474,valid
866,20,107.1256,107.1256,108.0254,valid
867,21,105.5649,105.5649,104.1738,valid
868,22,99.2518,99.2518,100.2956,valid
869,23,97.582,97.582,96.4269,valid
870,24,90.9516,90.9516,92.243,valid
871,25,88.9748,88.9748,88.3925,valid
872,26,84.3491,84.3491,83.8365,valid
873,27,79.2863,79.2863,79.8005,valid
874,28,75.2429,75.2429,75.2759,valid
875,29,71.4313,71.4313,71.2158,valid
876,30,68.0307,68.0307,68.0915,valid
877,31,64.7011,64.7011,65.1721,valid
878,32,63.6962,63.6962,63.0163,valid
879,33,60.6667,60.6667,61.6145,valid
880,34,60.2317,60.2317,59.8734,valid
881,35,58.3314,58.3314,57.0114,valid
882,36,53.6829,53.6829,54.2972,valid
883,37,50.3418,50.5024,51.5284,valid
884,38,49.2464,50.3418,49.9523,valid
885,39,50.5024,49.4647,49.3596,valid
886,40,49.4647,49.2464,48.7941,valid
887,41,47.1773,47.6607,47.9731,valid
888,42,46.9825,47.1773,47.3764,valid
889,43,47.6607,47.1773,46.9896,valid
890,44,46.4937,46.9867,47.0131,valid
891,45,47.2559,47.0672,46.9973,valid
892,46,46.9867,47.0672,46.8619,valid
893,47,47.0672,47.2559,47.3567,valid
894,48,47.8974,47.8974,48.479,valid
895,49,50.8029,50.8029,50.5523,valid
896,50,52.8623,52.8623,52.8299,valid
897,51,55.6149,55.6149,54.982,valid
898,52,56.5287,56.5287,57.0173,valid
899,53,58.9404,58.9404,59.2871,valid
900,54,62.2322,62.2322,61.7381,valid
901,55,64.6735,64.6735,64.5036,valid
902,56,67.6301,67.6301,68.1119,valid
903,57,71.0279,71.0279,71.4514,valid
904,58,77.0805,77.0805,75.2862,valid
905,59,78.6634,78.6634,80.283,valid
906,60,85.2631,85.2631,84.903,valid
907,61,93.0165,93.0165,91.9014,valid
908,62,97.8178,97.8178,101.4701,valid
909,63,113.2982,113.2982,111.029,valid
910,64,120.6976,120.6976,119.1135,valid
911,65,126.1477,126.1477,125.7463,valid
912,66,129.7682,129.7682,132.1504,valid
913,67,138.45,138.45,140.0704,valid
914,68,152.3822,152.3822,148.5276,valid
915,69,156.7237,156.7237,157.9667,valid
916,70,163.8965,163.8965,166.0374,valid
917,71,173.668,173.668,171.5586,valid
918,72,177.2336,177.1271,176.2592,valid
919,73,179.0144,177.2336,178.261,valid
920,74,177.1271,178.0968,178.1636,valid
921,75,178.0968,178.1943,178.1123,valid
922,76,179.9014,178.1456,178.2382,valid
923,77,178.1943,178.1456,178.4276,valid
924,78,,,,chain_incomplete
925,79,172.7101,178.1943,176.9856,valid
926,80,,,,chain_incomplete
927,81,179.2216,172.7101,174.6738,valid
928,82,,,,chain_incomplete
929,83,169.7076,175.9602,173.837,valid
930,84,175.9602,172.8339,173.9478,valid
