frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
281,0,156.9281,156.9281,156.6794,valid
282,1,157.2997,157.1139,157.1645,valid
283,2,155.4437,156.9281,157.2656,valid
284,3,158.8209,156.5394,156.9828,valid
285,4,156.5394,156.4459,156.4172,valid
286,5,156.4459,156.4459,155.2545,valid
287,6,153.1024,153.1024,154.4161,valid
288,7,152.068,152.068,152.4351,valid
289,8,152.0167,152.0167,150.2994,valid
290,9,146.1859,146.1859,147.2895,valid
291,10,144.5284,144.5284,143.8786,valid
292,11,137.7606,138.6765,140.1483,valid
293,12,138.6765,137.7606,136.2451,valid
294,13,132.3089,132.3089,132.1914,valid
295,14,126.4035,126.4035,127.8534,valid
296,15,124.7562,124.7562,122.9331,valid
297,16,118.1848,118.1848,119.8775,valid
298,17,116.3889,116.3889,116.4657,valid
299,18,114.8998,114.8998,113.1444,valid
300,19,108.0139,108.0139,109.8899,valid
301,20,106.4766,106.4766,104.6996,valid
302,21,99.5779,99.5779,99.6356,valid
303,22,94.0992,94.0992,95.7967,valid
304,23,93.2071,93.2071,92.3319,valid
305,24,90.0503,91.0081,91.2427,valid
306,25,91.0081,90.0503,90.3255,valid
307,26,90.0276,90.0276,89.0781,valid
308,27,85.8731,86.8641,87.3934,valid
309,28,86.8641,85.8731,85.4633,valid
310,29,82.6347,82.6347,83.327,valid
311,30,82.1154,82.1154,81.553,valid
312,31,79.8513,79.8513,80.0293,valid
313,32,78.2985,78.2985,78.6854,valid
314,33,77.9492,77.9492,77.0969,valid
315,34,74.4804,75.4164,76.1039,valid
316,35,75.4164,74.9126,75.0092,valid
317,36,72.7687,74.4804,73.804,valid
318,37,74.9126,72.7687,73.1526,valid
319,38,72.0659,72.0659,72.3209,valid
320,39,72.0574,72.0574,71.8029,valid
321,40,71.2657,71.2657,71.3573,valid
322,41,71.0465,71.0465,70.6233,valid
323,42,67.8212,69.5078,69.8079,valid
324,43,67.6361,69.0819,69.2445,valid
325,44,69.5078,69.0819,68.9025,valid
326,45,69.0819,69.1433,69.2485,valid
327,46,70.4634,69.5078,69.6868,valid
328,47,69.1433,70.4634,69.8913,valid
329,48,70.4719,70.4719,70.4775,valid
330,49,70.6351,70.6351,71.6108,valid
331,50,73.2876,73.2876,72.7657,valid
332,51,74.983,74.983,74.1055,valid
333,52,75.2495,75.2495,76.1634,valid
334,53,77.4397,77.4397,78.0336,valid
335,54,81.5841,81.5841,80.4294,valid
336,55,82.5978,82.5978,83.0622,valid
337,56,85.2706,85.2706,85.2814,valid
338,57,86.9448,86.9448,86.9405,valid
339,58,88.8308,88.8308,88.6798,valid
340,59,91.4502,89.803,89.6617,valid
341,60,89.803,90.7524,90.7077,valid
342,61,90.7524,91.4502,91.6021,valid
343,62,93.9343,93.9343,94.1225,valid
344,63,96.1646,96.1646,96.8248,valid
345,64,102.4344,102.4344,101.0728,valid
346,65,103.3056,103.3056,104.9545,valid
347,66,110.4033,110.4033,108.5916,valid
348,67,110.7225,110.7225,111.1233,valid
349,68,114.4569,114.4569,114.7309,valid
350,69,117.4568,117.4568,118.5472,valid
351,70,124.0235,124.0235,123.3921,valid
352,71,128.7974,128.7974,127.7445,valid
353,72,130.6713,130.6713,131.6471,valid
354,73,134.1978,134.1978,133.7695,valid
355,74,136.5826,136.5826,136.0671,valid
356,75,137.4927,137.4927,138.8174,valid
357,76,142.2855,142.2855,141.8862,valid
358,77,145.0436,145.0436,145.1273,valid
359,78,149.1348,148.4373,147.7886,valid
360,79,148.4373,149.1348,148.9009,valid
361,80,150.2345,149.3426,149.9678,valid
362,81,149.3426,150.2345,150.7436,valid
363,82,152.4842,152.4842,151.9891,valid
364,83,153.4722,152.4842,152.3533,valid
365,84,152.5662,152.4842,151.8146,valid
366,85,149.5706,149.5706,150.4452,valid
367,86,146.1769,149.2553,149.0516,valid
368,87,146.9285,148.1809,148.3441,valid
369,88,149.2553,147.5547,147.9474,valid
370,89,148.1809,148.1809,147.8613,valid
