frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1610,0,173.8144,173.8144,173.8627,valid
1611,1,175.3094,173.4567,173.3205,valid
1612,2,173.099,173.099,173.0905,valid
1613,3,172.0324,173.099,173.1728,valid
1614,4,172.5395,173.099,173.7008,valid
1615,5,175.0065,175.0065,174.387,valid
1616,6,179.6658,175.0065,174.9186,valid
1617,7,179.981,175.0065,175.8089,valid
1618,8,174.7184,174.8347,175.0326,valid
1619,9,174.8347,174.7184,172.5415,valid
1620,10,167.5411,167.5411,168.5353,valid
1621,11,162.069,162.069,162.8652,valid
1622,12,157.5625,157.5625,157.2919,valid
1623,13,150.7244,150.7244,151.4904,valid
1624,14,145.7969,145.7969,143.1883,valid
1625,15,133.5724,133.5724,134.0646,valid
1626,16,122.8859,122.8859,125.2685,valid
1627,17,118.3065,118.3065,117.4701,valid
1628,18,111.8571,111.8571,111.4614,valid
1629,19,106.1746,106.1746,105.7732,valid
1630,20,98.6891,98.6891,98.9269,valid
1631,21,93.3882,93.3882,93.4794,valid
1632,22,87.2869,87.2869,88.4591,valid
1633,23,85.7772,85.7772,84.2386,valid
1634,24,79.3233,79.3233,79.5637,valid
1635,25,75.0241,75.0241,75.1343,valid
1636,26,69.4744,69.4744,70.0284,valid
1637,27,66.3707,66.3707,65.4817,valid
1638,28,61.0026,61.0026,61.085,valid
1639,29,56.7579,56.7579,57.3635,valid
1640,30,54.5199,54.5199,54.4605,valid
1641,31,52.4699,52.4699,52.7407,valid
1642,32,51.6902,51.6902,51.0213,valid
1643,33,49.3359,49.3359,49.3496,valid
1644,34,46.6352,46.6352,47.2711,valid
1645,35,45.5841,45.5841,44.6773,valid
1646,36,42.0424,42.0424,42.2392,valid
1647,37,39.7658,39.7658,40.1667,valid
1648,38,37.9455,38.4281,38.4743,valid
1649,39,38.4281,37.9455,37.7995,valid
1650,40,36.2914,37.5011,37.4945,valid
1651,41,36.0863,37.3836,37.3358,valid
1652,42,37.5011,37.3836,37.3322,valid
1653,43,37.3836,37.5011,37.6027,valid
1654,44,38.2131,38.2131,38.1843,valid
1655,45,39.1342,39.1342,39.1773,valid
1656,46,40.4916,40.4916,40.6262,valid
1657,47,42.1458,42.1458,41.9626,valid
1658,48,43.8085,43.8085,43.4695,valid
1659,49,44.5167,44.5167,45.095,valid
1660,50,47.0662,47.0662,46.926,valid
1661,51,49.0905,49.0905,49.077,valid
1662,52,51.2983,51.2983,51.2646,valid
1663,53,53.3451,53.3451,52.917,valid
1664,54,54.586,54.586,54.7205,valid
1665,55,56.5337,56.5337,57.0637,valid
1666,56,60.1022,60.1022,60.0882,valid
1667,57,64.1327,64.1327,63.832,valid
1668,58,67.6819,67.6819,67.5778,valid
1669,59,71.4874,71.4874,71.5123,valid
1670,60,75.0261,75.0261,75.6794,valid
1671,61,80.339,80.339,79.5567,valid
1672,62,84.0557,84.0557,84.0148,valid
1673,63,86.9101,86.9101,87.7738,valid
1674,64,93.0005,93.0005,91.4208,valid
1675,65,94.3394,94.3394,95.4261,valid
1676,66,100.7203,100.7203,101.1337,valid
1677,67,106.1573,106.1573,106.6036,valid
1678,68,114.9218,114.9218,112.5442,valid
1679,69,117.0807,117.0807,117.9113,valid
1680,70,123.2692,123.2692,124.6894,valid
1681,71,131.8708,131.8708,132.2651,valid
1682,72,142.6083,142.6083,141.0773,valid
1683,73,149.1963,149.1963,148.9209,valid
1684,74,154.8907,154.8907,155.4257,valid
1685,75,161.178,161.178,161.8174,valid
1686,76,167.3186,167.3186,167.8386,valid
1687,77,174.2904,174.2904,172.6899,valid
1688,78,178.2237,174.2904,174.3724,valid
1689,79,174.752,174.2904,173.5094,valid
1690,80,169.1648,169.9117,171.2546,valid
1691,81,169.9117,169.5161,169.7234,valid
1692,82,167.5029,169.1648,168.733,valid
1693,83,169.5161,168.8297,168.94,valid
1694,84,168.7987,168.8297,168.8851,valid
1695,85,168.8297,169.2396,169.0189,valid
1696,86,169.2396,169.2396,169.4618,valid
1697,87,170.7921,169.9093,170.0076,valid
1698,88,169.9093,170.7921,170.4648,valid
1699,89,171.2857,171.0389,170.9421,valid
1700,90,174.0464,171.2857,171.4395,valid
