frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1708,0,157.1157,159.0378,159.0828,valid
1709,1,159.9545,158.9585,159.0239,valid
1710,2,159.0378,158.8792,158.8259,valid
1711,3,158.8792,158.8792,158.4886,valid
1712,4,156.4391,157.8496,157.8799,valid
1713,5,156.9337,156.9337,157.3186,valid
1714,6,157.8496,156.9337,156.9786,valid
1715,7,155.4084,156.9337,156.8823,valid
1716,8,157.5056,156.6123,156.3833,valid
1717,9,156.6123,155.4084,155.1119,valid
1718,10,153.3058,153.3058,153.4234,valid
1719,11,151.5698,151.5698,151.9821,valid
1720,12,149.7776,150.8308,151.0298,valid
1721,13,150.7902,150.7902,150.6037,valid
1722,14,150.8308,149.7776,149.447,valid
1723,15,148.3912,148.3912,147.8511,valid
1724,16,144.8878,144.8878,146.257,valid
1725,17,144.5799,144.5799,144.0619,valid
1726,18,143.1533,143.1533,141.9335,valid
1727,19,138.9283,138.9283,140.5064,valid
1728,20,138.2566,138.7045,138.7161,valid
1729,21,138.7045,138.2566,137.3036,valid
1730,22,134.4603,135.8725,136.5091,valid
1731,23,135.8725,134.4603,134.5137,valid
1732,24,132.8708,132.8708,131.9907,valid
1733,25,128.7939,128.7939,129.5376,valid
1734,26,126.3181,126.3181,126.212,valid
1735,27,123.9371,123.9371,123.3445,valid
1736,28,119.812,119.924,121.2216,valid
1737,29,119.924,119.812,118.9214,valid
1738,30,117.4274,117.4274,117.0685,valid
1739,31,114.2642,114.9788,116.0098,valid
1740,32,114.7773,114.7773,114.5202,valid
1741,33,114.9788,114.2642,113.5916,valid
1742,34,112.1272,112.1272,112.8056,valid
1743,35,110.2275,111.5071,111.2834,valid
1744,36,111.5071,110.2275,109.734,valid
1745,37,107.2253,107.8286,108.4654,valid
1746,38,107.8286,107.2253,107.3018,valid
1747,39,105.5476,106.3613,106.2466,valid
1748,40,106.3613,105.5476,105.2202,valid
1749,41,101.5267,103.345,103.3901,valid
1750,42,103.345,101.5267,101.3249,valid
1751,43,99.0227,99.0227,99.4526,valid
1752,44,98.1849,98.1849,98.6413,valid
1753,45,97.7723,97.7723,97.4768,valid
1754,46,97.5901,97.5901,96.4259,valid
1755,47,93.6282,93.6282,94.8223,valid
1756,48,91.358,93.4717,93.1573,valid
1757,49,91.7566,91.7566,91.8091,valid
1758,50,93.4717,91.358,91.6939,valid
1759,51,90.6986,90.8031,90.6498,valid
1760,52,90.8031,90.6986,89.7315,valid
1761,53,85.6225,87.2738,88.4202,valid
1762,54,87.2738,87.2313,86.7906,valid
1763,55,87.2313,85.6225,85.3944,valid
1764,56,83.4646,84.1158,84.7091,valid
1765,57,84.1158,84.1158,83.8312,valid
1766,58,82.9442,83.4646,83.3878,valid
1767,59,85.6693,82.9442,83.0172,valid
1768,60,82.5374,82.5374,82.4756,valid
1769,61,82.0915,82.0915,82.2098,valid
1770,62,81.8135,81.8253,81.848,valid
1771,63,81.8253,81.8135,81.4796,valid
1772,64,80.8377,80.8778,81.1945,valid
1773,65,80.8778,80.8778,80.928,valid
1774,66,80.5069,80.8377,80.6647,valid
1775,67,81.7459,80.5069,80.5391,valid
1776,68,79.8047,80.1299,80.2869,valid
1777,69,79.1625,79.8047,79.6665,valid
1778,70,80.1299,79.1625,78.7757,valid
1779,71,76.8666,77.499,77.8577,valid
1780,72,77.499,76.8666,77.078,valid
1781,73,76.8229,76.8229,76.718,valid
1782,74,76.6397,76.6397,76.5858,valid
1783,75,76.5785,76.5785,76.3825,valid
1784,76,74.9814,75.8143,76.0039,valid
1785,77,75.8143,75.8143,75.7118,valid
1786,78,75.4599,75.4599,75.4083,valid
1787,79,76.1479,75.8143,75.9003,valid
1788,80,75.4399,76.1479,76.7124,valid
1789,81,78.9871,78.5732,77.9021,valid
1790,82,80.7859,78.9871,79.1196,valid
1791,83,78.5732,80.0565,80.1199,valid
1792,84,80.0565,80.7859,80.611,valid
1793,85,81.1742,81.1742,81.186,valid
1794,86,81.7312,81.7312,81.877,valid
1795,87,82.532,82.532,82.8199,valid
1796,88,84.1035,84.1035,83.8036,valid
1797,89,84.7471,84.7471,84.5442,valid
1798,90,84.8527,84.8527,84.8972,valid
1799,91,86.4521,84.963,85.1341,valid
1800,92,84.963,85.281,85.4281,valid
1801,93,85.281,86.2388,85.7886,valid
1802,94,86.2388,86.2388,86.4265,valid
1803,95,86.9842,86.9842,87.2521,valid
1804,96,92.1572,88.6834,88.6113,valid
1805,97,88.6834,90.0102,90.0152,valid
1806,98,90.0102,92.1572,91.3335,valid
