frame_index_global,frame_index_in_rep,knee_angle_deg,knee_angle_median,knee_angle_smoothed,angle_status
1791,0,170.4098,170.9674,171.1498,valid
1792,1,170.9674,171.5326,171.0943,valid
1793,2,172.0978,171.2556,171.4678,valid
1794,3,173.6461,172.0978,172.2704,valid
1795,4,171.2556,173.6461,173.6635,valid
1796,5,177.2562,175.1443,175.5565,valid
1797,6,175.1443,177.2562,176.6497,valid
1798,7,179.6913,177.2562,176.889,valid
1799,8,179.7137,175.1443,175.8886,valid
1800,9,173.8639,173.8639,173.3124,valid
1801,10,170.1296,170.1296,170.0762,valid
1802,11,165.4692,165.4692,166.0716,valid
1803,12,161.397,161.397,161.5602,valid
1804,13,155.2085,155.2085,154.5751,valid
1805,14,148.4343,148.4343,146.429,valid
1806,15,134.522,134.522,137.6682,valid
1807,16,129.5419,129.5419,129.0506,valid
1808,17,122.1461,122.1461,121.2846,valid
1809,18,113.8747,113.8747,114.0196,valid
1810,19,106.6243,106.6243,106.3143,valid
1811,20,97.5578,97.5578,98.6578,valid
1812,21,93.794,93.794,92.6248,valid
1813,22,85.5504,85.5504,87.1431,valid
1814,23,83.7916,83.7916,82.2837,valid
1815,24,76.7926,76.7926,77.153,valid
1816,25,72.0823,72.0823,72.3776,valid
1817,26,67.5779,67.5779,67.0912,valid
1818,27,62.1879,62.1879,62.6324,valid
1819,28,58.854,58.854,58.4744,valid
1820,29,54.5541,54.5541,55.0371,valid
1821,30,52.475,52.475,52.5243,valid
1822,31,50.2304,50.2304,50.0107,valid
1823,32,48.0861,48.0861,47.5367,valid
1824,33,44.7332,44.7332,45.1894,valid
1825,34,42.4547,42.4547,43.123,valid
1826,35,41.8972,41.8972,40.9917,valid
1827,36,39.4158,39.4158,39.1142,valid
1828,37,36.714,36.714,37.4888,valid
1829,38,35.1613,35.9235,35.9704,valid
1830,39,35.9235,35.9235,35.4849,valid
1831,40,34.8824,35.1613,35.5534,valid
1832,41,36.3689,35.9235,35.4752,valid
1833,42,34.4111,35.9354,36.0628,valid
1834,43,35.9354,36.3689,37.1235,valid
1835,44,39.0476,39.0476,37.9973,valid
1836,45,39.3812,39.3812,39.5843,valid
1837,46,40.2388,40.2388,41.0371,valid
1838,47,43.6009,43.2834,42.2038,valid
1839,48,43.2834,43.6009,44.0525,valid
1840,49,45.5434,45.5434,46.0293,valid
1841,50,48.2099,48.2099,47.6109,valid
1842,51,49.8239,49.8239,49.7033,valid
1843,52,50.9493,50.9493,51.3096,valid
1844,53,53.4638,53.4638,52.9824,valid
1845,54,54.8869,54.8869,55.4267,valid
1846,55,58.5369,58.5369,58.783,valid
1847,56,62.6477,62.6477,62.4891,valid
1848,57,66.6979,66.6979,66.266,valid
1849,58,69.5546,69.5546,69.1335,valid
1850,59,72.0342,72.0342,72.2237,valid
1851,60,75.2266,75.2266,76.6015,valid
1852,61,82.0103,82.0103,81.7581,valid
1853,62,88.5293,88.5293,87.0596,valid
1854,63,91.5385,91.5385,91.8257,valid
1855,64,95.6477,95.6477,95.5548,valid
1856,65,100.6504,100.6504,101.4899,valid
1857,66,107.5099,107.5099,109.1377,valid
1858,67,120.0566,120.0566,117.0384,valid
1859,68,124.9684,124.9684,125.5307,valid
1860,69,131.8455,131.8455,134.1017,valid
1861,70,141.8255,141.8255,140.0389,valid
1862,71,148.3761,148.3761,146.4842,valid
1863,72,148.9118,148.9118,152.0164,valid
1864,73,157.409,157.409,157.015,valid
1865,74,162.3576,162.3576,161.5637,valid
1866,75,167.0269,166.8039,165.785,valid
1867,76,166.8039,167.0269,168.0745,valid
1868,77,170.0031,170.0031,170.7095,valid
1869,78,173.431,173.431,173.1948,valid
1870,79,176.5066,176.5066,175.6137,valid
1871,80,178.6414,176.543,177.3573,valid
1872,81,177.8587,176.543,176.5984,valid
1873,82,176.543,176.543,174.4769,valid
1874,83,169.7558,169.7558,171.6366,valid
1875,84,168.8381,168.8381,168.6607,valid
1876,85,166.3548,166.3548,166.9058,valid
1877,86,161.5924,165.9079,165.7779,valid
1878,87,165.461,165.461,165.277,valid
